split,target,baseline,metric,items,wins,losses,ties,mean_relative
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_budget32_tperrz30,score_synth_tperrz30,25,2,1,22,-0.0008966260134491948
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_budget32_tperrz30,score,25,2,1,22,-0.003737226245971171
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_budget32_tperrz30,score_rz1,25,2,1,22,-0.0019481216900677737
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_budget32_tperrz30,rz_non_clifford,25,0,0,25,0.0
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_budget32_tperrz30,rz_total,25,2,0,23,-0.016503496503496504
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_budget32_tperrz30,CNOT,25,2,1,22,-0.006719881744271988
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_budget32_tperrz30,depth,25,2,1,22,-0.009555797188997623
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_wide128_tperrz30,score_synth_tperrz30,25,0,2,23,6.608559355243533e-05
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_wide128_tperrz30,score,25,0,2,23,0.0028716060745512953
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_wide128_tperrz30,score_rz1,25,0,2,23,0.0012062632901604447
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_wide128_tperrz30,rz_non_clifford,25,0,0,25,0.0
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_wide128_tperrz30,rz_total,25,0,0,25,0.0
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_wide128_tperrz30,CNOT,25,0,2,23,0.007272727272727273
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_wide128_tperrz30,depth,25,0,2,23,0.005393258426966292
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top64,score_synth_tperrz30,25,1,1,23,3.976073080990498e-05
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top64,score,25,1,1,23,0.0015923375455165238
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top64,score_rz1,25,1,1,23,0.0007052836711982704
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top64,rz_non_clifford,25,0,0,25,0.0
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top64,rz_total,25,2,0,23,-0.0035714285714285713
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top64,CNOT,25,1,1,23,0.0048484848484848485
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top64,depth,25,1,1,23,0.002620689655172414
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top128,score_synth_tperrz30,25,3,2,20,-0.00413816037615629
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top128,score,25,3,2,20,-0.001535362337786874
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top128,score_rz1,25,3,2,20,-0.003074582476420095
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top128,rz_non_clifford,25,0,0,25,0.0
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top128,rz_total,25,2,1,22,0.016428571428571428
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top128,CNOT,25,1,2,22,-0.03272727272727273
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top128,depth,25,3,2,20,-0.00552177425277227
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top256,score_synth_tperrz30,25,1,2,22,5.2895928293372896e-05
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top256,score,25,1,2,22,0.002168259506201894
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top256,score_rz1,25,1,2,22,0.0009459231683884562
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top256,rz_non_clifford,25,0,0,25,0.0
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top256,rz_total,25,1,0,24,-0.0019047619047619048
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top256,CNOT,25,1,2,22,0.006060606060606061
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top256,depth,25,1,2,22,0.004013948082138705
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top512,score_synth_tperrz30,25,0,2,23,6.608559355243533e-05
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top512,score,25,0,2,23,0.0028716060745512953
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top512,score_rz1,25,0,2,23,0.0012062632901604447
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top512,rz_non_clifford,25,0,0,25,0.0
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top512,rz_total,25,0,0,25,0.0
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top512,CNOT,25,0,2,23,0.007272727272727273
valid,phase_parity_affine_policy_tperrz30_top64,phase_affine_random_top512,depth,25,0,2,23,0.005393258426966292
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_budget32_tperrz30,score_synth_tperrz30,25,3,1,21,-0.0009186515126170705
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_budget32_tperrz30,score,25,3,1,21,-0.004688769504872047
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_budget32_tperrz30,score_rz1,25,3,1,21,-0.0023492040406975128
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_budget32_tperrz30,rz_non_clifford,25,0,0,25,0.0
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_budget32_tperrz30,rz_total,25,2,0,23,-0.016503496503496504
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_budget32_tperrz30,CNOT,25,3,1,21,-0.009108473544628494
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_budget32_tperrz30,depth,25,3,1,21,-0.011333794472612884
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_wide128_tperrz30,score_synth_tperrz30,25,0,1,24,4.405706236828219e-05
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_wide128_tperrz30,score,25,0,1,24,0.0019144040497008725
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_wide128_tperrz30,score_rz1,25,0,1,24,0.0008041755267736315
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_wide128_tperrz30,rz_non_clifford,25,0,0,25,0.0
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_wide128_tperrz30,rz_total,25,0,0,25,0.0
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_wide128_tperrz30,CNOT,25,0,1,24,0.0048484848484848485
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_wide128_tperrz30,depth,25,0,1,24,0.003595505617977528
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top64,score_synth_tperrz30,25,2,1,22,1.7735814851754863e-05
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top64,score,25,2,1,22,0.0006418930033567532
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top64,score_rz1,25,2,1,22,0.0003043954533241257
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top64,rz_non_clifford,25,0,0,25,0.0
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top64,rz_total,25,2,0,23,-0.0035714285714285713
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top64,CNOT,25,2,1,22,0.0024598930481283423
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top64,depth,25,2,1,22,0.0008526798871626458
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top128,score_synth_tperrz30,25,3,1,21,-0.004160188907340444
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top128,score,25,3,1,21,-0.002492564362637297
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top128,score_rz1,25,3,1,21,-0.003476670239806908
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top128,rz_non_clifford,25,0,0,25,0.0
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top128,rz_total,25,2,1,22,0.016428571428571428
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top128,CNOT,25,1,1,23,-0.03515151515151515
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top128,depth,25,3,1,21,-0.007319527061761034
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top256,score_synth_tperrz30,25,1,1,23,3.0867397109219756e-05
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top256,score,25,1,1,23,0.0012110574813514708
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top256,score_rz1,25,1,1,23,0.0005438354050016431
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top256,rz_non_clifford,25,0,0,25,0.0
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top256,rz_total,25,1,0,24,-0.0019047619047619048
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top256,CNOT,25,1,1,23,0.0036363636363636364
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top256,depth,25,1,1,23,0.0022161952731499417
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top512,score_synth_tperrz30,25,0,1,24,4.405706236828219e-05
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top512,score,25,0,1,24,0.0019144040497008725
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top512,score_rz1,25,0,1,24,0.0008041755267736315
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top512,rz_non_clifford,25,0,0,25,0.0
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top512,rz_total,25,0,0,25,0.0
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top512,CNOT,25,0,1,24,0.0048484848484848485
valid,phase_parity_affine_policy_tperrz30_top128,phase_affine_random_top512,depth,25,0,1,24,0.003595505617977528
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_budget32_tperrz30,score_synth_tperrz30,25,3,1,21,-0.0009186515126170705
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_budget32_tperrz30,score,25,3,1,21,-0.004688769504872047
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_budget32_tperrz30,score_rz1,25,3,1,21,-0.0023492040406975128
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_budget32_tperrz30,rz_non_clifford,25,0,0,25,0.0
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_budget32_tperrz30,rz_total,25,2,0,23,-0.016503496503496504
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_budget32_tperrz30,CNOT,25,3,1,21,-0.009108473544628494
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_budget32_tperrz30,depth,25,3,1,21,-0.011333794472612884
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_wide128_tperrz30,score_synth_tperrz30,25,0,1,24,4.405706236828219e-05
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_wide128_tperrz30,score,25,0,1,24,0.0019144040497008725
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_wide128_tperrz30,score_rz1,25,0,1,24,0.0008041755267736315
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_wide128_tperrz30,rz_non_clifford,25,0,0,25,0.0
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_wide128_tperrz30,rz_total,25,0,0,25,0.0
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_wide128_tperrz30,CNOT,25,0,1,24,0.0048484848484848485
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_wide128_tperrz30,depth,25,0,1,24,0.003595505617977528
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top64,score_synth_tperrz30,25,2,1,22,1.7735814851754863e-05
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top64,score,25,2,1,22,0.0006418930033567532
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top64,score_rz1,25,2,1,22,0.0003043954533241257
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top64,rz_non_clifford,25,0,0,25,0.0
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top64,rz_total,25,2,0,23,-0.0035714285714285713
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top64,CNOT,25,2,1,22,0.0024598930481283423
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top64,depth,25,2,1,22,0.0008526798871626458
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top128,score_synth_tperrz30,25,3,1,21,-0.004160188907340444
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top128,score,25,3,1,21,-0.002492564362637297
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top128,score_rz1,25,3,1,21,-0.003476670239806908
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top128,rz_non_clifford,25,0,0,25,0.0
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top128,rz_total,25,2,1,22,0.016428571428571428
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top128,CNOT,25,1,1,23,-0.03515151515151515
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top128,depth,25,3,1,21,-0.007319527061761034
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top256,score_synth_tperrz30,25,1,1,23,3.0867397109219756e-05
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top256,score,25,1,1,23,0.0012110574813514708
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top256,score_rz1,25,1,1,23,0.0005438354050016431
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top256,rz_non_clifford,25,0,0,25,0.0
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top256,rz_total,25,1,0,24,-0.0019047619047619048
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top256,CNOT,25,1,1,23,0.0036363636363636364
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top256,depth,25,1,1,23,0.0022161952731499417
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top512,score_synth_tperrz30,25,0,1,24,4.405706236828219e-05
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top512,score,25,0,1,24,0.0019144040497008725
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top512,score_rz1,25,0,1,24,0.0008041755267736315
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top512,rz_non_clifford,25,0,0,25,0.0
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top512,rz_total,25,0,0,25,0.0
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top512,CNOT,25,0,1,24,0.0048484848484848485
valid,phase_parity_affine_policy_tperrz30_top256,phase_affine_random_top512,depth,25,0,1,24,0.003595505617977528
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_budget32_tperrz30,score_synth_tperrz30,25,3,1,21,-0.0009406800438012091
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_budget32_tperrz30,score,25,3,1,21,-0.0056459715297224895
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_budget32_tperrz30,score_rz1,25,3,1,21,-0.002751291804084331
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_budget32_tperrz30,rz_non_clifford,25,0,0,25,0.0
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_budget32_tperrz30,rz_total,25,2,0,23,-0.016503496503496504
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_budget32_tperrz30,CNOT,25,3,1,21,-0.011532715968870918
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_budget32_tperrz30,depth,25,3,1,21,-0.013131547281601649
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_wide128_tperrz30,score_synth_tperrz30,25,0,1,24,2.2028531184143505e-05
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_wide128_tperrz30,score,25,0,1,24,0.0009572020248504296
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_wide128_tperrz30,score_rz1,25,0,1,24,0.00040208776338681305
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_wide128_tperrz30,rz_non_clifford,25,0,0,25,0.0
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_wide128_tperrz30,rz_total,25,0,0,25,0.0
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_wide128_tperrz30,CNOT,25,0,1,24,0.0024242424242424242
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_wide128_tperrz30,depth,25,0,1,24,0.001797752808988764
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top64,score_synth_tperrz30,25,2,1,22,-4.291549912932811e-06
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top64,score,25,2,1,22,-0.00031311158801148036
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top64,score_rz1,25,2,1,22,-9.730404455150436e-05
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top64,rz_non_clifford,25,0,0,25,0.0
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top64,rz_total,25,2,0,23,-0.0035714285714285713
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top64,CNOT,25,2,1,22,3.565062388591805e-05
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top64,depth,25,2,1,22,-0.000925097890615132
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top128,score_synth_tperrz30,25,3,1,21,-0.004182217438524582
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top128,score,25,3,1,21,-0.0034497663874877398
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top128,score_rz1,25,3,1,21,-0.0038787580031937265
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top128,rz_non_clifford,25,0,0,25,0.0
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top128,rz_total,25,2,1,22,0.016428571428571428
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top128,CNOT,25,1,1,23,-0.037575757575757575
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top128,depth,25,3,1,21,-0.009117279870749798
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top256,score_synth_tperrz30,25,1,1,23,8.838865925081074e-06
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top256,score,25,1,1,23,0.00025385545650102816
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top256,score_rz1,25,1,1,23,0.00014174764161482465
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top256,rz_non_clifford,25,0,0,25,0.0
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top256,rz_total,25,1,0,24,-0.0019047619047619048
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top256,CNOT,25,1,1,23,0.0012121212121212121
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top256,depth,25,1,1,23,0.0004184424641611778
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top512,score_synth_tperrz30,25,0,1,24,2.2028531184143505e-05
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top512,score,25,0,1,24,0.0009572020248504296
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top512,score_rz1,25,0,1,24,0.00040208776338681305
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top512,rz_non_clifford,25,0,0,25,0.0
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top512,rz_total,25,0,0,25,0.0
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top512,CNOT,25,0,1,24,0.0024242424242424242
valid,phase_parity_affine_policy_tperrz30_top512,phase_affine_random_top512,depth,25,0,1,24,0.001797752808988764
valid,phase_affine_random_top64,phase_affine_budget32_tperrz30,score_synth_tperrz30,25,2,1,22,-0.000936422156347641
valid,phase_affine_random_top64,phase_affine_budget32_tperrz30,score,25,2,1,22,-0.005416950166891701
valid,phase_affine_random_top64,phase_affine_budget32_tperrz30,score_rz1,25,2,1,22,-0.0026664802547467
valid,phase_affine_random_top64,phase_affine_budget32_tperrz30,rz_non_clifford,25,0,0,25,0.0
valid,phase_affine_random_top64,phase_affine_budget32_tperrz30,rz_total,25,2,1,22,-0.013225904530252358
valid,phase_affine_random_top64,phase_affine_budget32_tperrz30,CNOT,25,2,0,23,-0.011804878048780488
valid,phase_affine_random_top64,phase_affine_budget32_tperrz30,depth,25,2,1,22,-0.012489629898111232
valid,phase_affine_random_top64,phase_affine_wide128_tperrz30,score_synth_tperrz30,25,0,3,22,2.6326409465939723e-05
valid,phase_affine_random_top64,phase_affine_wide128_tperrz30,score,25,0,3,22,0.0012865750035338048
valid,phase_affine_random_top64,phase_affine_wide128_tperrz30,score_rz1,25,0,3,22,0.0005017518132954715
valid,phase_affine_random_top64,phase_affine_wide128_tperrz30,rz_non_clifford,25,0,0,25,0.0
valid,phase_affine_random_top64,phase_affine_wide128_tperrz30,rz_total,25,0,2,23,0.0037391304347826086
valid,phase_affine_random_top64,phase_affine_wide128_tperrz30,CNOT,25,0,2,23,0.0024621212121212124
valid,phase_affine_random_top64,phase_affine_wide128_tperrz30,depth,25,0,3,22,0.0027768860353130013
valid,phase_affine_random_top64,phase_affine_random_top128,score_synth_tperrz30,25,2,3,20,-0.004177920262149213
valid,phase_affine_random_top64,phase_affine_random_top128,score,25,2,3,20,-0.003122454247419428
valid,phase_affine_random_top64,phase_affine_random_top128,score_rz1,25,2,3,20,-0.003779370547803393
valid,phase_affine_random_top64,phase_affine_random_top128,rz_non_clifford,25,0,0,25,0.0
valid,phase_affine_random_top64,phase_affine_random_top128,rz_total,25,1,2,22,0.02007246376811594
valid,phase_affine_random_top64,phase_affine_random_top128,CNOT,25,1,2,22,-0.03753787878787879
valid,phase_affine_random_top64,phase_affine_random_top128,depth,25,2,3,20,-0.008154953367114637
valid,phase_affine_random_top64,phase_affine_random_top256,score_synth_tperrz30,25,0,2,23,1.3132393590556815e-05
valid,phase_affine_random_top64,phase_affine_random_top256,score,25,0,2,23,0.0005706396686608286
valid,phase_affine_random_top64,phase_affine_random_top256,score_rz1,25,0,2,23,0.00023970616663444435
valid,phase_affine_random_top64,phase_affine_random_top256,rz_non_clifford,25,0,0,25,0.0
valid,phase_affine_random_top64,phase_affine_random_top256,rz_total,25,0,1,24,0.0017391304347826085
valid,phase_affine_random_top64,phase_affine_random_top256,CNOT,25,0,1,24,0.0012121212121212121
valid,phase_affine_random_top64,phase_affine_random_top256,depth,25,0,2,23,0.001348314606741573
valid,phase_affine_random_top64,phase_affine_random_top512,score_synth_tperrz30,25,0,3,22,2.6326409465939723e-05
valid,phase_affine_random_top64,phase_affine_random_top512,score,25,0,3,22,0.0012865750035338048
valid,phase_affine_random_top64,phase_affine_random_top512,score_rz1,25,0,3,22,0.0005017518132954715
valid,phase_affine_random_top64,phase_affine_random_top512,rz_non_clifford,25,0,0,25,0.0
valid,phase_affine_random_top64,phase_affine_random_top512,rz_total,25,0,2,23,0.0037391304347826086
valid,phase_affine_random_top64,phase_affine_random_top512,CNOT,25,0,2,23,0.0024621212121212124
valid,phase_affine_random_top64,phase_affine_random_top512,depth,25,0,3,22,0.0027768860353130013
valid,phase_affine_random_top128,phase_affine_budget32_tperrz30,score_synth_tperrz30,25,3,2,20,0.0032415316589911015
valid,phase_affine_random_top128,phase_affine_budget32_tperrz30,score,25,3,2,20,-0.0022109344975356996
valid,phase_affine_random_top128,phase_affine_budget32_tperrz30,score_rz1,25,3,2,20,0.0011253147430903946
valid,phase_affine_random_top128,phase_affine_budget32_tperrz30,rz_non_clifford,25,0,0,25,0.0
valid,phase_affine_random_top128,phase_affine_budget32_tperrz30,rz_total,25,3,1,21,-0.02655923786358569
valid,phase_affine_random_top128,phase_affine_budget32_tperrz30,CNOT,25,3,1,21,0.06604304160688666
valid,phase_affine_random_top128,phase_affine_budget32_tperrz30,depth,25,3,2,20,-0.0007761581846395193
valid,phase_affine_random_top128,phase_affine_wide128_tperrz30,score_synth_tperrz30,25,0,3,22,0.004204246195075156
valid,phase_affine_random_top128,phase_affine_wide128_tperrz30,score,25,0,3,22,0.004407512097344161
valid,phase_affine_random_top128,phase_affine_wide128_tperrz30,score_rz1,25,0,3,22,0.0042809277118218535
valid,phase_affine_random_top128,phase_affine_wide128_tperrz30,rz_non_clifford,25,0,0,25,0.0
valid,phase_affine_random_top128,phase_affine_wide128_tperrz30,rz_total,25,1,2,22,-0.009594202898550723
valid,phase_affine_random_top128,phase_affine_wide128_tperrz30,CNOT,25,0,1,24,0.08
valid,phase_affine_random_top128,phase_affine_wide128_tperrz30,depth,25,0,3,22,0.014258962011770999
valid,phase_affine_random_top128,phase_affine_random_top64,score_synth_tperrz30,25,3,2,20,0.004177926578685221
valid,phase_affine_random_top128,phase_affine_random_top64,score,25,3,2,20,0.0031373654717509808
valid,phase_affine_random_top128,phase_affine_random_top64,score_rz1,25,3,2,20,0.0037816490847352026
valid,phase_affine_random_top128,phase_affine_random_top64,rz_non_clifford,25,0,0,25,0.0
valid,phase_affine_random_top128,phase_affine_random_top64,rz_total,25,2,1,22,-0.01326086956521739
valid,phase_affine_random_top128,phase_affine_random_top64,CNOT,25,2,1,22,0.07761140819964349
valid,phase_affine_random_top128,phase_affine_random_top64,depth,25,3,2,20,0.011539665982130142
valid,phase_affine_random_top128,phase_affine_random_top256,score_synth_tperrz30,25,1,2,22,0.004191055828103783
valid,phase_affine_random_top128,phase_affine_random_top256,score,25,1,2,22,0.0037021350827812797
valid,phase_affine_random_top128,phase_affine_random_top256,score_rz1,25,1,2,22,0.004020312505390343
valid,phase_affine_random_top128,phase_affine_random_top256,rz_non_clifford,25,0,0,25,0.0
valid,phase_affine_random_top128,phase_affine_random_top256,rz_total,25,1,1,23,-0.011594202898550725
valid,phase_affine_random_top128,phase_affine_random_top256,CNOT,25,1,1,23,0.07878787878787878
valid,phase_affine_random_top128,phase_affine_random_top256,depth,25,1,2,22,0.012863231305695466
valid,phase_affine_random_top128,phase_affine_random_top512,score_synth_tperrz30,25,0,3,22,0.004204246195075156
valid,phase_affine_random_top128,phase_affine_random_top512,score,25,0,3,22,0.004407512097344161
valid,phase_affine_random_top128,phase_affine_random_top512,score_rz1,25,0,3,22,0.0042809277118218535
valid,phase_affine_random_top128,phase_affine_random_top512,rz_non_clifford,25,0,0,25,0.0
valid,phase_affine_random_top128,phase_affine_random_top512,rz_total,25,1,2,22,-0.009594202898550723
valid,phase_affine_random_top128,phase_affine_random_top512,CNOT,25,0,1,24,0.08
valid,phase_affine_random_top128,phase_affine_random_top512,depth,25,0,3,22,0.014258962011770999
valid,phase_affine_random_top256,phase_affine_budget32_tperrz30,score_synth_tperrz30,25,3,0,22,-0.0009495515179219204
valid,phase_affine_random_top256,phase_affine_budget32_tperrz30,score,25,3,0,22,-0.005981931069602982
valid,phase_affine_random_top256,phase_affine_budget32_tperrz30,score_rz1,25,3,0,22,-0.0029051810086240704
valid,phase_affine_random_top256,phase_affine_budget32_tperrz30,rz_non_clifford,25,0,0,25,0.0
valid,phase_affine_random_top256,phase_affine_budget32_tperrz30,rz_total,25,2,0,23,-0.014965034965034965
valid,phase_affine_random_top256,phase_affine_budget32_tperrz30,CNOT,25,3,0,22,-0.012981348637015782
valid,phase_affine_random_top256,phase_affine_budget32_tperrz30,depth,25,3,0,22,-0.013818188979479302
valid,phase_affine_random_top256,phase_affine_wide128_tperrz30,score_synth_tperrz30,25,0,1,24,1.3194015875382908e-05
valid,phase_affine_random_top256,phase_affine_wide128_tperrz30,score,25,0,1,24,0.0007159353348729761
