name,n,method,T,CNOT,depth,gates,explicit_ancilla,peak_ancilla,n_qubits,score,score_lower_bound,score_rz1,score_rz1.5,score_rz2,score_rz4,score_rz10,score_synth_tperrz30,score_synth_tperrz60,score_synth_tperrz100,time_s,anf_terms,parity_gadgets,rz_total,rz_clifford,rz_t_like,rz_non_clifford,rz_max_denominator,phase_ops,ct_supported,verified_up_to_global_phase,correct,skipped,error,truth_table_hex,candidate_polarities,global_phase_pi,global_phase_pi_den,global_phase_pi_num,polarity,polarity_hex,polarity_weight,rank_metric,shifted_constant_term
truth_n5_11,5,phase_parity_fprm_opt_score,8,62,87,87,0,0,5,12.655,12.655,27.655,35.155,42.655,72.655,162.655,473.90500000000003,935.155,1550.155,0.000431060791015625,15,25,25,2,8,15,8,23,0,True,phase oracle verified up to global phase,,,E2ACF72F,32,1/1,1,1,0,0x0,0,score,1
truth_n5_11,5,phase_parity_fprm_opt_rz1,8,62,87,87,0,0,5,12.655,12.655,27.655,35.155,42.655,72.655,162.655,473.90500000000003,935.155,1550.155,0.000431060791015625,15,25,25,2,8,15,8,23,0,True,phase oracle verified up to global phase,,,E2ACF72F,32,1/1,1,1,0,0x0,0,score_rz1,1
truth_n5_11,5,phase_parity_fprm_opt_tperrz30,8,62,87,87,0,0,5,12.655,12.655,27.655,35.155,42.655,72.655,162.655,473.90500000000003,935.155,1550.155,0.000431060791015625,15,25,25,2,8,15,8,23,0,True,phase oracle verified up to global phase,,,E2ACF72F,32,1/1,1,1,0,0x0,0,score_synth_tperrz30,1
truth_n5_12,5,phase_parity_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005319118499755859,19,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,DC98D2C1,32,1/1,1,1,0,0x0,0,score,1
truth_n5_12,5,phase_parity_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005319118499755859,19,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,DC98D2C1,32,1/1,1,1,0,0x0,0,score_rz1,1
truth_n5_12,5,phase_parity_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005319118499755859,19,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,DC98D2C1,32,1/1,1,1,0,0x0,0,score_synth_tperrz30,1
truth_n5_13,5,phase_parity_fprm_opt_score,4,90,118,118,0,0,5,10.549999999999999,10.549999999999999,25.549999999999997,33.05,40.55,70.55,160.55,471.8,933.05,1548.05,0.0005021095275878906,20,28,28,9,4,15,8,19,0,True,phase oracle verified up to global phase,,,5C941CF0,32,0/1,1,0,14,0xe,3,score,0
truth_n5_13,5,phase_parity_fprm_opt_rz1,4,90,118,118,0,0,5,10.549999999999999,10.549999999999999,25.549999999999997,33.05,40.55,70.55,160.55,471.8,933.05,1548.05,0.0005021095275878906,20,28,28,9,4,15,8,19,0,True,phase oracle verified up to global phase,,,5C941CF0,32,0/1,1,0,14,0xe,3,score_rz1,0
truth_n5_13,5,phase_parity_fprm_opt_tperrz30,4,90,118,118,0,0,5,10.549999999999999,10.549999999999999,25.549999999999997,33.05,40.55,70.55,160.55,471.8,933.05,1548.05,0.0005021095275878906,20,28,28,9,4,15,8,19,0,True,phase oracle verified up to global phase,,,5C941CF0,32,0/1,1,0,14,0xe,3,score_synth_tperrz30,0
truth_n5_14,5,phase_parity_fprm_opt_score,6,78,103,103,0,0,5,11.695,11.695,26.695,34.195,41.695,71.695,161.695,472.945,934.1949999999999,1549.195,0.0004360675811767578,13,25,25,4,6,15,8,21,0,True,phase oracle verified up to global phase,,,93CD59BF,32,1/1,1,1,0,0x0,0,score,1
truth_n5_14,5,phase_parity_fprm_opt_rz1,6,78,103,103,0,0,5,11.695,11.695,26.695,34.195,41.695,71.695,161.695,472.945,934.1949999999999,1549.195,0.0004360675811767578,13,25,25,4,6,15,8,21,0,True,phase oracle verified up to global phase,,,93CD59BF,32,1/1,1,1,0,0x0,0,score_rz1,1
truth_n5_14,5,phase_parity_fprm_opt_tperrz30,6,78,103,103,0,0,5,11.695,11.695,26.695,34.195,41.695,71.695,161.695,472.945,934.1949999999999,1549.195,0.0004360675811767578,13,25,25,4,6,15,8,21,0,True,phase oracle verified up to global phase,,,93CD59BF,32,1/1,1,1,0,0x0,0,score_synth_tperrz30,1
truth_n5_15,5,phase_parity_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005898475646972656,12,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,3139D32C,32,0/1,1,0,0,0x0,0,score,0
truth_n5_15,5,phase_parity_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005898475646972656,12,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,3139D32C,32,0/1,1,0,0,0x0,0,score_rz1,0
truth_n5_15,5,phase_parity_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005898475646972656,12,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,3139D32C,32,0/1,1,0,0,0x0,0,score_synth_tperrz30,0
truth_n5_16,5,phase_parity_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005462169647216797,17,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,B45ED1F0,32,0/1,1,0,0,0x0,0,score,0
truth_n5_16,5,phase_parity_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005462169647216797,17,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,B45ED1F0,32,0/1,1,0,0,0x0,0,score_rz1,0
truth_n5_16,5,phase_parity_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005462169647216797,17,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,B45ED1F0,32,0/1,1,0,0,0x0,0,score_synth_tperrz30,0
truth_n5_17,5,phase_parity_fprm_opt_score,4,74,99,99,0,0,5,9.435,9.435,24.435000000000002,31.935000000000002,39.435,69.435,159.435,470.685,931.9350000000001,1546.935,0.0004379749298095703,13,25,25,6,4,15,8,19,0,True,phase oracle verified up to global phase,,,11CE5DD2,32,0/1,1,0,12,0xc,2,score,1
truth_n5_17,5,phase_parity_fprm_opt_rz1,4,74,99,99,0,0,5,9.435,9.435,24.435000000000002,31.935000000000002,39.435,69.435,159.435,470.685,931.9350000000001,1546.935,0.0004379749298095703,13,25,25,6,4,15,8,19,0,True,phase oracle verified up to global phase,,,11CE5DD2,32,0/1,1,0,12,0xc,2,score_rz1,1
truth_n5_17,5,phase_parity_fprm_opt_tperrz30,4,74,99,99,0,0,5,9.435,9.435,24.435000000000002,31.935000000000002,39.435,69.435,159.435,470.685,931.9350000000001,1546.935,0.0004379749298095703,13,25,25,6,4,15,8,19,0,True,phase oracle verified up to global phase,,,11CE5DD2,32,0/1,1,0,12,0xc,2,score_synth_tperrz30,1
truth_n5_18,5,phase_parity_fprm_opt_score,4,64,88,88,0,0,5,8.760000000000002,8.760000000000002,24.76,32.760000000000005,40.760000000000005,72.76,168.76,500.76,992.76,1648.76,0.000408172607421875,15,24,24,4,4,16,8,20,0,True,phase oracle verified up to global phase,,,BBB2599,32,1/1,1,1,24,0x18,2,score,1
truth_n5_18,5,phase_parity_fprm_opt_rz1,4,64,88,88,0,0,5,8.760000000000002,8.760000000000002,24.76,32.760000000000005,40.760000000000005,72.76,168.76,500.76,992.76,1648.76,0.000408172607421875,15,24,24,4,4,16,8,20,0,True,phase oracle verified up to global phase,,,BBB2599,32,1/1,1,1,24,0x18,2,score_rz1,1
truth_n5_18,5,phase_parity_fprm_opt_tperrz30,4,64,88,88,0,0,5,8.760000000000002,8.760000000000002,24.76,32.760000000000005,40.760000000000005,72.76,168.76,500.76,992.76,1648.76,0.000408172607421875,15,24,24,4,4,16,8,20,0,True,phase oracle verified up to global phase,,,BBB2599,32,1/1,1,1,24,0x18,2,score_synth_tperrz30,1
truth_n5_19,5,phase_parity_fprm_opt_score,6,54,77,77,0,0,5,10.084999999999999,10.084999999999999,25.085,32.585,40.085,70.085,160.085,471.335,932.5849999999999,1547.585,0.00038909912109375,15,23,23,2,6,15,8,21,0,True,phase oracle verified up to global phase,,,A9488D99,32,1/1,1,1,0,0x0,0,score,1
truth_n5_19,5,phase_parity_fprm_opt_rz1,6,54,77,77,0,0,5,10.084999999999999,10.084999999999999,25.085,32.585,40.085,70.085,160.085,471.335,932.5849999999999,1547.585,0.00038909912109375,15,23,23,2,6,15,8,21,0,True,phase oracle verified up to global phase,,,A9488D99,32,1/1,1,1,0,0x0,0,score_rz1,1
truth_n5_19,5,phase_parity_fprm_opt_tperrz30,6,54,77,77,0,0,5,10.084999999999999,10.084999999999999,25.085,32.585,40.085,70.085,160.085,471.335,932.5849999999999,1547.585,0.00038909912109375,15,23,23,2,6,15,8,21,0,True,phase oracle verified up to global phase,,,A9488D99,32,1/1,1,1,0,0x0,0,score_synth_tperrz30,1
truth_n5_2,5,phase_parity_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005369186401367188,17,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,F91E1D4C,32,0/1,1,0,0,0x0,0,score,0
truth_n5_2,5,phase_parity_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005369186401367188,17,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,F91E1D4C,32,0/1,1,0,0,0x0,0,score_rz1,0
truth_n5_2,5,phase_parity_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005369186401367188,17,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,F91E1D4C,32,0/1,1,0,0,0x0,0,score_synth_tperrz30,0
truth_n5_20,5,phase_parity_fprm_opt_score,6,72,98,98,0,0,5,11.33,11.33,27.33,35.33,43.33,75.33,171.33,503.33,995.33,1651.3300000000002,0.00043702125549316406,14,26,26,4,6,16,8,22,0,True,phase oracle verified up to global phase,,,3A578A8E,32,0/1,1,0,8,0x8,1,score,0
truth_n5_20,5,phase_parity_fprm_opt_rz1,6,72,98,98,0,0,5,11.33,11.33,27.33,35.33,43.33,75.33,171.33,503.33,995.33,1651.3300000000002,0.00043702125549316406,14,26,26,4,6,16,8,22,0,True,phase oracle verified up to global phase,,,3A578A8E,32,0/1,1,0,8,0x8,1,score_rz1,0
truth_n5_20,5,phase_parity_fprm_opt_tperrz30,6,72,98,98,0,0,5,11.33,11.33,27.33,35.33,43.33,75.33,171.33,503.33,995.33,1651.3300000000002,0.00043702125549316406,14,26,26,4,6,16,8,22,0,True,phase oracle verified up to global phase,,,3A578A8E,32,0/1,1,0,8,0x8,1,score_synth_tperrz30,0
truth_n5_21,5,phase_parity_fprm_opt_score,4,52,74,74,0,0,5,7.93,7.93,22.93,30.43,37.93,67.93,157.93,469.18,930.4300000000001,1545.4299999999998,0.000392913818359375,13,22,22,3,4,15,8,19,0,True,phase oracle verified up to global phase,,,C5E7CE8A,32,0/1,1,0,0,0x0,0,score,0
truth_n5_21,5,phase_parity_fprm_opt_rz1,4,52,74,74,0,0,5,7.93,7.93,22.93,30.43,37.93,67.93,157.93,469.18,930.4300000000001,1545.4299999999998,0.000392913818359375,13,22,22,3,4,15,8,19,0,True,phase oracle verified up to global phase,,,C5E7CE8A,32,0/1,1,0,0,0x0,0,score_rz1,0
truth_n5_21,5,phase_parity_fprm_opt_tperrz30,4,52,74,74,0,0,5,7.93,7.93,22.93,30.43,37.93,67.93,157.93,469.18,930.4300000000001,1545.4299999999998,0.000392913818359375,13,22,22,3,4,15,8,19,0,True,phase oracle verified up to global phase,,,C5E7CE8A,32,0/1,1,0,0,0x0,0,score_synth_tperrz30,0
truth_n5_22,5,phase_parity_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005271434783935547,18,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,4A15544D,32,1/1,1,1,0,0x0,0,score,1
truth_n5_22,5,phase_parity_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005271434783935547,18,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,4A15544D,32,1/1,1,1,0,0x0,0,score_rz1,1
truth_n5_22,5,phase_parity_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005271434783935547,18,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,4A15544D,32,1/1,1,1,0,0x0,0,score_synth_tperrz30,1
truth_n5_23,5,phase_parity_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005638599395751953,15,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,FC377A4C,32,0/1,1,0,0,0x0,0,score,0
truth_n5_23,5,phase_parity_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005638599395751953,15,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,FC377A4C,32,0/1,1,0,0,0x0,0,score_rz1,0
truth_n5_23,5,phase_parity_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005638599395751953,15,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,FC377A4C,32,0/1,1,0,0,0x0,0,score_synth_tperrz30,0
truth_n5_24,5,phase_parity_fprm_opt_score,4,68,92,92,0,0,5,9.020000000000001,9.020000000000001,25.020000000000003,33.02,41.02,73.02,169.02,501.02000000000004,993.02,1649.0200000000002,0.00046896934509277344,14,24,24,4,4,16,8,20,0,True,phase oracle verified up to global phase,,,146D3F31,32,1/1,1,1,4,0x4,1,score,1
truth_n5_24,5,phase_parity_fprm_opt_rz1,4,68,92,92,0,0,5,9.020000000000001,9.020000000000001,25.020000000000003,33.02,41.02,73.02,169.02,501.02000000000004,993.02,1649.0200000000002,0.00046896934509277344,14,24,24,4,4,16,8,20,0,True,phase oracle verified up to global phase,,,146D3F31,32,1/1,1,1,4,0x4,1,score_rz1,1
truth_n5_24,5,phase_parity_fprm_opt_tperrz30,4,68,92,92,0,0,5,9.020000000000001,9.020000000000001,25.020000000000003,33.02,41.02,73.02,169.02,501.02000000000004,993.02,1649.0200000000002,0.00046896934509277344,14,24,24,4,4,16,8,20,0,True,phase oracle verified up to global phase,,,146D3F31,32,1/1,1,1,4,0x4,1,score_synth_tperrz30,1
truth_n5_25,5,phase_parity_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.000537872314453125,13,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,DAF61A26,32,0/1,1,0,0,0x0,0,score,0
truth_n5_25,5,phase_parity_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.000537872314453125,13,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,DAF61A26,32,0/1,1,0,0,0x0,0,score_rz1,0
truth_n5_25,5,phase_parity_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.000537872314453125,13,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,DAF61A26,32,0/1,1,0,0,0x0,0,score_synth_tperrz30,0
truth_n5_26,5,phase_parity_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005049705505371094,14,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,3B982EF8,32,0/1,1,0,0,0x0,0,score,0
truth_n5_26,5,phase_parity_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005049705505371094,14,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,3B982EF8,32,0/1,1,0,0,0x0,0,score_rz1,0
truth_n5_26,5,phase_parity_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005049705505371094,14,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,3B982EF8,32,0/1,1,0,0,0x0,0,score_synth_tperrz30,0
truth_n5_27,5,phase_parity_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005490779876708984,21,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,DDD1DFB2,32,0/1,1,0,0,0x0,0,score,0
truth_n5_27,5,phase_parity_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005490779876708984,21,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,DDD1DFB2,32,0/1,1,0,0,0x0,0,score_rz1,0
truth_n5_27,5,phase_parity_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005490779876708984,21,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,DDD1DFB2,32,0/1,1,0,0,0x0,0,score_synth_tperrz30,0
truth_n5_28,5,phase_parity_fprm_opt_score,5,84,113,113,0,0,5,11.185,11.185,27.185000000000002,35.185,43.185,75.185,171.185,503.185,995.1850000000001,1651.185,0.0005018711090087891,16,29,29,8,5,16,8,21,0,True,phase oracle verified up to global phase,,,19DB3AD0,32,0/1,1,0,2,0x2,1,score,0
truth_n5_28,5,phase_parity_fprm_opt_rz1,5,84,113,113,0,0,5,11.185,11.185,27.185000000000002,35.185,43.185,75.185,171.185,503.185,995.1850000000001,1651.185,0.0005018711090087891,16,29,29,8,5,16,8,21,0,True,phase oracle verified up to global phase,,,19DB3AD0,32,0/1,1,0,2,0x2,1,score_rz1,0
truth_n5_28,5,phase_parity_fprm_opt_tperrz30,5,84,113,113,0,0,5,11.185,11.185,27.185000000000002,35.185,43.185,75.185,171.185,503.185,995.1850000000001,1651.185,0.0005018711090087891,16,29,29,8,5,16,8,21,0,True,phase oracle verified up to global phase,,,19DB3AD0,32,0/1,1,0,2,0x2,1,score_synth_tperrz30,0
truth_n5_29,5,phase_parity_fprm_opt_score,5,68,92,92,0,0,5,10.020000000000001,10.020000000000001,26.020000000000003,34.02,42.02,74.02,170.02,502.02000000000004,994.02,1650.0200000000002,0.0004138946533203125,14,24,24,3,5,16,8,21,0,True,phase oracle verified up to global phase,,,614FF3D7,32,1/1,1,1,8,0x8,1,score,1
truth_n5_29,5,phase_parity_fprm_opt_rz1,5,68,92,92,0,0,5,10.020000000000001,10.020000000000001,26.020000000000003,34.02,42.02,74.02,170.02,502.02000000000004,994.02,1650.0200000000002,0.0004138946533203125,14,24,24,3,5,16,8,21,0,True,phase oracle verified up to global phase,,,614FF3D7,32,1/1,1,1,8,0x8,1,score_rz1,1
truth_n5_29,5,phase_parity_fprm_opt_tperrz30,5,68,92,92,0,0,5,10.020000000000001,10.020000000000001,26.020000000000003,34.02,42.02,74.02,170.02,502.02000000000004,994.02,1650.0200000000002,0.0004138946533203125,14,24,24,3,5,16,8,21,0,True,phase oracle verified up to global phase,,,614FF3D7,32,1/1,1,1,8,0x8,1,score_synth_tperrz30,1
truth_n5_3,5,phase_parity_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005519390106201172,19,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,EC1B8CA1,32,1/1,1,1,0,0x0,0,score,1
truth_n5_3,5,phase_parity_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005519390106201172,19,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,EC1B8CA1,32,1/1,1,1,0,0x0,0,score_rz1,1
truth_n5_3,5,phase_parity_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005519390106201172,19,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,EC1B8CA1,32,1/1,1,1,0,0x0,0,score_synth_tperrz30,1
truth_n5_30,5,phase_parity_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005280971527099609,18,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,47294739,32,1/1,1,1,0,0x0,0,score,1
truth_n5_30,5,phase_parity_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005280971527099609,18,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,47294739,32,1/1,1,1,0,0x0,0,score_rz1,1
truth_n5_30,5,phase_parity_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005280971527099609,18,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,47294739,32,1/1,1,1,0,0x0,0,score_synth_tperrz30,1
truth_n5_31,5,phase_parity_fprm_opt_score,4,64,88,88,0,0,5,8.760000000000002,8.760000000000002,24.76,32.760000000000005,40.760000000000005,72.76,168.76,500.76,992.76,1648.76,0.0004229545593261719,16,24,24,4,4,16,8,20,0,True,phase oracle verified up to global phase,,,7412B293,32,1/1,1,1,4,0x4,1,score,1
truth_n5_31,5,phase_parity_fprm_opt_rz1,4,64,88,88,0,0,5,8.760000000000002,8.760000000000002,24.76,32.760000000000005,40.760000000000005,72.76,168.76,500.76,992.76,1648.76,0.0004229545593261719,16,24,24,4,4,16,8,20,0,True,phase oracle verified up to global phase,,,7412B293,32,1/1,1,1,4,0x4,1,score_rz1,1
truth_n5_31,5,phase_parity_fprm_opt_tperrz30,4,64,88,88,0,0,5,8.760000000000002,8.760000000000002,24.76,32.760000000000005,40.760000000000005,72.76,168.76,500.76,992.76,1648.76,0.0004229545593261719,16,24,24,4,4,16,8,20,0,True,phase oracle verified up to global phase,,,7412B293,32,1/1,1,1,4,0x4,1,score_synth_tperrz30,1
truth_n5_32,5,phase_parity_fprm_opt_score,5,68,93,93,0,0,5,10.045,10.045,26.045,34.045,42.045,74.045,170.045,502.0450000000001,994.045,1650.045,0.0004661083221435547,21,25,25,4,5,16,8,21,0,True,phase oracle verified up to global phase,,,A2BC372F,32,1/1,1,1,10,0xa,2,score,1
truth_n5_32,5,phase_parity_fprm_opt_rz1,5,68,93,93,0,0,5,10.045,10.045,26.045,34.045,42.045,74.045,170.045,502.0450000000001,994.045,1650.045,0.0004661083221435547,21,25,25,4,5,16,8,21,0,True,phase oracle verified up to global phase,,,A2BC372F,32,1/1,1,1,10,0xa,2,score_rz1,1
truth_n5_32,5,phase_parity_fprm_opt_tperrz30,5,68,93,93,0,0,5,10.045,10.045,26.045,34.045,42.045,74.045,170.045,502.0450000000001,994.045,1650.045,0.0004661083221435547,21,25,25,4,5,16,8,21,0,True,phase oracle verified up to global phase,,,A2BC372F,32,1/1,1,1,10,0xa,2,score_synth_tperrz30,1
truth_n5_33,5,phase_parity_fprm_opt_score,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005886554718017578,19,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,D58842DE,32,0/1,1,0,0,0x0,0,score,0
truth_n5_33,5,phase_parity_fprm_opt_rz1,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005886554718017578,19,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,D58842DE,32,0/1,1,0,0,0x0,0,score_rz1,0
truth_n5_33,5,phase_parity_fprm_opt_tperrz30,0,98,129,129,0,0,5,7.145,7.145,38.144999999999996,53.644999999999996,69.145,131.145,317.145,960.395,1913.6450000000002,3184.645,0.0005886554718017578,19,31,31,0,0,31,16,31,0,True,phase oracle verified up to global phase,,,D58842DE,32,0/1,1,0,0,0x0,0,score_synth_tperrz30,0
truth_n5_34,5,phase_parity_fprm_opt_score,4,68,92,92,0,0,5,9.020000000000001,9.020000000000001,25.020000000000003,33.02,41.02,73.02,169.02,501.02000000000004,993.02,1649.0200000000002,0.00041866302490234375,14,24,24,4,4,16,8,20,0,True,phase oracle verified up to global phase,,,5D65A441,32,1/1,1,1,29,0x1d,4,score,0
truth_n5_34,5,phase_parity_fprm_opt_rz1,4,68,92,92,0,0,5,9.020000000000001,9.020000000000001,25.020000000000003,33.02,41.02,73.02,169.02,501.02000000000004,993.02,1649.0200000000002,0.00041866302490234375,14,24,24,4,4,16,8,20,0,True,phase oracle verified up to global phase,,,5D65A441,32,1/1,1,1,29,0x1d,4,score_rz1,0
truth_n5_34,5,phase_parity_fprm_opt_tperrz30,4,68,92,92,0,0,5,9.020000000000001,9.020000000000001,25.020000000000003,33.02,41.02,73.02,169.02,501.02000000000004,993.02,1649.0200000000002,0.00041866302490234375,14,24,24,4,4,16,8,20,0,True,phase oracle verified up to global phase,,,5D65A441,32,1/1,1,1,29,0x1d,4,score_synth_tperrz30,0
truth_n5_35,5,phase_parity_fprm_opt_score,5,84,113,113,0,0,5,11.185,11.185,27.185000000000002,35.185,43.185,75.185,171.185,503.185,995.1850000000001,1651.185,0.0005021095275878906,18,29,29,8,5,16,8,21,0,True,phase oracle verified up to global phase,,,29A3B2E9,32,1/1,1,1,1,0x1,1,score,0
