dataset,name,n,budget,cap_fraction,peak_cap,feasible,method,selected_policy,selected_k,T,CNOT,depth,gates,explicit_ancilla,peak_ancilla,n_qubits,score,lut_nodes,lut_edges,checkpoint_nodes,expanded_compute_calls,keep_peak_ancilla,keep_score,peak_reduction_vs_keep_pct,score_change_vs_keep_pct,official_ros_fully_reproduced
n18,anf_n18_5,18,line25,0.25,22798,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,3,1.2420165093186332e+18,2.1944855939028224e+18,2.2267137000370642e+18,9.846971907184311e+17,7732.0,7848.0,7751.0,1.3730436104825021e+18,91192.0,161959.0,7731.0,1.1263325166544755e+17,91193.0,2476493.775,91.39407629971599,55443047115271.9,False
n18,anf_n18_5,18,minline,0.0,119.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,3,3.2730494763915704e+18,6.24567495494358e+18,6.407854321351541e+18,3.1348048449599703e+18,1.0,119.0,20.0,3.650342337859186e+18,91192.0,161959.0,0.0,6.07658862169578e+17,91193.0,2476493.775,99.86950752799008,147399616938536.8,False
n18,anf_n18_6,18,keep100,1.0,17197,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,405096.0,719043.0,729119.0,324023.0,17196.0,17197.0,17215.0,482428.735,17196.0,27559.0,17196.0,34392.0,17197.0,482428.735,0.0,0.0,False
n18,anf_n18_6,18,line75,0.75,12897,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,13109845448.0,23227349451.0,23549902961.0,10440057513.0,1976.0,2022.0,1995.0,14496592589.585001,17196.0,27559.0,1975.0,1191520860.0,17197.0,482428.735,88.24213525614933,3004818.9730758886,False
n18,anf_n18_6,18,line50,0.5,8598,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,3,13109845448.0,23227349451.0,23549902961.0,10440057513.0,1976.0,2022.0,1995.0,14496592589.585001,17196.0,27559.0,1975.0,1191520860.0,17197.0,482428.735,88.24213525614933,3004818.9730758886,False
n18,anf_n18_6,18,line25,0.25,4299,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,3,13109845448.0,23227349451.0,23549902961.0,10440057513.0,1976.0,2022.0,1995.0,14496592589.585001,17196.0,27559.0,1975.0,1191520860.0,17197.0,482428.735,88.24213525614933,3004818.9730758886,False
n18,anf_n18_6,18,minline,0.0,51.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,3,37910746384.0,71895838481.0,73719800743.0,35809054359.0,1.0,51.0,20.0,42250467579.97499,17196.0,27559.0,0.0,6421470502.0,17197.0,482428.735,99.70343664592662,8757767.124141142,False
n18,anf_n18_7,18,keep100,1.0,93688,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,2124800.0,3753915.0,3804829.0,1680029.0,93687.0,93688.0,93706.0,2536205.325,93687.0,168764.0,93687.0,187374.0,93688.0,2536205.325,0.0,0.0,False
n18,anf_n18_7,18,line75,0.75,70266,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,8.541259011481148e+21,1.5043328756988034e+22,1.5260106184597128e+22,6.718847173115982e+21,7828.0,7981.0,7847.0,9.439082226260785e+21,93687.0,168764.0,7827.0,7.759610492411188e+20,93688.0,2536205.325,91.48129963282383,3.721734251252225e+17,False
n18,anf_n18_7,18,line50,0.5,46844,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,3,8.541259011481148e+21,1.5043328756988034e+22,1.5260106184597128e+22,6.718847173115982e+21,7828.0,7981.0,7847.0,9.439082226260785e+21,93687.0,168764.0,7827.0,7.759610492411188e+20,93688.0,2536205.325,91.48129963282383,3.721734251252225e+17,False
n18,anf_n18_7,18,line25,0.25,23422,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,3,8.541259011481148e+21,1.5043328756988034e+22,1.5260106184597128e+22,6.718847173115982e+21,7828.0,7981.0,7847.0,9.439082226260785e+21,93687.0,168764.0,7827.0,7.759610492411188e+20,93688.0,2536205.325,91.48129963282383,3.721734251252225e+17,False
n18,anf_n18_7,18,minline,0.0,163.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,3,2.365659541743627e+22,4.529228208260064e+22,4.647633885894278e+22,2.2819743441506506e+22,1.0,163.0,20.0,2.63936292180395e+22,93687.0,168764.0,0.0,4.5619610545190076e+21,93688.0,2536205.325,99.82601827341816,1.0406739926720837e+18,False
n18,anf_n18_8,18,keep100,1.0,87940,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,1997608.0,3538097.0,3587197.0,1589589.0,87939.0,87940.0,87958.0,2384715.725,87939.0,155430.0,87939.0,175878.0,87940.0,2384715.725,0.0,0.0,False
n18,anf_n18_8,18,line75,0.75,65955,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,3.7933736962626447e+18,6.687270649843225e+18,6.787057968774312e+18,2.993684272511667e+18,7349.0,7471.0,7368.0,4.1926072345131197e+18,87939.0,155430.0,7348.0,3.5014701698535654e+17,87940.0,2384715.725,91.50443484193768,175811615219282.97,False
n18,anf_n18_8,18,line50,0.5,43970,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,3,3.7933736962626447e+18,6.687270649843225e+18,6.787057968774312e+18,2.993684272511667e+18,7349.0,7471.0,7368.0,4.1926072345131197e+18,87939.0,155430.0,7348.0,3.5014701698535654e+17,87940.0,2384715.725,91.50443484193768,175811615219282.97,False
n18,anf_n18_8,18,line25,0.25,21985,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,3,3.7933736962626447e+18,6.687270649843225e+18,6.787057968774312e+18,2.993684272511667e+18,7349.0,7471.0,7368.0,4.1926072345131197e+18,87939.0,155430.0,7348.0,3.5014701698535654e+17,87940.0,2384715.725,91.50443484193768,175811615219282.97,False
n18,anf_n18_8,18,minline,0.0,129.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,3,1.0740286448812093e+19,2.0599169343166956e+19,2.114208857064578e+19,1.0401802121833687e+19,1.0,129.0,20.0,1.1985402572316795e+19,87939.0,155430.0,0.0,2.0952915029265037e+18,87940.0,2384715.725,99.8533090743689,502592508057303.5,False
n18,anf_n18_9,18,keep100,1.0,243,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,5016.0,9209.0,9401.0,4385.0,242.0,243.0,261.0,6055.225,242.0,293.0,242.0,484.0,243.0,6055.225,0.0,0.0,False
n18,anf_n18_9,18,line75,0.75,182,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,288272.0,532837.0,544071.0,255799.0,37.0,53.0,56.0,320410.535,242.0,293.0,36.0,28470.0,243.0,6055.225,78.18930041152264,5191.471993195959,False
n18,anf_n18_9,18,line50,0.5,121,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,3,288272.0,532837.0,544071.0,255799.0,37.0,53.0,56.0,320410.535,242.0,293.0,36.0,28470.0,243.0,6055.225,78.18930041152264,5191.471993195959,False
n18,anf_n18_9,18,line25,0.25,60,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,3,288272.0,532837.0,544071.0,255799.0,37.0,53.0,56.0,320410.535,242.0,293.0,36.0,28470.0,243.0,6055.225,78.18930041152264,5191.471993195959,False
n18,anf_n18_9,18,minline,0.0,18.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,3,610032.0,1152503.0,1186889.0,576857.0,1.0,18.0,20.0,679740.025,242.0,293.0,0.0,78666.0,243.0,6055.225,92.5925925925926,11125.67741083114,False
traditional,adder_carry_w2,4,keep100,1.0,2,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,4,40.0,67.0,67.0,27.0,1.0,2.0,6.0,47.955,1.0,0.0,0.0,2.0,2.0,47.955,0.0,0.0,False
traditional,adder_carry_w2,4,minline,0.0,2.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,4,40.0,67.0,67.0,27.0,1.0,2.0,6.0,47.955,1.0,0.0,0.0,2.0,2.0,47.955,0.0,0.0,False
traditional,adder_carry_w3,6,keep100,1.0,5,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,4,96.0,163.0,167.0,71.0,3.0,5.0,10.0,115.735,3.0,2.0,3.0,6.0,5.0,115.735,0.0,0.0,False
traditional,adder_carry_w3,6,minline,0.0,5.0,True,external_ros_lut_garbage_budget_minline,keep_all_bennett,4,96.0,163.0,167.0,71.0,3.0,5.0,10.0,115.735,3.0,2.0,3.0,6.0,5.0,115.735,0.0,0.0,False
traditional,majority_n3,3,keep100,1.0,1,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,5,24.0,43.0,43.0,19.0,1.0,1.0,5.0,28.555,1.0,0.0,0.0,2.0,1.0,28.555,0.0,0.0,False
traditional,majority_n3,3,line75,0.75,1,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,5,24.0,43.0,43.0,19.0,1.0,1.0,5.0,28.555,1.0,0.0,0.0,2.0,1.0,28.555,0.0,0.0,False
traditional,majority_n3,3,line50,0.5,1,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,5,24.0,43.0,43.0,19.0,1.0,1.0,5.0,28.555,1.0,0.0,0.0,2.0,1.0,28.555,0.0,0.0,False
traditional,majority_n3,3,line25,0.25,1,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,5,24.0,43.0,43.0,19.0,1.0,1.0,5.0,28.555,1.0,0.0,0.0,2.0,1.0,28.555,0.0,0.0,False
traditional,majority_n3,3,minline,0.0,1.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,5,24.0,43.0,43.0,19.0,1.0,1.0,5.0,28.555,1.0,0.0,0.0,2.0,1.0,28.555,0.0,0.0,False
traditional,majority_n4,4,keep100,1.0,3,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,5,88.0,143.0,143.0,55.0,1.0,3.0,6.0,102.415,1.0,0.0,0.0,2.0,3.0,102.415,0.0,0.0,False
traditional,majority_n4,4,minline,0.0,3.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,5,88.0,143.0,143.0,55.0,1.0,3.0,6.0,102.415,1.0,0.0,0.0,2.0,3.0,102.415,0.0,0.0,False
traditional,majority_n5,5,keep100,1.0,5,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,4,224.0,373.0,379.0,155.0,3.0,5.0,9.0,256.155,3.0,2.0,3.0,6.0,5.0,256.155,0.0,0.0,False
traditional,majority_n5,5,minline,0.0,5.0,True,external_ros_lut_garbage_budget_minline,keep_all_bennett,4,224.0,373.0,379.0,155.0,3.0,5.0,9.0,256.155,3.0,2.0,3.0,6.0,5.0,256.155,0.0,0.0,False
traditional,majority_n6,6,keep100,1.0,5,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,5,304.0,493.0,499.0,195.0,3.0,5.0,10.0,343.155,3.0,2.0,3.0,6.0,5.0,343.155,0.0,0.0,False
traditional,majority_n6,6,minline,0.0,5.0,True,external_ros_lut_garbage_budget_minline,keep_all_bennett,5,304.0,493.0,499.0,195.0,3.0,5.0,10.0,343.155,3.0,2.0,3.0,6.0,5.0,343.155,0.0,0.0,False
traditional,mul_w2_bit1,4,keep100,1.0,1,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,5,16.0,29.0,29.0,13.0,1.0,1.0,6.0,19.725,1.0,0.0,0.0,2.0,1.0,19.725,0.0,0.0,False
traditional,mul_w2_bit1,4,line75,0.75,1,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,5,16.0,29.0,29.0,13.0,1.0,1.0,6.0,19.725,1.0,0.0,0.0,2.0,1.0,19.725,0.0,0.0,False
traditional,mul_w2_bit1,4,line50,0.5,1,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,5,16.0,29.0,29.0,13.0,1.0,1.0,6.0,19.725,1.0,0.0,0.0,2.0,1.0,19.725,0.0,0.0,False
traditional,mul_w2_bit1,4,line25,0.25,1,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,5,16.0,29.0,29.0,13.0,1.0,1.0,6.0,19.725,1.0,0.0,0.0,2.0,1.0,19.725,0.0,0.0,False
traditional,mul_w2_bit1,4,minline,0.0,1.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,5,16.0,29.0,29.0,13.0,1.0,1.0,6.0,19.725,1.0,0.0,0.0,2.0,1.0,19.725,0.0,0.0,False
traditional,mul_w3_bit2,6,keep100,1.0,4,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,5,64.0,115.0,121.0,57.0,3.0,4.0,10.0,78.985,3.0,2.0,3.0,6.0,4.0,78.985,0.0,0.0,False
traditional,mul_w3_bit2,6,line75,0.75,3,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,5,112.0,199.0,209.0,97.0,1.0,3.0,8.0,130.065,3.0,2.0,0.0,10.0,4.0,78.985,25.0,64.6705070583022,False
traditional,mul_w3_bit2,6,minline,0.0,3.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,5,112.0,199.0,209.0,97.0,1.0,3.0,8.0,130.065,3.0,2.0,0.0,10.0,4.0,78.985,25.0,64.6705070583022,False
traditional,mux_2_4,6,keep100,1.0,3,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,5,64.0,115.0,119.0,55.0,2.0,3.0,9.0,76.935,2.0,1.0,2.0,4.0,3.0,76.935,0.0,0.0,False
traditional,mux_2_4,6,minline,0.0,3.0,True,external_ros_lut_garbage_budget_minline,keep_all_bennett,5,64.0,115.0,119.0,55.0,2.0,3.0,9.0,76.935,2.0,1.0,2.0,4.0,3.0,76.935,0.0,0.0,False
traditional,parity_n3,3,keep100,1.0,1,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,3,0.0,7.0,7.0,7.0,1.0,1.0,5.0,2.455,1.0,0.0,0.0,2.0,1.0,2.455,0.0,0.0,False
traditional,parity_n3,3,line75,0.75,1,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,0.0,7.0,7.0,7.0,1.0,1.0,5.0,2.455,1.0,0.0,0.0,2.0,1.0,2.455,0.0,0.0,False
traditional,parity_n3,3,line50,0.5,1,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,3,0.0,7.0,7.0,7.0,1.0,1.0,5.0,2.455,1.0,0.0,0.0,2.0,1.0,2.455,0.0,0.0,False
traditional,parity_n3,3,line25,0.25,1,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,3,0.0,7.0,7.0,7.0,1.0,1.0,5.0,2.455,1.0,0.0,0.0,2.0,1.0,2.455,0.0,0.0,False
traditional,parity_n3,3,minline,0.0,1.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,3,0.0,7.0,7.0,7.0,1.0,1.0,5.0,2.455,1.0,0.0,0.0,2.0,1.0,2.455,0.0,0.0,False
traditional,parity_n4,4,keep100,1.0,1,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,5,0.0,9.0,9.0,9.0,1.0,1.0,6.0,2.585,1.0,0.0,0.0,2.0,1.0,2.585,0.0,0.0,False
traditional,parity_n4,4,line75,0.75,1,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,5,0.0,9.0,9.0,9.0,1.0,1.0,6.0,2.585,1.0,0.0,0.0,2.0,1.0,2.585,0.0,0.0,False
traditional,parity_n4,4,line50,0.5,1,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,5,0.0,9.0,9.0,9.0,1.0,1.0,6.0,2.585,1.0,0.0,0.0,2.0,1.0,2.585,0.0,0.0,False
traditional,parity_n4,4,line25,0.25,1,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,5,0.0,9.0,9.0,9.0,1.0,1.0,6.0,2.585,1.0,0.0,0.0,2.0,1.0,2.585,0.0,0.0,False
traditional,parity_n4,4,minline,0.0,1.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,5,0.0,9.0,9.0,9.0,1.0,1.0,6.0,2.585,1.0,0.0,0.0,2.0,1.0,2.585,0.0,0.0,False
traditional,parity_n5,5,keep100,1.0,1,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,5,0.0,11.0,11.0,11.0,1.0,1.0,7.0,2.715,1.0,0.0,0.0,2.0,1.0,2.715,0.0,0.0,False
traditional,parity_n5,5,line75,0.75,1,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,5,0.0,11.0,11.0,11.0,1.0,1.0,7.0,2.715,1.0,0.0,0.0,2.0,1.0,2.715,0.0,0.0,False
traditional,parity_n5,5,line50,0.5,1,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,5,0.0,11.0,11.0,11.0,1.0,1.0,7.0,2.715,1.0,0.0,0.0,2.0,1.0,2.715,0.0,0.0,False
traditional,parity_n5,5,line25,0.25,1,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,5,0.0,11.0,11.0,11.0,1.0,1.0,7.0,2.715,1.0,0.0,0.0,2.0,1.0,2.715,0.0,0.0,False
traditional,parity_n5,5,minline,0.0,1.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,5,0.0,11.0,11.0,11.0,1.0,1.0,7.0,2.715,1.0,0.0,0.0,2.0,1.0,2.715,0.0,0.0,False
traditional,parity_n6,6,keep100,1.0,3,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,4,32.0,75.0,79.0,47.0,3.0,3.0,10.0,42.655,3.0,2.0,3.0,6.0,3.0,42.655,0.0,0.0,False
traditional,parity_n6,6,minline,0.0,3.0,True,external_ros_lut_garbage_budget_minline,keep_all_bennett,4,32.0,75.0,79.0,47.0,3.0,3.0,10.0,42.655,3.0,2.0,3.0,6.0,3.0,42.655,0.0,0.0,False
traditional,threshold2_n3,3,keep100,1.0,1,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,4,24.0,43.0,43.0,19.0,1.0,1.0,5.0,28.555,1.0,0.0,0.0,2.0,1.0,28.555,0.0,0.0,False
traditional,threshold2_n3,3,line75,0.75,1,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,4,24.0,43.0,43.0,19.0,1.0,1.0,5.0,28.555,1.0,0.0,0.0,2.0,1.0,28.555,0.0,0.0,False
traditional,threshold2_n3,3,line50,0.5,1,True,external_ros_lut_garbage_budget_line50,fanout_checkpoint,4,24.0,43.0,43.0,19.0,1.0,1.0,5.0,28.555,1.0,0.0,0.0,2.0,1.0,28.555,0.0,0.0,False
traditional,threshold2_n3,3,line25,0.25,1,True,external_ros_lut_garbage_budget_line25,fanout_checkpoint,4,24.0,43.0,43.0,19.0,1.0,1.0,5.0,28.555,1.0,0.0,0.0,2.0,1.0,28.555,0.0,0.0,False
traditional,threshold2_n3,3,minline,0.0,1.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,4,24.0,43.0,43.0,19.0,1.0,1.0,5.0,28.555,1.0,0.0,0.0,2.0,1.0,28.555,0.0,0.0,False
traditional,threshold2_n4,4,keep100,1.0,4,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,64.0,117.0,123.0,59.0,3.0,4.0,8.0,79.115,3.0,2.0,3.0,6.0,4.0,79.115,0.0,0.0,False
traditional,threshold2_n4,4,minline,0.0,4.0,True,external_ros_lut_garbage_budget_minline,keep_all_bennett,3,64.0,117.0,123.0,59.0,3.0,4.0,8.0,79.115,3.0,2.0,3.0,6.0,4.0,79.115,0.0,0.0,False
traditional,threshold2_n5,5,keep100,1.0,5,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,4,160.0,277.0,283.0,123.0,3.0,5.0,9.0,186.555,3.0,2.0,3.0,6.0,5.0,186.555,0.0,0.0,False
traditional,threshold2_n5,5,minline,0.0,5.0,True,external_ros_lut_garbage_budget_minline,keep_all_bennett,4,160.0,277.0,283.0,123.0,3.0,5.0,9.0,186.555,3.0,2.0,3.0,6.0,5.0,186.555,0.0,0.0,False
traditional,threshold3_n6,6,keep100,1.0,20,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,400.0,723.0,745.0,345.0,19.0,20.0,26.0,483.545,19.0,20.0,19.0,38.0,20.0,483.545,0.0,0.0,False
traditional,threshold3_n6,6,line75,0.75,15,True,external_ros_lut_garbage_budget_line75,fanout_checkpoint,3,2256.0,4077.0,4221.0,1965.0,3.0,11.0,10.0,2524.045,19.0,20.0,2.0,210.0,20.0,483.545,45.0,421.9876123215006,False
traditional,threshold3_n6,6,line50,0.5,10,True,external_ros_lut_garbage_budget_line50,zero_checkpoint,3,2496.0,4557.0,4731.0,2235.0,1.0,10.0,8.0,2791.595,19.0,20.0,0.0,270.0,20.0,483.545,50.0,477.3185535989411,False
traditional,threshold3_n6,6,minline,0.0,10.0,True,external_ros_lut_garbage_budget_minline,zero_checkpoint,3,2496.0,4557.0,4731.0,2235.0,1.0,10.0,8.0,2791.595,19.0,20.0,0.0,270.0,20.0,483.545,50.0,477.3185535989411,False
traditional,truth_n4_0,4,keep100,1.0,2,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,4,64.0,113.0,115.0,51.0,1.0,2.0,6.0,74.755,1.0,0.0,0.0,2.0,2.0,74.755,0.0,0.0,False
traditional,truth_n4_0,4,minline,0.0,2.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,4,64.0,113.0,115.0,51.0,1.0,2.0,6.0,74.755,1.0,0.0,0.0,2.0,2.0,74.755,0.0,0.0,False
traditional,truth_n4_1,4,keep100,1.0,2,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,4,48.0,81.0,81.0,33.0,1.0,2.0,6.0,56.785,1.0,0.0,0.0,2.0,2.0,56.785,0.0,0.0,False
traditional,truth_n4_1,4,minline,0.0,2.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,4,48.0,81.0,81.0,33.0,1.0,2.0,6.0,56.785,1.0,0.0,0.0,2.0,2.0,56.785,0.0,0.0,False
traditional,truth_n4_10,4,keep100,1.0,3,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,4,56.0,99.0,99.0,43.0,1.0,3.0,6.0,67.875,1.0,0.0,0.0,2.0,3.0,67.875,0.0,0.0,False
traditional,truth_n4_10,4,minline,0.0,3.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,4,56.0,99.0,99.0,43.0,1.0,3.0,6.0,67.875,1.0,0.0,0.0,2.0,3.0,67.875,0.0,0.0,False
traditional,truth_n4_11,4,keep100,1.0,4,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,48.0,91.0,95.0,47.0,3.0,4.0,8.0,61.535,3.0,2.0,3.0,6.0,4.0,61.535,0.0,0.0,False
traditional,truth_n4_11,4,minline,0.0,4.0,True,external_ros_lut_garbage_budget_minline,keep_all_bennett,3,48.0,91.0,95.0,47.0,3.0,4.0,8.0,61.535,3.0,2.0,3.0,6.0,4.0,61.535,0.0,0.0,False
traditional,truth_n4_12,4,keep100,1.0,2,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,5,80.0,141.0,143.0,63.0,1.0,2.0,6.0,92.415,1.0,0.0,0.0,2.0,2.0,92.415,0.0,0.0,False
traditional,truth_n4_12,4,minline,0.0,2.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,5,80.0,141.0,143.0,63.0,1.0,2.0,6.0,92.415,1.0,0.0,0.0,2.0,2.0,92.415,0.0,0.0,False
traditional,truth_n4_13,4,keep100,1.0,3,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,5,80.0,137.0,139.0,59.0,1.0,3.0,6.0,94.155,1.0,0.0,0.0,2.0,3.0,94.155,0.0,0.0,False
traditional,truth_n4_13,4,minline,0.0,3.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,5,80.0,137.0,139.0,59.0,1.0,3.0,6.0,94.155,1.0,0.0,0.0,2.0,3.0,94.155,0.0,0.0,False
traditional,truth_n4_14,4,keep100,1.0,3,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,5,72.0,127.0,129.0,57.0,1.0,3.0,6.0,85.585,1.0,0.0,0.0,2.0,3.0,85.585,0.0,0.0,False
traditional,truth_n4_14,4,minline,0.0,3.0,True,external_ros_lut_garbage_budget_minline,fanout_checkpoint,5,72.0,127.0,129.0,57.0,1.0,3.0,6.0,85.585,1.0,0.0,0.0,2.0,3.0,85.585,0.0,0.0,False
traditional,truth_n4_15,4,keep100,1.0,5,True,external_ros_lut_garbage_budget_keep100,keep_all_bennett,3,64.0,119.0,123.0,59.0,4.0,5.0,9.0,81.195,4.0,3.0,4.0,8.0,5.0,81.195,0.0,0.0,False
traditional,truth_n4_15,4,minline,0.0,5.0,True,external_ros_lut_garbage_budget_minline,keep_all_bennett,3,64.0,119.0,123.0,59.0,4.0,5.0,9.0,81.195,4.0,3.0,4.0,8.0,5.0,81.195,0.0,0.0,False
traditional,truth_n4_16,4,keep100,1.0,2,True,external_ros_lut_garbage_budget_keep100,fanout_checkpoint,4,48.0,87.0,89.0,41.0,1.0,2.0,6.0,57.225,1.0,0.0,0.0,2.0,2.0,57.225,0.0,0.0,False
