CNOT,T,anf_terms,correct,depth,explicit_ancilla,gates,method,n,n_qubits,name,peak_ancilla,score,skipped,terms,time_s,truth_table_hex,variant
99,48,13,True,106,1,54,and_resource_nmcts,5,7,truth_n5_14,2,58.089999999999996,,12,0.3984041213989258,93CD59BF,no_prior
70,32,12,True,74,1,38,and_resource_nmcts,5,7,truth_n5_15,2,40.29,,7,0.3349287509918213,3139D32C,no_prior
83,36,17,True,89,2,47,and_affine_nmcts,5,8,truth_n5_16,3,47.125,,9,0.2755472660064697,B45ED1F0,no_prior
83,36,17,True,89,2,47,and_resource_nmcts,5,8,truth_n5_16,3,47.125,,9,0.2869298458099365,B45ED1F0,no_prior
70,36,15,True,77,1,39,and_pareto_resource_nmcts,5,7,truth_n5_10,2,44.345,,11,1.499804973602295,9E574F7A,no_prior
90,40,12,True,94,1,48,and_affine_nmcts,5,7,truth_n5_17,2,49.489999999999995,,11,0.26479101181030273,11CE5DD2,no_prior
81,40,12,True,86,1,40,and_resource_nmcts,5,7,truth_n5_17,2,48.93,,11,0.27165913581848145,11CE5DD2,no_prior
71,36,10,True,72,1,32,and_resource_nmcts,5,7,truth_n5_18,2,44.24,,10,0.17292118072509766,BBB2599,no_prior
71,36,10,True,72,1,32,and_affine_nmcts,5,7,truth_n5_18,2,44.24,,10,0.20562505722045898,BBB2599,no_prior
87,44,15,True,91,1,43,and_pareto_resource_nmcts,5,7,truth_n5_11,2,53.275,,11,1.765916109085083,E2ACF72F,no_prior
80,36,15,True,84,1,44,and_affine_nmcts,5,7,truth_n5_19,2,44.9,,10,0.18244409561157227,A9488D99,no_prior
92,44,21,True,103,2,55,and_pareto_resource_nmcts,5,8,truth_n5_8,3,55.775,,18,2.884476900100708,D453DD32,no_prior
73,32,12,True,75,1,39,and_pareto_resource_nmcts,5,7,truth_n5_13,2,40.435,,9,1.4195022583007812,5C941CF0,no_prior
80,36,15,True,84,1,44,and_resource_nmcts,5,7,truth_n5_19,2,44.9,,10,0.22786402702331543,A9488D99,no_prior
87,44,18,True,90,1,42,and_affine_nmcts,5,7,truth_n5_20,2,53.25,,12,0.29932093620300293,3A578A8E,no_prior
87,44,18,True,90,1,42,and_resource_nmcts,5,7,truth_n5_20,2,53.25,,12,0.31322789192199707,3A578A8E,no_prior
60,28,13,True,68,1,36,and_affine_nmcts,5,7,truth_n5_21,2,35.78,,8,0.13889813423156738,C5E7CE8A,no_prior
60,28,13,True,68,1,36,and_resource_nmcts,5,7,truth_n5_21,2,35.78,,8,0.15006637573242188,C5E7CE8A,no_prior
88,44,19,True,95,1,45,and_pareto_resource_nmcts,5,7,truth_n5_12,2,53.395,,10,2.0643582344055176,DC98D2C1,no_prior
101,44,18,True,105,1,53,and_affine_nmcts,5,7,truth_n5_22,2,54.145,,12,0.27364301681518555,4A15544D,no_prior
101,44,18,True,105,1,53,and_resource_nmcts,5,7,truth_n5_22,2,54.145,,12,0.3455631732940674,4A15544D,no_prior
70,32,12,True,74,1,38,and_pareto_resource_nmcts,5,7,truth_n5_15,2,40.29,,7,1.9599299430847168,3139D32C,no_prior
102,52,15,True,104,1,46,and_affine_nmcts,5,7,truth_n5_23,2,62.1,,13,0.26438188552856445,FC377A4C,no_prior
62,32,10,True,69,1,37,and_pareto_resource_nmcts,5,7,truth_n5_18,3,41.88499999999999,,11,1.3659350872039795,BBB2599,no_prior
99,48,13,True,102,1,46,and_pareto_resource_nmcts,5,7,truth_n5_14,2,57.95,,13,2.475991725921631,93CD59BF,no_prior
68,36,12,True,73,1,37,and_pareto_resource_nmcts,5,7,truth_n5_17,3,46.184999999999995,,11,1.804426908493042,11CE5DD2,no_prior
102,52,15,True,104,1,46,and_resource_nmcts,5,7,truth_n5_23,2,62.1,,13,0.2762429714202881,FC377A4C,no_prior
66,32,15,True,70,2,36,and_pareto_resource_nmcts,5,8,truth_n5_19,3,42.05,,12,1.3972899913787842,A9488D99,no_prior
80,32,13,True,85,1,45,and_affine_nmcts,5,7,truth_n5_25,3,42.925000000000004,,11,0.18998408317565918,DAF61A26,no_prior
83,36,17,True,89,2,47,and_pareto_resource_nmcts,5,8,truth_n5_16,3,47.125,,9,2.181246042251587,B45ED1F0,no_prior
88,40,18,True,94,1,48,and_resource_nmcts,5,7,truth_n5_24,2,49.41,,9,0.2759840488433838,146D3F31,no_prior
88,40,18,True,94,1,48,and_affine_nmcts,5,7,truth_n5_24,2,49.41,,9,0.30062103271484375,146D3F31,no_prior
80,32,13,True,85,1,45,and_resource_nmcts,5,7,truth_n5_25,3,42.925000000000004,,11,0.203171968460083,DAF61A26,no_prior
60,28,13,True,68,1,36,and_pareto_resource_nmcts,5,7,truth_n5_21,2,35.78,,8,1.1612160205841064,C5E7CE8A,no_prior
107,48,14,True,109,1,53,and_affine_nmcts,5,7,truth_n5_26,2,58.445,,12,0.32260704040527344,3B982EF8,no_prior
107,48,14,True,109,1,53,and_resource_nmcts,5,7,truth_n5_26,2,58.445,,12,0.3361361026763916,3B982EF8,no_prior
100,48,21,True,109,1,53,and_affine_nmcts,5,7,truth_n5_27,2,58.165,,12,0.30327820777893066,DDD1DFB2,no_prior
100,48,21,True,109,1,53,and_resource_nmcts,5,7,truth_n5_27,2,58.165,,12,0.31331801414489746,DDD1DFB2,no_prior
106,44,14,True,110,1,56,and_affine_nmcts,5,7,truth_n5_28,2,54.45,,13,0.2875790596008301,19DB3AD0,no_prior
106,44,14,True,110,1,56,and_resource_nmcts,5,7,truth_n5_28,2,54.45,,13,0.2999439239501953,19DB3AD0,no_prior
90,40,14,True,101,1,55,and_affine_nmcts,5,7,truth_n5_29,2,49.665,,11,0.26194286346435547,614FF3D7,no_prior
83,40,18,True,88,1,44,and_pareto_resource_nmcts,5,7,truth_n5_20,2,49.08,,13,2.3178579807281494,3A578A8E,no_prior
90,40,14,True,101,1,55,and_resource_nmcts,5,7,truth_n5_29,2,49.665,,11,0.3334929943084717,614FF3D7,no_prior
76,32,18,True,79,1,41,and_affine_nmcts,5,7,truth_n5_30,2,40.635,,10,0.34062886238098145,47294739,no_prior
76,32,18,True,79,1,41,and_resource_nmcts,5,7,truth_n5_30,2,40.635,,10,0.34520506858825684,47294739,no_prior
84,40,18,True,93,1,49,and_pareto_resource_nmcts,5,7,truth_n5_22,2,49.245000000000005,,14,2.136079788208008,4A15544D,no_prior
80,32,13,True,85,1,45,and_pareto_resource_nmcts,5,7,truth_n5_25,3,42.925000000000004,,11,1.508815050125122,DAF61A26,no_prior
75,36,20,True,83,1,43,and_affine_nmcts,5,7,truth_n5_31,2,44.675,,11,0.18643999099731445,7412B293,no_prior
75,36,20,True,83,1,43,and_resource_nmcts,5,7,truth_n5_31,2,44.675,,11,0.2450098991394043,7412B293,no_prior
94,48,15,True,96,1,44,and_pareto_resource_nmcts,5,7,truth_n5_23,2,57.63999999999999,,13,2.0419540405273438,FC377A4C,no_prior
88,40,18,True,94,1,48,and_pareto_resource_nmcts,5,7,truth_n5_24,2,49.41,,9,2.030346155166626,146D3F31,no_prior
90,40,15,True,95,1,49,and_affine_nmcts,5,7,truth_n5_32,2,49.515,,11,0.24467992782592773,A2BC372F,no_prior
90,40,15,True,95,1,49,and_resource_nmcts,5,7,truth_n5_32,2,49.515,,11,0.2610359191894531,A2BC372F,no_prior
95,44,19,True,101,1,49,and_affine_nmcts,5,7,truth_n5_33,2,53.805,,12,0.31469202041625977,D58842DE,no_prior
95,44,19,True,101,1,49,and_resource_nmcts,5,7,truth_n5_33,2,53.805,,12,0.331528902053833,D58842DE,no_prior
98,44,18,True,102,1,52,and_affine_nmcts,5,7,truth_n5_34,2,53.970000000000006,,13,0.2608819007873535,5D65A441,no_prior
98,44,18,True,102,1,52,and_resource_nmcts,5,7,truth_n5_34,2,53.970000000000006,,13,0.27654004096984863,5D65A441,no_prior
107,48,14,True,109,1,53,and_pareto_resource_nmcts,5,7,truth_n5_26,2,58.445,,12,2.485766887664795,3B982EF8,no_prior
93,40,20,True,101,1,53,and_affine_nmcts,5,7,truth_n5_35,2,49.765,,10,0.23889708518981934,29A3B2E9,no_prior
89,44,21,True,94,1,46,and_pareto_resource_nmcts,5,7,truth_n5_27,2,53.43,,13,2.4301931858062744,DDD1DFB2,no_prior
93,40,20,True,101,1,53,and_resource_nmcts,5,7,truth_n5_35,2,49.765,,10,0.2592477798461914,29A3B2E9,no_prior
106,44,14,True,110,1,56,and_pareto_resource_nmcts,5,7,truth_n5_28,2,54.45,,13,2.326671838760376,19DB3AD0,no_prior
90,40,14,True,101,1,55,and_pareto_resource_nmcts,5,7,truth_n5_29,2,49.665,,11,2.062378168106079,614FF3D7,no_prior
48,20,10,True,55,1,31,and_affine_nmcts,5,7,truth_n5_37,1,25.055,,9,0.0338587760925293,5AF30553,no_prior
75,36,20,True,83,1,43,and_pareto_resource_nmcts,5,7,truth_n5_31,2,44.675,,11,1.5197932720184326,7412B293,no_prior
103,48,10,True,107,1,53,and_affine_nmcts,5,7,truth_n5_36,2,58.254999999999995,,12,0.2724192142486572,5EC42E08,no_prior
48,20,10,True,55,1,31,and_resource_nmcts,5,7,truth_n5_37,1,25.055,,9,0.037312984466552734,5AF30553,no_prior
103,48,10,True,107,1,53,and_resource_nmcts,5,7,truth_n5_36,2,58.254999999999995,,12,0.2877340316772461,5EC42E08,no_prior
94,44,16,True,100,1,50,and_affine_nmcts,5,7,truth_n5_38,2,53.76,,9,0.29036808013916016,35A240AE,no_prior
94,44,16,True,100,1,50,and_resource_nmcts,5,7,truth_n5_38,2,53.76,,9,0.31519198417663574,35A240AE,no_prior
44,20,10,True,50,1,28,and_pareto_resource_nmcts,5,7,truth_n5_37,1,24.790000000000003,,8,0.33135414123535156,5AF30553,no_prior
90,40,15,True,95,1,49,and_pareto_resource_nmcts,5,7,truth_n5_32,2,49.515,,11,1.9930310249328613,A2BC372F,no_prior
90,40,19,True,97,1,51,and_affine_nmcts,5,7,truth_n5_39,2,49.565,,12,0.3708312511444092,AB9099A4,no_prior
90,40,19,True,97,1,51,and_resource_nmcts,5,7,truth_n5_39,2,49.565,,12,0.3551979064941406,AB9099A4,no_prior
67,32,18,True,73,1,37,and_pareto_resource_nmcts,5,7,truth_n5_30,2,40.144999999999996,,10,2.3107149600982666,47294739,no_prior
76,36,18,True,83,1,41,and_affine_nmcts,5,7,truth_n5_40,2,44.69499999999999,,10,0.2881288528442383,4458A885,no_prior
72,36,17,True,79,1,39,and_affine_nmcts,5,7,truth_n5_41,2,44.455000000000005,,9,0.24050307273864746,B3AA7EFE,no_prior
76,36,18,True,83,1,41,and_resource_nmcts,5,7,truth_n5_40,2,44.69499999999999,,10,0.30634379386901855,4458A885,no_prior
72,36,17,True,79,1,39,and_resource_nmcts,5,7,truth_n5_41,2,44.455000000000005,,9,0.2543349266052246,B3AA7EFE,no_prior
91,44,23,True,100,1,50,and_affine_nmcts,5,7,truth_n5_42,2,53.64,,12,0.33838486671447754,EFC89849,no_prior
98,44,18,True,102,1,52,and_pareto_resource_nmcts,5,7,truth_n5_34,2,53.970000000000006,,13,2.0281121730804443,5D65A441,no_prior
90,44,19,True,96,1,48,and_pareto_resource_nmcts,5,7,truth_n5_33,2,53.519999999999996,,13,2.4632880687713623,D58842DE,no_prior
91,44,23,True,100,1,50,and_resource_nmcts,5,7,truth_n5_42,2,53.64,,12,0.34781813621520996,EFC89849,no_prior
94,44,11,True,94,1,42,and_affine_nmcts,5,7,truth_n5_43,2,53.589999999999996,,11,0.3062887191772461,AEFCFAD8,no_prior
94,44,11,True,94,1,42,and_resource_nmcts,5,7,truth_n5_43,2,53.589999999999996,,11,0.3768649101257324,AEFCFAD8,no_prior
93,40,20,True,101,1,53,and_pareto_resource_nmcts,5,7,truth_n5_35,2,49.765,,10,2.0998830795288086,29A3B2E9,no_prior
91,44,10,True,93,1,41,and_pareto_resource_nmcts,5,7,truth_n5_36,2,53.445,,10,2.1502912044525146,5EC42E08,no_prior
67,32,21,True,75,1,37,and_affine_nmcts,5,7,truth_n5_44,2,40.175,,8,0.2792339324951172,A5E5A5AB,no_prior
67,32,21,True,75,1,37,and_resource_nmcts,5,7,truth_n5_44,2,40.175,,8,0.30937767028808594,A5E5A5AB,no_prior
94,48,18,True,104,1,50,and_affine_nmcts,5,7,truth_n5_45,2,57.82,,9,0.33954405784606934,12476F57,no_prior
94,48,18,True,104,1,50,and_resource_nmcts,5,7,truth_n5_45,2,57.82,,9,0.4061150550842285,12476F57,no_prior
94,44,16,True,100,1,50,and_pareto_resource_nmcts,5,7,truth_n5_38,2,53.76,,9,2.333063840866089,35A240AE,no_prior
102,48,19,True,104,1,50,and_affine_nmcts,5,7,truth_n5_46,2,58.14,,11,0.31479406356811523,9BF00273,no_prior
102,48,19,True,104,1,50,and_resource_nmcts,5,7,truth_n5_46,2,58.14,,11,0.3188469409942627,9BF00273,no_prior
70,36,19,True,75,1,39,and_pareto_resource_nmcts,5,7,truth_n5_39,3,46.315,,15,2.418522834777832,AB9099A4,no_prior
72,36,17,True,79,1,39,and_pareto_resource_nmcts,5,7,truth_n5_41,2,44.455000000000005,,9,1.908862829208374,B3AA7EFE,no_prior
110,52,17,True,113,1,55,and_affine_nmcts,5,7,truth_n5_47,2,62.644999999999996,,14,0.38287901878356934,A28DEFE3,no_prior
76,36,18,True,83,1,41,and_pareto_resource_nmcts,5,7,truth_n5_40,2,44.69499999999999,,10,2.2862491607666016,4458A885,no_prior
110,52,17,True,113,1,55,and_resource_nmcts,5,7,truth_n5_47,2,62.644999999999996,,14,0.32425498962402344,A28DEFE3,no_prior
101,48,22,True,112,1,56,and_affine_nmcts,5,7,truth_n5_48,2,58.28,,13,0.3386111259460449,2BCFBE01,no_prior
86,44,17,True,97,1,49,and_affine_nmcts,5,7,truth_n5_49,2,53.385,,11,0.30977606773376465,88BD6407,no_prior
101,48,22,True,112,1,56,and_resource_nmcts,5,7,truth_n5_48,2,58.28,,13,0.3487091064453125,2BCFBE01,no_prior
86,44,17,True,97,1,49,and_resource_nmcts,5,7,truth_n5_49,2,53.385,,11,0.3304619789123535,88BD6407,no_prior
104,44,19,True,108,1,54,and_affine_nmcts,5,7,truth_n5_50,2,54.31999999999999,,11,0.35242295265197754,BAA80DD4,no_prior
67,32,21,True,75,1,37,and_pareto_resource_nmcts,5,7,truth_n5_44,2,40.175,,8,2.0362470149993896,A5E5A5AB,no_prior
88,44,23,True,94,1,48,and_pareto_resource_nmcts,5,7,truth_n5_42,2,53.41,,14,2.5613930225372314,EFC89849,no_prior
104,44,19,True,108,1,54,and_resource_nmcts,5,7,truth_n5_50,2,54.31999999999999,,11,0.37500810623168945,BAA80DD4,no_prior
94,44,11,True,94,1,42,and_pareto_resource_nmcts,5,7,truth_n5_43,2,53.589999999999996,,11,2.3660898208618164,AEFCFAD8,no_prior
94,44,18,True,95,1,47,and_affine_nmcts,5,7,truth_n5_52,2,53.654999999999994,,13,0.2662630081176758,29D4BEEF,no_prior
101,48,14,True,102,1,46,and_affine_nmcts,5,7,truth_n5_51,2,58.03,,13,0.35825419425964355,3EABEDCB,no_prior
101,48,14,True,102,1,46,and_resource_nmcts,5,7,truth_n5_51,2,58.03,,13,0.3721737861633301,3EABEDCB,no_prior
94,44,18,True,95,1,47,and_resource_nmcts,5,7,truth_n5_52,2,53.654999999999994,,13,0.27820277214050293,29D4BEEF,no_prior
90,44,16,True,90,1,40,and_affine_nmcts,5,7,truth_n5_53,2,53.35,,11,0.26282787322998047,7656AF72,no_prior
94,48,18,True,104,1,50,and_pareto_resource_nmcts,5,7,truth_n5_45,2,57.82,,9,2.6013591289520264,12476F57,no_prior
90,44,16,True,90,1,40,and_resource_nmcts,5,7,truth_n5_53,2,53.35,,11,0.2771310806274414,7656AF72,no_prior
102,48,19,True,104,1,50,and_pareto_resource_nmcts,5,7,truth_n5_46,2,58.14,,11,2.462454080581665,9BF00273,no_prior
71,36,12,True,72,1,32,and_affine_nmcts,5,7,truth_n5_54,2,44.24,,8,0.31609201431274414,6123FDF7,no_prior
71,36,12,True,72,1,32,and_resource_nmcts,5,7,truth_n5_54,2,44.24,,8,0.26383209228515625,6123FDF7,no_prior
95,48,17,True,102,1,50,and_pareto_resource_nmcts,5,7,truth_n5_47,2,57.83,,14,2.5102999210357666,A28DEFE3,no_prior
90,44,14,True,98,1,48,and_affine_nmcts,5,7,truth_n5_55,2,53.55,,11,0.2853517532348633,451B4CF3,no_prior
90,44,14,True,98,1,48,and_resource_nmcts,5,7,truth_n5_55,2,53.55,,11,0.3017120361328125,451B4CF3,no_prior
98,48,22,True,108,1,56,and_pareto_resource_nmcts,5,7,truth_n5_48,2,58.1,,17,2.592038154602051,2BCFBE01,no_prior
102,48,11,True,102,1,44,and_affine_nmcts,5,7,truth_n5_56,2,58.05,,10,0.32996463775634766,FD5166E6,no_prior
84,40,17,True,92,1,48,and_pareto_resource_nmcts,5,7,truth_n5_49,2,49.22,,13,2.337007999420166,88BD6407,no_prior
102,48,11,True,102,1,44,and_resource_nmcts,5,7,truth_n5_56,2,58.05,,10,0.3563551902770996,FD5166E6,no_prior
103,48,17,True,108,1,50,and_affine_nmcts,5,7,truth_n5_57,2,58.239999999999995,,11,0.3208959102630615,ECE66FA2,no_prior
103,48,17,True,108,1,50,and_resource_nmcts,5,7,truth_n5_57,2,58.239999999999995,,11,0.3399670124053955,ECE66FA2,no_prior
56,28,9,True,56,1,26,and_affine_nmcts,5,7,truth_n5_58,1,33.34,,8,0.06972575187683105,A3D70628,no_prior
56,28,9,True,56,1,26,and_resource_nmcts,5,7,truth_n5_58,1,33.34,,8,0.07554101943969727,A3D70628,no_prior
94,44,18,True,95,1,47,and_pareto_resource_nmcts,5,7,truth_n5_52,2,53.654999999999994,,13,2.1411361694335938,29D4BEEF,no_prior
107,44,17,True,114,1,60,and_affine_nmcts,5,7,truth_n5_59,2,54.59,,15,0.31787705421447754,B02B61C4,no_prior
104,44,19,True,108,1,54,and_pareto_resource_nmcts,5,7,truth_n5_50,2,54.31999999999999,,11,2.9021718502044678,BAA80DD4,no_prior
83,40,16,True,88,1,44,and_pareto_resource_nmcts,5,7,truth_n5_53,2,49.08,,13,2.0652899742126465,7656AF72,no_prior
51,24,9,True,57,1,33,and_pareto_resource_nmcts,5,7,truth_n5_58,2,31.224999999999998,,13,0.5979080200195312,A3D70628,no_prior
107,44,17,True,114,1,60,and_resource_nmcts,5,7,truth_n5_59,2,54.59,,15,0.32762908935546875,B02B61C4,no_prior
101,48,14,True,102,1,46,and_pareto_resource_nmcts,5,7,truth_n5_51,2,58.03,,13,2.780745029449463,3EABEDCB,no_prior
71,36,12,True,72,1,32,and_pareto_resource_nmcts,5,7,truth_n5_54,2,44.24,,8,1.9288098812103271,6123FDF7,no_prior
70,32,14,True,74,1,36,and_affine_nmcts,5,7,truth_n5_61,2,40.269999999999996,,10,0.18648195266723633,3838B326,no_prior
70,32,14,True,74,1,36,and_resource_nmcts,5,7,truth_n5_61,2,40.269999999999996,,10,0.1966230869293213,3838B326,no_prior
92,44,19,True,93,2,43,and_affine_nmcts,5,8,truth_n5_60,3,55.505,,13,0.32563090324401855,8E944239,no_prior
92,44,19,True,93,2,43,and_resource_nmcts,5,8,truth_n5_60,3,55.505,,13,0.34676384925842285,8E944239,no_prior
96,44,21,True,103,1,51,and_affine_nmcts,5,7,truth_n5_62,2,53.895,,14,0.28701281547546387,AF42E12F,no_prior
96,44,21,True,103,1,51,and_resource_nmcts,5,7,truth_n5_62,2,53.895,,14,0.31339383125305176,AF42E12F,no_prior
108,48,14,True,117,1,61,and_affine_nmcts,5,7,truth_n5_63,2,58.685,,14,0.33267712593078613,5304317F,no_prior
251,124,29,True,252,2,108,and_affine_nmcts,6,9,truth_n6_0,3,144.9,,29,0.06525993347167969,C4B032CCD7C524A5,no_prior
90,44,14,True,98,1,48,and_pareto_resource_nmcts,5,7,truth_n5_55,2,53.55,,11,2.1710851192474365,451B4CF3,no_prior
251,124,29,True,252,2,108,and_resource_nmcts,6,9,truth_n6_0,3,144.9,,29,0.11363005638122559,C4B032CCD7C524A5,no_prior
253,128,36,True,262,1,122,and_affine_nmcts,6,8,truth_n6_1,2,147.27,,29,0.1015920639038086,E51F30DC6A7EE39,no_prior
108,48,14,True,117,1,61,and_resource_nmcts,5,7,truth_n5_63,2,58.685,,14,0.4202301502227783,5304317F,no_prior
253,128,36,True,262,1,122,and_resource_nmcts,6,8,truth_n6_1,2,147.27,,29,0.1904439926147461,E51F30DC6A7EE39,no_prior
232,116,37,True,244,2,116,and_affine_nmcts,6,9,truth_n6_2,3,136.1,,25,0.12847113609313965,D261A7AB3AA2E4F9,no_prior
232,116,37,True,244,2,116,and_resource_nmcts,6,9,truth_n6_2,3,136.1,,25,0.2843179702758789,D261A7AB3AA2E4F9,no_prior
96,44,11,True,96,2,42,and_pareto_resource_nmcts,5,8,truth_n5_56,3,55.7,,11,2.62880802154541,FD5166E6,no_prior
68,32,14,True,72,1,36,and_pareto_resource_nmcts,5,7,truth_n5_61,2,40.16,,10,1.444267988204956,3838B326,no_prior
89,44,17,True,96,1,46,and_pareto_resource_nmcts,5,7,truth_n5_57,2,53.46,,11,2.5610930919647217,ECE66FA2,no_prior
258,140,37,True,262,2,110,and_affine_nmcts,6,9,truth_n6_3,3,161.35,,26,0.09212589263916016,CE177B4E0837B8A3,no_prior
272,136,34,True,280,2,128,and_affine_nmcts,6,9,truth_n6_4,3,158.35999999999999,,28,0.0775909423828125,66B2BC5B50C187FC,no_prior
258,140,37,True,262,2,110,and_resource_nmcts,6,9,truth_n6_3,3,161.35,,26,0.18571710586547852,CE177B4E0837B8A3,no_prior
272,136,34,True,280,2,128,and_resource_nmcts,6,9,truth_n6_4,3,158.35999999999999,,28,0.1462547779083252,66B2BC5B50C187FC,no_prior
246,124,34,True,252,2,114,and_affine_nmcts,6,9,truth_n6_5,3,144.76,,24,0.0823068618774414,10F1BC81448AAA9E,no_prior
246,124,34,True,252,2,114,and_resource_nmcts,6,9,truth_n6_5,3,144.76,,24,0.14955687522888184,10F1BC81448AAA9E,no_prior
90,44,17,True,97,1,49,and_pareto_resource_nmcts,5,7,truth_n5_59,2,53.545,,15,2.537343978881836,B02B61C4,no_prior
205,96,33,True,216,2,104,and_affine_nmcts,6,9,truth_n6_6,3,114.48,,23,0.0982518196105957,E9C349E03602F8AC,no_prior
92,44,19,True,93,2,43,and_pareto_resource_nmcts,5,8,truth_n5_60,3,55.505,,13,2.5334999561309814,8E944239,no_prior
205,96,33,True,216,2,104,and_resource_nmcts,6,9,truth_n6_6,3,114.48,,23,0.18069243431091309,E9C349E03602F8AC,no_prior
90,44,21,True,99,1,49,and_pareto_resource_nmcts,5,7,truth_n5_62,2,53.575,,12,2.316361904144287,AF42E12F,no_prior
230,108,29,True,237,2,111,and_affine_nmcts,6,9,truth_n6_7,3,127.865,,25,0.05470013618469238,9132B63EF16287E4,no_prior
230,108,29,True,237,2,111,and_resource_nmcts,6,9,truth_n6_7,3,127.865,,25,0.1141209602355957,9132B63EF16287E4,no_prior
254,124,31,True,254,2,114,and_affine_nmcts,6,9,truth_n6_8,3,145.10999999999999,,27,0.07227015495300293,B7C93ACFE059A0EE,no_prior
254,124,31,True,254,2,114,and_resource_nmcts,6,9,truth_n6_8,3,145.10999999999999,,27,0.1386580467224121,B7C93ACFE059A0EE,no_prior
108,48,14,True,117,1,61,and_pareto_resource_nmcts,5,7,truth_n5_63,2,58.685,,14,2.600131034851074,5304317F,no_prior
242,128,30,True,255,2,119,and_affine_nmcts,6,9,truth_n6_9,3,148.695,,25,0.06272101402282715,366EB16F508EBAD7,no_prior
242,128,30,True,255,2,119,and_resource_nmcts,6,9,truth_n6_9,3,148.695,,25,0.1193990707397461,366EB16F508EBAD7,no_prior
214,112,29,True,223,2,101,and_pareto_resource_nmcts,6,9,truth_n6_0,3,130.91500000000002,,24,2.9798190593719482,C4B032CCD7C524A5,no_prior
255,128,36,True,267,2,123,and_affine_nmcts,6,9,truth_n6_10,3,149.43499999999997,,23,0.10268902778625488,7FCD9EB1A7CAD415,no_prior
255,128,36,True,267,2,123,and_resource_nmcts,6,9,truth_n6_10,3,149.43499999999997,,23,0.194533109664917,7FCD9EB1A7CAD415,no_prior
229,120,36,True,236,2,104,and_pareto_resource_nmcts,6,9,truth_n6_1,4,141.73999999999998,,30,4.113275766372681,E51F30DC6A7EE39,no_prior
295,148,37,True,307,2,141,and_affine_nmcts,6,9,truth_n6_11,3,171.815,,28,0.12709784507751465,E27A984D654821D0,no_prior
212,108,37,True,216,2,96,and_pareto_resource_nmcts,6,9,truth_n6_3,3,126.67999999999999,,26,3.619614839553833,CE177B4E0837B8A3,no_prior
231,112,34,True,242,2,110,and_pareto_resource_nmcts,6,9,truth_n6_4,3,131.96999999999997,,29,3.5341360569000244,66B2BC5B50C187FC,no_prior
238,120,29,True,239,1,103,and_affine_nmcts,6,8,truth_n6_12,2,138.13500000000002,,29,0.05891680717468262,A491F0B2EA1FCA65,no_prior
295,148,37,True,307,2,141,and_resource_nmcts,6,9,truth_n6_11,3,171.815,,28,0.21915125846862793,E27A984D654821D0,no_prior
238,120,29,True,239,1,103,and_resource_nmcts,6,8,truth_n6_12,2,138.13500000000002,,29,0.11707496643066406,A491F0B2EA1FCA65,no_prior
292,144,38,True,297,2,135,and_affine_nmcts,6,9,truth_n6_13,3,167.485,,32,0.08500409126281738,24933B83757750A9,no_prior
213,112,37,True,220,2,98,and_pareto_resource_nmcts,6,9,truth_n6_2,4,132.8,,26,4.201450824737549,D261A7AB3AA2E4F9,no_prior
292,144,38,True,297,2,135,and_resource_nmcts,6,9,truth_n6_13,3,167.485,,32,0.16233229637145996,24933B83757750A9,no_prior
202,100,29,True,210,2,94,and_pareto_resource_nmcts,6,9,truth_n6_7,3,118.17,,21,3.161184072494507,9132B63EF16287E4,no_prior
223,120,34,True,229,2,99,and_affine_nmcts,6,9,truth_n6_14,3,139.345,,23,0.07382512092590332,23BED01D43CF2FDE,no_prior
219,120,34,True,224,1,96,and_resource_nmcts,6,8,truth_n6_14,3,139.08,,24,0.14898991584777832,23BED01D43CF2FDE,no_prior
236,116,34,True,248,2,114,and_pareto_resource_nmcts,6,9,truth_n6_5,4,138.29999999999998,,28,3.8325438499450684,10F1BC81448AAA9E,no_prior
249,128,29,True,249,2,109,and_affine_nmcts,6,9,truth_n6_15,3,148.78500000000003,,24,0.05525088310241699,BEB799193F22FAF8,no_prior
249,128,29,True,249,2,109,and_resource_nmcts,6,9,truth_n6_15,3,148.78500000000003,,24,0.11965298652648926,BEB799193F22FAF8,no_prior
261,128,35,True,273,2,127,and_affine_nmcts,6,9,truth_n6_16,3,149.805,,25,0.06914734840393066,89FA6A688FB5D27B,no_prior
261,128,35,True,273,2,127,and_resource_nmcts,6,9,truth_n6_16,3,149.805,,25,0.13469195365905762,89FA6A688FB5D27B,no_prior
226,116,31,True,233,2,103,and_pareto_resource_nmcts,6,9,truth_n6_8,3,135.565,,26,3.38899302482605,B7C93ACFE059A0EE,no_prior
224,116,31,True,227,2,97,and_affine_nmcts,6,9,truth_n6_17,3,135.335,,24,0.06304287910461426,BF3C4C06434308BC,no_prior
205,96,33,True,216,2,104,and_pareto_resource_nmcts,6,9,truth_n6_6,3,114.48,,23,3.8759899139404297,E9C349E03602F8AC,no_prior
217,112,31,True,221,2,95,and_resource_nmcts,6,9,truth_n6_17,3,130.945,,23,0.11675190925598145,BF3C4C06434308BC,no_prior
257,128,34,True,268,2,124,and_affine_nmcts,6,9,truth_n6_18,3,149.54000000000002,,26,0.12968206405639648,6DADD6C795A76D79,no_prior
228,120,34,True,235,2,103,and_resource_nmcts,6,9,truth_n6_18,3,139.675,,26,0.23442602157592773,6DADD6C795A76D79,no_prior
