CNOT,T,anf_terms,correct,depth,error,explicit_ancilla,gates,method,n,n_qubits,name,peak_ancilla,score,skipped,terms,time_s,truth_table_hex
60,28,11,True,61,,1,29,and_mcts_factor,4,6,truth_n4_12,1,33.605,,11,0.0066432952880859375,E465
1550,868,93,True,1550,,3,596,and_mcts_factor,8,12,majority_n8,5,969.21,,93,6.970752954483032,FFFEFEE8FEE8E880FEE8E880E8808000FEE8E880E8808000E880800080000000
24,12,9,True,31,,0,19,and_affine_nmcts,4,5,truth_n4_11,1,15.615,,5,0.20454716682434082,BD9C
55,60,9,True,56,,0,9,direct_anf,4,5,truth_n4_13,1,65.13000000000001,,9,6.508827209472656e-05,8B9D
68,40,9,True,69,,0,29,and_direct_anf,4,5,truth_n4_13,2,48.044999999999995,,9,5.888938903808594e-05,8B9D
60,32,9,True,61,,1,27,and_mcts_factor,4,6,truth_n4_13,2,39.585,,9,0.00770878791809082,8B9D
24,12,9,True,31,,0,19,and_resource_nmcts,4,5,truth_n4_11,1,15.615,,5,0.22793221473693848,BD9C
36,16,11,True,40,,1,22,and_affine_nmcts,4,6,truth_n4_12,1,20.26,,6,0.26399803161621094,E465
54,64,10,True,55,,0,10,direct_anf,4,5,truth_n4_14,1,69.085,,10,6.604194641113281e-05,1641
63,36,10,True,64,,0,28,and_direct_anf,4,5,truth_n4_14,2,43.760000000000005,,10,6.008148193359375e-05,1641
29,12,7,True,33,,1,19,and_affine_nmcts,4,6,truth_n4_10,2,17.845,,5,0.5976779460906982,AD3C
53,24,10,True,54,,1,26,and_mcts_factor,4,6,truth_n4_14,2,31.19,,10,0.009111166000366211,1641
36,16,11,True,40,,1,22,and_resource_nmcts,4,6,truth_n4_12,1,20.26,,6,0.26706695556640625,E465
64,68,7,True,64,,0,7,direct_anf,4,5,truth_n4_15,1,73.58999999999999,,7,5.602836608886719e-05,972A
61,36,7,True,61,,0,25,and_direct_anf,4,5,truth_n4_15,1,41.605,,7,5.2928924560546875e-05,972A
51,24,7,True,51,,1,23,and_mcts_factor,4,6,truth_n4_15,1,29.035,,7,0.01708507537841797,972A
1025,612,93,True,1042,,2,412,and_affine_nmcts,8,11,majority_n8,6,684.75,,72,7.06948709487915,FFFEFEE8FEE8E880FEE8E880E8808000FEE8E880E8808000E880800080000000
28,12,7,True,30,,0,18,and_affine_nmcts,4,5,truth_n4_15,1,15.75,,4,0.0985262393951416,972A
43,40,8,True,44,,0,8,direct_anf,4,5,truth_n4_16,1,44.459999999999994,,8,5.7220458984375e-05,6C03
43,24,8,True,44,,0,20,and_direct_anf,4,5,truth_n4_16,1,28.58,,8,5.793571472167969e-05,6C03
35,16,8,True,36,,1,18,and_mcts_factor,4,6,truth_n4_16,1,20.119999999999997,,8,0.002359151840209961,6C03
29,12,7,True,33,,1,19,and_resource_nmcts,4,6,truth_n4_10,2,17.845,,5,0.580035924911499,AD3C
28,12,7,True,30,,0,18,and_resource_nmcts,4,5,truth_n4_15,1,15.75,,4,0.11515593528747559,972A
23,32,4,True,23,,0,4,direct_anf,4,5,truth_n4_17,1,35.305,,4,4.792213439941406e-05,822
34,20,4,True,34,,0,14,and_direct_anf,4,5,truth_n4_17,2,26.01,,4,4.124641418457031e-05,822
32,16,4,True,32,,1,14,and_mcts_factor,4,6,truth_n4_17,2,21.900000000000002,,4,0.005839109420776367,822
24,12,8,True,28,,0,16,and_affine_nmcts,4,5,truth_n4_16,1,15.540000000000001,,4,0.12509894371032715,6C03
24,12,8,True,28,,0,16,and_resource_nmcts,4,5,truth_n4_16,1,15.540000000000001,,4,0.12484478950500488,6C03
51,64,6,True,51,,0,6,direct_anf,4,5,truth_n4_18,1,68.86500000000001,,6,5.507469177246094e-05,7A0
60,36,6,True,60,,0,24,and_direct_anf,4,5,truth_n4_18,2,43.54,,6,4.887580871582031e-05,7A0
53,24,6,True,53,,1,23,and_mcts_factor,4,6,truth_n4_18,2,31.145,,6,0.009104013442993164,7A0
43,20,9,True,47,,1,25,and_affine_nmcts,4,6,truth_n4_13,2,26.674999999999997,,7,0.5383579730987549,8B9D
43,20,9,True,47,,1,25,and_resource_nmcts,4,6,truth_n4_13,2,26.674999999999997,,7,0.5789768695831299,8B9D
49,44,8,True,49,,0,8,direct_anf,4,5,truth_n4_19,1,48.775,,8,6.008148193359375e-05,17FC
50,28,8,True,50,,0,22,and_direct_anf,4,5,truth_n4_19,1,32.97,,8,5.6743621826171875e-05,17FC
46,20,8,True,46,,1,22,and_mcts_factor,4,6,truth_n4_19,1,24.75,,8,0.005452871322631836,17FC
35,16,10,True,39,,1,21,and_resource_nmcts,4,6,truth_n4_14,2,22.195,,5,0.6051638126373291,1641
35,16,10,True,39,,1,21,and_affine_nmcts,4,6,truth_n4_14,2,22.195,,5,0.6068599224090576,1641
42,40,6,True,42,,0,6,direct_anf,4,5,truth_n4_20,1,44.370000000000005,,6,5.1975250244140625e-05,37F8
42,24,6,True,42,,0,18,and_direct_anf,4,5,truth_n4_20,1,28.49,,6,4.887580871582031e-05,37F8
38,16,6,True,38,,1,18,and_mcts_factor,4,6,truth_n4_20,1,20.27,,6,0.003641843795776367,37F8
25,12,8,True,27,,0,15,and_affine_nmcts,4,5,truth_n4_19,1,15.555,,5,0.22721409797668457,17FC
31,16,6,True,33,,0,17,and_affine_nmcts,4,5,truth_n4_20,1,19.905,,5,0.21097588539123535,37F8
41,40,6,True,42,,0,6,direct_anf,4,5,truth_n4_21,1,44.330000000000005,,6,5.1021575927734375e-05,3B8F
41,24,6,True,42,,0,18,and_direct_anf,4,5,truth_n4_21,1,28.45,,6,4.887580871582031e-05,3B8F
39,20,6,True,40,,1,18,and_mcts_factor,4,6,truth_n4_21,1,24.34,,6,0.0018508434295654297,3B8F
25,12,8,True,27,,0,15,and_resource_nmcts,4,5,truth_n4_19,1,15.555,,5,0.22887396812438965,17FC
32,16,4,True,32,,1,14,and_affine_nmcts,4,6,truth_n4_17,2,21.900000000000002,,4,0.5128488540649414,822
54,64,9,True,54,,0,9,direct_anf,4,5,truth_n4_22,1,69.06,,9,6.29425048828125e-05,815E
63,36,9,True,63,,0,27,and_direct_anf,4,5,truth_n4_22,2,43.73500000000001,,9,6.175041198730469e-05,815E
56,24,9,True,56,,1,26,and_mcts_factor,4,6,truth_n4_22,2,31.340000000000003,,9,0.012752056121826172,815E
32,16,4,True,32,,1,14,and_resource_nmcts,4,6,truth_n4_17,2,21.900000000000002,,4,0.5378270149230957,822
31,12,6,True,33,,1,19,and_affine_nmcts,4,6,truth_n4_18,2,17.924999999999997,,3,0.5370359420776367,7A0
34,28,7,True,35,,0,7,direct_anf,4,5,truth_n4_23,1,31.955,,7,5.3882598876953125e-05,9A1D
36,20,7,True,37,,0,17,and_direct_anf,4,5,truth_n4_23,1,24.165000000000003,,7,5.2928924560546875e-05,9A1D
34,16,7,True,35,,1,17,and_mcts_factor,4,6,truth_n4_23,1,20.055,,7,0.0017910003662109375,9A1D
28,16,6,True,32,,0,16,and_resource_nmcts,4,5,truth_n4_20,1,19.76,,6,0.20755314826965332,37F8
31,12,6,True,33,,1,19,and_resource_nmcts,4,6,truth_n4_18,2,17.924999999999997,,3,0.5696971416473389,7A0
87,100,12,True,88,,0,12,direct_anf,4,5,truth_n4_24,1,106.92,,12,7.200241088867188e-05,6CB
95,56,12,True,96,,0,40,and_direct_anf,4,5,truth_n4_24,2,65.63999999999999,,12,6.818771362304688e-05,6CB
27,12,7,True,30,,0,18,and_affine_nmcts,4,5,truth_n4_23,1,15.709999999999999,,4,0.08785414695739746,9A1D
73,36,12,True,74,,1,34,and_mcts_factor,4,6,truth_n4_24,2,44.370000000000005,,12,0.024431228637695312,6CB
27,12,7,True,30,,0,18,and_resource_nmcts,4,5,truth_n4_23,1,15.709999999999999,,4,0.10721111297607422,9A1D
42,40,7,True,43,,0,7,direct_anf,4,5,truth_n4_25,1,44.395,,7,5.221366882324219e-05,8FAD
42,24,7,True,43,,0,19,and_direct_anf,4,5,truth_n4_25,1,28.515,,7,5.078315734863281e-05,8FAD
34,16,7,True,35,,1,17,and_mcts_factor,4,6,truth_n4_25,1,20.055,,7,0.0020308494567871094,8FAD
34,16,6,True,37,,1,19,and_resource_nmcts,4,6,truth_n4_21,1,20.105,,5,0.22242975234985352,3B8F
34,16,6,True,37,,1,19,and_affine_nmcts,4,6,truth_n4_21,1,20.105,,5,0.23374700546264648,3B8F
36,40,8,True,37,,0,8,direct_anf,4,5,truth_n4_26,1,44.074999999999996,,8,5.91278076171875e-05,32E7
49,28,8,True,50,,0,22,and_direct_anf,4,5,truth_n4_26,2,34.93,,8,5.507469177246094e-05,32E7
47,24,8,True,48,,1,22,and_mcts_factor,4,6,truth_n4_26,2,30.819999999999997,,8,0.0024309158325195312,32E7
33,16,7,True,35,,1,17,and_affine_nmcts,4,6,truth_n4_25,1,20.015,,5,0.21279001235961914,8FAD
27,16,7,True,32,,0,16,and_resource_nmcts,4,5,truth_n4_25,1,19.72,,7,0.2675962448120117,8FAD
46,36,9,True,47,,0,9,direct_anf,4,5,truth_n4_27,1,40.635000000000005,,9,7.510185241699219e-05,B74D
50,28,9,True,51,,0,23,and_direct_anf,4,5,truth_n4_27,1,32.995000000000005,,9,7.82012939453125e-05,B74D
48,24,9,True,49,,1,23,and_mcts_factor,4,6,truth_n4_27,1,28.885,,9,0.002496957778930664,B74D
24,12,9,True,31,,0,19,and_affine_nmcts,4,5,truth_n4_27,1,15.615,,5,0.09628105163574219,B74D
34,16,9,True,40,,1,22,and_affine_nmcts,4,6,truth_n4_22,2,22.18,,4,0.6205959320068359,815E
59,68,9,True,59,,0,9,direct_anf,4,5,truth_n4_28,1,73.33500000000001,,9,6.508827209472656e-05,A65E
69,40,9,True,69,,0,29,and_direct_anf,4,5,truth_n4_28,2,48.084999999999994,,9,5.91278076171875e-05,A65E
55,28,9,True,55,,1,25,and_mcts_factor,4,6,truth_n4_28,2,35.275,,9,0.009497880935668945,A65E
24,12,9,True,31,,0,19,and_resource_nmcts,4,5,truth_n4_27,1,15.615,,5,0.10884237289428711,B74D
34,16,9,True,40,,1,22,and_resource_nmcts,4,6,truth_n4_22,2,22.18,,4,0.6519849300384521,815E
48,44,7,True,48,,0,7,direct_anf,4,5,truth_n4_29,1,48.71,,7,5.412101745605469e-05,B38A
49,28,7,True,49,,0,21,and_direct_anf,4,5,truth_n4_29,1,32.905,,7,5.1975250244140625e-05,B38A
41,20,7,True,41,,1,19,and_mcts_factor,4,6,truth_n4_29,1,24.445,,7,0.0026412010192871094,B38A
35,16,12,True,43,,1,25,and_affine_nmcts,4,6,truth_n4_24,2,22.294999999999998,,5,0.6953270435333252,6CB
44,20,8,True,46,,1,24,and_affine_nmcts,4,6,truth_n4_26,2,26.69,,8,0.6530671119689941,32E7
41,32,9,True,42,,0,9,direct_anf,4,5,truth_n4_30,1,36.36000000000001,,9,6.008148193359375e-05,8B81
44,24,9,True,45,,0,21,and_direct_anf,4,5,truth_n4_30,1,28.645000000000003,,9,5.602836608886719e-05,8B81
42,20,9,True,43,,1,21,and_mcts_factor,4,6,truth_n4_30,1,24.535,,9,0.0019102096557617188,8B81
35,16,12,True,43,,1,25,and_resource_nmcts,4,6,truth_n4_24,2,22.294999999999998,,5,0.7337701320648193,6CB
35,16,7,True,35,,1,17,and_affine_nmcts,4,6,truth_n4_29,1,20.095,,5,0.2527449131011963,B38A
72,84,10,True,73,,0,10,direct_anf,4,5,truth_n4_31,1,90.07499999999999,,10,6.818771362304688e-05,6B65
81,48,10,True,82,,0,34,and_direct_anf,4,5,truth_n4_31,2,56.81,,10,6.413459777832031e-05,6B65
25,12,9,True,28,,0,16,and_affine_nmcts,4,5,truth_n4_30,1,15.58,,6,0.10502409934997559,8B81
65,32,10,True,66,,1,30,and_mcts_factor,4,6,truth_n4_31,2,39.89,,10,0.018815994262695312,6B65
25,12,9,True,28,,0,16,and_resource_nmcts,4,5,truth_n4_30,1,15.58,,6,0.10684895515441895,8B81
54,48,8,True,54,,0,8,direct_anf,4,5,truth_n4_32,1,53.05,,8,5.91278076171875e-05,386E
56,32,8,True,56,,0,24,and_direct_anf,4,5,truth_n4_32,1,37.32000000000001,,8,5.507469177246094e-05,386E
52,24,8,True,52,,1,24,and_mcts_factor,4,6,truth_n4_32,1,29.099999999999998,,8,0.005034923553466797,386E
35,16,7,True,35,,1,17,and_resource_nmcts,4,6,truth_n4_29,1,20.095,,5,0.23808670043945312,B38A
44,20,8,True,46,,1,24,and_resource_nmcts,4,6,truth_n4_26,2,26.69,,8,0.7133438587188721,32E7
41,40,6,True,42,,0,6,direct_anf,4,5,truth_n4_33,1,44.330000000000005,,6,4.887580871582031e-05,72FF
41,24,6,True,42,,0,18,and_direct_anf,4,5,truth_n4_33,1,28.45,,6,4.673004150390625e-05,72FF
33,16,6,True,34,,1,16,and_mcts_factor,4,6,truth_n4_33,1,19.990000000000002,,6,0.001867055892944336,72FF
32,16,8,True,37,,0,21,and_affine_nmcts,4,5,truth_n4_32,1,20.045,,7,0.19024014472961426,386E
32,16,8,True,37,,0,21,and_resource_nmcts,4,5,truth_n4_32,1,20.045,,7,0.1999070644378662,386E
32,44,5,True,32,,0,5,direct_anf,4,5,truth_n4_34,1,47.809999999999995,,5,4.887580871582031e-05,96DA
41,24,5,True,41,,0,17,and_direct_anf,4,5,truth_n4_34,2,30.425,,5,4.482269287109375e-05,96DA
36,16,5,True,36,,1,16,and_mcts_factor,4,6,truth_n4_34,2,22.14,,5,0.005001068115234375,96DA
22,12,6,True,27,,0,15,and_affine_nmcts,4,5,truth_n4_33,1,15.435,,3,0.1743929386138916,72FF
33,16,9,True,37,,1,19,and_affine_nmcts,4,6,truth_n4_28,2,22.065,,5,0.7068817615509033,A65E
42,52,6,True,43,,0,6,direct_anf,4,5,truth_n4_35,1,56.385000000000005,,6,5.221366882324219e-05,4737
53,32,6,True,54,,0,22,and_direct_anf,4,5,truth_n4_35,2,39.15,,6,4.887580871582031e-05,4737
45,24,6,True,46,,1,20,and_mcts_factor,4,6,truth_n4_35,2,30.69,,6,0.003662109375,4737
22,12,6,True,27,,0,15,and_resource_nmcts,4,5,truth_n4_33,1,15.435,,3,0.18133878707885742,72FF
33,16,9,True,37,,1,19,and_resource_nmcts,4,6,truth_n4_28,2,22.065,,5,0.7448949813842773,A65E
50,44,9,True,50,,0,9,direct_anf,4,5,truth_n4_36,1,48.84,,9,5.91278076171875e-05,CF36
51,28,9,True,51,,0,23,and_direct_anf,4,5,truth_n4_36,1,33.035,,9,5.817413330078125e-05,CF36
47,20,9,True,47,,1,23,and_mcts_factor,4,6,truth_n4_36,1,24.814999999999998,,9,0.00529789924621582,CF36
33,16,10,True,39,,1,21,and_affine_nmcts,4,6,truth_n4_31,2,22.115000000000002,,5,0.492847204208374,6B65
33,16,10,True,39,,1,21,and_resource_nmcts,4,6,truth_n4_31,2,22.115000000000002,,5,0.5470390319824219,6B65
85,100,9,True,85,,0,9,direct_anf,4,5,truth_n4_37,1,106.76500000000001,,9,6.604194641113281e-05,DE8A
93,56,9,True,93,,0,37,and_direct_anf,4,5,truth_n4_37,2,65.485,,9,5.984306335449219e-05,DE8A
71,36,9,True,71,,1,31,and_mcts_factor,4,6,truth_n4_37,2,44.215,,9,0.016595125198364258,DE8A
25,12,9,True,29,,0,17,and_affine_nmcts,4,5,truth_n4_36,1,15.605,,5,0.12415695190429688,CF36
25,12,9,True,29,,0,17,and_resource_nmcts,4,5,truth_n4_36,1,15.605,,5,0.13356804847717285,CF36
47,60,8,True,48,,0,8,direct_anf,4,5,truth_n4_38,1,64.68,,8,6.198883056640625e-05,1A9
55,32,8,True,56,,0,24,and_direct_anf,4,5,truth_n4_38,2,39.28000000000001,,8,5.507469177246094e-05,1A9
47,24,8,True,48,,1,22,and_mcts_factor,4,6,truth_n4_38,2,30.819999999999997,,8,0.008078813552856445,1A9
28,12,5,True,33,,1,19,and_affine_nmcts,4,6,truth_n4_34,2,17.805,,5,0.38876795768737793,96DA
28,12,5,True,33,,1,19,and_resource_nmcts,4,6,truth_n4_34,2,17.805,,5,0.40189695358276367,96DA
52,56,11,True,53,,0,11,direct_anf,4,5,truth_n4_39,1,60.985,,11,7.176399230957031e-05,C241
64,36,11,True,65,,0,29,and_direct_anf,4,5,truth_n4_39,2,43.825,,11,6.699562072753906e-05,C241
56,28,11,True,57,,1,27,and_mcts_factor,4,6,truth_n4_39,2,35.365,,11,0.010690927505493164,C241
44,20,6,True,48,,1,26,and_resource_nmcts,4,6,truth_n4_35,2,26.740000000000002,,8,0.5499749183654785,4737
44,20,6,True,48,,1,26,and_affine_nmcts,4,6,truth_n4_35,2,26.740000000000002,,8,0.5846033096313477,4737
61,60,7,True,61,,0,7,direct_anf,4,5,truth_n4_40,1,65.425,,7,5.3882598876953125e-05,CE4A
61,36,7,True,61,,0,25,and_direct_anf,4,5,truth_n4_40,1,41.605,,7,5.078315734863281e-05,CE4A
51,24,7,True,51,,1,23,and_mcts_factor,4,6,truth_n4_40,1,29.035,,7,0.0049321651458740234,CE4A
33,16,9,True,42,,1,24,and_affine_nmcts,4,6,truth_n4_37,2,22.189999999999998,,4,0.5768492221832275,DE8A
32,16,8,True,36,,1,18,and_affine_nmcts,4,6,truth_n4_38,2,22.0,,4,0.5531020164489746,1A9
45,60,6,True,46,,0,6,direct_anf,4,5,truth_n4_41,1,64.55,,6,5.2928924560546875e-05,28DF
53,32,6,True,54,,0,22,and_direct_anf,4,5,truth_n4_41,2,39.15,,6,4.673004150390625e-05,28DF
33,16,9,True,42,,1,24,and_resource_nmcts,4,6,truth_n4_37,2,22.189999999999998,,4,0.611426830291748,DE8A
46,20,6,True,47,,1,21,and_mcts_factor,4,6,truth_n4_41,2,26.755,,6,0.010963916778564453,28DF
39,16,7,True,41,,1,21,and_affine_nmcts,4,6,truth_n4_40,1,20.384999999999998,,5,0.2993650436401367,CE4A
73,84,11,True,74,,0,11,direct_anf,4,5,truth_n4_42,1,90.14,,11,7.295608520507812e-05,B2B9
82,48,11,True,83,,0,35,and_direct_anf,4,5,truth_n4_42,2,56.875,,11,6.866455078125e-05,B2B9
66,32,11,True,67,,1,31,and_mcts_factor,4,6,truth_n4_42,2,39.955000000000005,,11,0.025563955307006836,B2B9
33,16,11,True,37,,1,19,and_affine_nmcts,4,6,truth_n4_39,2,22.065,,3,0.5768229961395264,C241
32,16,8,True,36,,1,18,and_resource_nmcts,4,6,truth_n4_38,2,22.0,,4,0.6242382526397705,1A9
47,44,6,True,47,,0,6,direct_anf,4,5,truth_n4_43,1,48.645,,6,4.8160552978515625e-05,6C30
48,28,6,True,48,,0,20,and_direct_anf,4,5,truth_n4_43,1,32.84,,6,4.673004150390625e-05,6C30
40,20,6,True,40,,1,18,and_mcts_factor,4,6,truth_n4_43,1,24.380000000000003,,6,0.0024099349975585938,6C30
39,16,7,True,41,,1,21,and_resource_nmcts,4,6,truth_n4_40,1,20.384999999999998,,5,0.3188300132751465,CE4A
30,16,6,True,32,,0,16,and_affine_nmcts,4,5,truth_n4_43,1,19.84,,4,0.12961792945861816,6C30
77,76,10,True,77,,0,10,direct_anf,4,5,truth_n4_44,1,82.335,,10,6.508827209472656e-05,571A
76,44,10,True,76,,0,32,and_direct_anf,4,5,truth_n4_44,1,50.5,,10,6.198883056640625e-05,571A
746,380,71,True,746,,1,308,and_mcts_factor,7,9,threshold3_n7,4,432.10999999999996,,71,11.378504991531372,FFFFFFFEFFFEFEE8FFFEFEE8FEE8E880
60,28,10,True,60,,1,28,and_mcts_factor,4,6,truth_n4_44,1,33.58,,10,0.016942739486694336,571A
33,16,11,True,37,,1,19,and_resource_nmcts,4,6,truth_n4_39,2,22.065,,3,0.5667209625244141,C241
34,28,6,True,34,,0,6,direct_anf,4,5,truth_n4_45,1,31.93,,6,5.030632019042969e-05,4722
36,20,6,True,36,,0,16,and_direct_anf,4,5,truth_n4_45,1,24.14,,6,4.7206878662109375e-05,4722
34,16,6,True,34,,1,16,and_mcts_factor,4,6,truth_n4_45,1,20.03,,6,0.0012979507446289062,4722
951,520,71,True,951,,2,375,and_resource_nmcts,8,11,threshold4_n8,6,588.055,,71,8.464624881744385,FFFFFFFEFFFEFEE8FFFEFEE8FEE8E880FFFEFEE8FEE8E880FEE8E880E8808000
28,12,10,True,30,,0,18,and_affine_nmcts,4,5,truth_n4_44,1,15.75,,4,0.10166668891906738,571A
64,72,10,True,65,,0,10,direct_anf,4,5,truth_n4_46,1,77.63499999999999,,10,6.604194641113281e-05,27CD
75,44,10,True,76,,0,32,and_direct_anf,4,5,truth_n4_46,2,52.46,,10,6.103515625e-05,27CD
61,32,10,True,62,,1,28,and_mcts_factor,4,6,truth_n4_46,2,39.65,,10,0.00966787338256836,27CD
30,16,6,True,32,,0,16,and_resource_nmcts,4,5,truth_n4_43,1,19.84,,4,0.1575639247894287,6C30
28,12,10,True,30,,0,18,and_resource_nmcts,4,5,truth_n4_44,1,15.75,,4,0.1508321762084961,571A
52,56,10,True,52,,0,10,direct_anf,4,5,truth_n4_47,1,60.96,,10,6.67572021484375e-05,371E
64,36,10,True,64,,0,28,and_direct_anf,4,5,truth_n4_47,2,43.800000000000004,,10,6.413459777832031e-05,371E
56,28,10,True,56,,1,26,and_mcts_factor,4,6,truth_n4_47,2,35.34,,10,0.012907028198242188,371E
27,12,6,True,27,,0,15,and_resource_nmcts,4,5,truth_n4_45,1,15.635,,3,0.10032391548156738,4722
27,12,6,True,27,,0,15,and_affine_nmcts,4,5,truth_n4_45,1,15.635,,3,0.1618509292602539,4722
133,172,17,True,134,,0,17,direct_anf,5,6,truth_n5_0,1,181.49999999999997,,17,0.00011396408081054688,F50BEA63
160,96,17,True,161,,0,65,and_direct_anf,5,6,truth_n5_0,2,109.46500000000002,,17,0.00010323524475097656,F50BEA63
27,12,6,True,29,,1,15,and_affine_nmcts,4,6,truth_n4_41,2,17.665,,3,0.6232140064239502,28DF
127,64,17,True,128,,1,56,and_mcts_factor,5,7,truth_n5_0,2,75.56,,17,0.11973381042480469,F50BEA63
27,12,6,True,29,,1,15,and_resource_nmcts,4,6,truth_n4_41,2,17.665,,3,0.6610128879547119,28DF
63,60,9,True,63,,0,9,direct_anf,5,6,truth_n5_1,1,65.555,,9,7.009506225585938e-05,C37459EE
63,36,9,True,63,,0,27,and_direct_anf,5,6,truth_n5_1,1,41.73500000000001,,9,6.604194641113281e-05,C37459EE
59,28,9,True,59,,1,27,and_mcts_factor,5,7,truth_n5_1,1,33.515,,9,0.004675149917602539,C37459EE
514,272,71,True,528,,2,232,and_affine_nmcts,7,10,threshold3_n7,4,310.8,,48,11.324795246124268,FFFFFFFEFFFEFEE8FFFEFEE8FEE8E880
40,16,11,True,46,,1,28,and_affine_nmcts,4,6,truth_n4_42,2,22.570000000000004,,6,0.6054461002349854,B2B9
188,256,22,True,189,,0,22,direct_anf,5,6,truth_n5_2,2,270.575,,22,0.00012421607971191406,562B0F79
237,144,22,True,238,,0,94,and_direct_anf,5,6,truth_n5_2,3,163.98999999999998,,22,0.00011110305786132812,562B0F79
40,16,11,True,46,,1,28,and_resource_nmcts,4,6,truth_n4_42,2,22.570000000000004,,6,0.6381070613861084,B2B9
175,88,22,True,176,,1,76,and_mcts_factor,5,7,truth_n5_2,2,102.4,,22,0.2186450958251953,562B0F79
40,20,10,True,45,,1,23,and_affine_nmcts,4,6,truth_n4_46,2,26.505000000000003,,7,0.5730738639831543,27CD
163,232,20,True,164,,0,20,direct_anf,5,6,truth_n5_3,2,245.18,,20,0.00011992454528808594,1A2A73ED
211,128,20,True,212,,0,84,and_direct_anf,5,6,truth_n5_3,3,146.46,,20,0.00010395050048828125,1A2A73ED
40,16,10,True,44,,1,26,and_affine_nmcts,4,6,truth_n4_47,2,22.520000000000003,,6,0.5691540241241455,371E
40,20,10,True,45,,1,23,and_resource_nmcts,4,6,truth_n4_46,2,26.505000000000003,,7,0.605443000793457,27CD
40,16,10,True,44,,1,26,and_resource_nmcts,4,6,truth_n4_47,2,22.520000000000003,,6,0.6084489822387695,371E
135,196,16,True,136,,0,16,direct_anf,5,6,truth_n5_4,2,207.6,,16,0.000102996826171875,17BE3111
171,104,16,True,172,,0,68,and_direct_anf,5,6,truth_n5_4,3,120.10000000000001,,16,9.179115295410156e-05,17BE3111
159,76,20,True,160,,1,70,and_mcts_factor,5,7,truth_n5_3,2,89.46000000000001,,20,0.18797683715820312,1A2A73ED
120,60,16,True,121,,1,53,and_mcts_factor,5,7,truth_n5_4,2,71.145,,16,0.09473085403442383,17BE3111
51,24,9,True,53,,1,27,and_affine_nmcts,5,7,truth_n5_1,1,29.105,,9,0.5696909427642822,C37459EE
119,152,14,True,120,,0,14,direct_anf,5,6,truth_n5_5,1,160.7,,14,9.298324584960938e-05,6142EA7D
133,80,14,True,134,,0,54,and_direct_anf,5,6,truth_n5_5,2,91.87,,14,8.177757263183594e-05,6142EA7D
51,24,9,True,53,,1,27,and_resource_nmcts,5,7,truth_n5_1,1,29.105,,9,0.5776450634002686,C37459EE
106,52,14,True,107,,1,47,and_mcts_factor,5,7,truth_n5_5,2,62.315,,14,0.06396603584289551,6142EA7D
1025,612,93,True,1042,,2,412,and_resource_nmcts,8,11,majority_n8,6,684.75,,72,12.679112195968628,FFFEFEE8FEE8E880FEE8E880E8808000FEE8E880E8808000E880800080000000
73,84,10,True,74,,0,10,direct_anf,5,6,truth_n5_6,2,92.13,,10,8.893013000488281e-05,18C26797
87,52,10,True,88,,0,36,and_direct_anf,5,6,truth_n5_6,3,63.16,,10,9.918212890625e-05,18C26797
80,40,10,True,81,,1,35,and_mcts_factor,5,7,truth_n5_6,2,48.76500000000001,,10,0.025861740112304688,18C26797
514,272,71,True,528,,2,232,and_resource_nmcts,7,10,threshold3_n7,4,310.8,,48,14.533744096755981,FFFFFFFEFFFEFEE8FFFEFEE8FEE8E880
87,40,17,True,98,,1,50,and_affine_nmcts,5,7,truth_n5_0,2,49.449999999999996,,11,3.7851169109344482,F50BEA63
166,208,18,True,166,,0,18,direct_anf,5,6,truth_n5_7,1,219.31,,18,0.00010704994201660156,5BE6128E
192,116,18,True,192,,0,76,and_direct_anf,5,6,truth_n5_7,2,131.32,,18,9.584426879882812e-05,5BE6128E
92,40,14,True,94,,1,48,and_affine_nmcts,5,7,truth_n5_5,2,49.56999999999999,,13,3.133962392807007,6142EA7D
87,40,17,True,98,,1,50,and_resource_nmcts,5,7,truth_n5_0,2,49.449999999999996,,11,3.8304760456085205,F50BEA63
145,72,18,True,145,,1,63,and_mcts_factor,5,7,truth_n5_7,2,84.60499999999999,,18,0.1466197967529297,5BE6128E
86,100,11,True,87,,0,11,direct_anf,5,6,truth_n5_8,1,106.855,,11,8.130073547363281e-05,D8F56413
94,56,11,True,95,,0,39,and_direct_anf,5,6,truth_n5_8,2,65.57499999999999,,11,7.390975952148438e-05,D8F56413
84,44,11,True,85,,1,37,and_mcts_factor,5,7,truth_n5_8,2,53.004999999999995,,11,0.01685309410095215,D8F56413
92,40,14,True,94,,1,48,and_resource_nmcts,5,7,truth_n5_5,2,49.56999999999999,,13,3.3196158409118652,6142EA7D
96,48,20,True,105,,1,51,and_affine_nmcts,5,7,truth_n5_3,2,57.925000000000004,,12,4.331722021102905,1A2A73ED
92,108,14,True,93,,0,14,direct_anf,5,6,truth_n5_9,1,115.215,,14,9.608268737792969e-05,580D7B71
115,68,14,True,116,,0,48,and_direct_anf,5,6,truth_n5_9,2,78.82,,14,8.797645568847656e-05,580D7B71
99,52,14,True,100,,1,44,and_mcts_factor,5,7,truth_n5_9,2,61.9,,14,0.04319310188293457,580D7B71
96,48,20,True,105,,1,51,and_resource_nmcts,5,7,truth_n5_3,2,57.925000000000004,,12,4.5663838386535645,1A2A73ED
