dataset,name,n,selected_k,policy,correct,lut_nodes,lut_edges,max_fanin,checkpoint_nodes,expanded_compute_calls,T,CNOT,depth,gates,explicit_ancilla,peak_ancilla,n_qubits,score,delta_T_vs_keep_all,delta_peak_ancilla_vs_keep_all,delta_score_vs_keep_all,source_manifest,abc_script,abc_binary,error
n14,anf_n14_32,14,3,zero_checkpoint,True,3100,4466,3,0,42158614,285640312,535845333,548807843,263167531,1,34,16,317937986.275000,285568664,-3067,317852477.060000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_33,14,3,keep_all_bennett,True,3258,4772,3,3258,6516,74928,133777,135815,60887,3258,3259,3273,89443.175000,0,0,0.000000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_33,14,3,fanout_checkpoint,True,3258,4772,3,360,20765546,231021960,412326859,418770263,187748303,361,396,376,255674863.335000,230947032,-2863,255585420.160000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_33,14,3,zero_checkpoint,True,3258,4772,3,0,60063246,387249704,729397317,748030287,360780583,1,38,16,431253932.815000,387174776,-3221,431164489.640000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_34,14,3,keep_all_bennett,True,4426,6583,3,4426,8852,101096,180253,182939,81843,4426,4427,4441,120722.635000,0,0,0.000000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_34,14,3,fanout_checkpoint,True,4426,6583,3,429,71954388,813875608,1451692541,1474890843,661015235,430,466,445,900677756.635000,813774512,-3961,900557034.000000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_34,14,3,zero_checkpoint,True,4426,6583,3,0,204964958,1341804792,2520347017,2582874627,1241069835,1,38,16,1493772566.435000,1341703696,-4389,1493651843.800000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_35,14,3,keep_all_bennett,True,4981,7479,3,4981,9962,113600,202233,205121,91521,4981,4982,4996,135645.345000,0,0,0.000000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_35,14,3,fanout_checkpoint,True,4981,7479,3,500,411978418,4583312232,8118745599,8230393427,3647081195,501,543,516,5067989855.315000,4583198632,-4439,5067854209.969999,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_35,14,3,zero_checkpoint,True,4981,7479,3,0,1195700566,7934372936,14795053401,15120147707,7185774771,1,45,16,8824835125.355000,7934259336,-4937,8824699480.010000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_36,14,5,keep_all_bennett,True,9,8,5,9,18,176,343,351,175,9,10,24,216.735000,0,0,0.000000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_36,14,5,fanout_checkpoint,True,9,8,5,0,58,416,879,905,489,1,7,16,483.625000,240,-3,266.890000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_36,14,5,zero_checkpoint,True,9,8,5,0,58,416,879,905,489,1,7,16,483.625000,240,-3,266.890000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 5,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_37,14,3,keep_all_bennett,True,6569,10323,3,6569,13138,147672,262843,266523,118851,6569,6570,6584,176512.075000,0,0,0.000000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_37,14,3,fanout_checkpoint,True,6569,10323,3,642,7828106694,85062918080,150950891251,153285133657,68222215577,643,699,658,94082454288.664993,85062770408,-5871,94082277776.589996,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_37,14,3,zero_checkpoint,True,6569,10323,3,0,26567163814,163221134088,307400734285,314768077419,151546943331,1,58,16,181754154169.994995,163220986416,-6512,181753977657.919983,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_38,14,3,keep_all_bennett,True,5984,9253,3,5984,11968,133944,238289,241641,107697,5984,5985,5999,160147.145000,0,0,0.000000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_38,14,3,fanout_checkpoint,True,5984,9253,3,590,1415269414,15491944456,27498110715,27933374917,12441430461,591,642,606,17135285096.965000,15491810512,-5343,17135124949.820000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_38,14,3,zero_checkpoint,True,5984,9253,3,0,5131684806,30549576056,57683040561,59090461211,28540885155,1,55,16,34028663558.154999,30549442112,-5930,34028503411.009998,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_39,14,3,keep_all_bennett,True,5912,9130,3,5912,11824,132712,235597,238973,106261,5912,5913,5927,158609.085000,0,0,0.000000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_39,14,3,fanout_checkpoint,True,5912,9130,3,555,12248171768,135765022520,241282503069,245277043163,109512020643,556,613,571,150190599722.635010,135764889808,-5300,150190441113.550018,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_39,14,3,zero_checkpoint,True,5912,9130,3,0,39132921150,243358604392,457549537105,468765487903,225406883511,1,59,16,270946137147.855011,243358471680,-5854,270945978538.770020,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_4,14,3,keep_all_bennett,True,6382,10113,3,6382,12764,143696,255193,258771,115075,6382,6383,6397,171702.035000,0,0,0.000000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_4,14,3,fanout_checkpoint,True,6382,10113,3,664,11269567798,126205407608,224088886269,227667154291,101461746683,665,727,680,139598589293.954987,126205263912,-5656,139598417591.919983,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_4,14,3,zero_checkpoint,True,6382,10113,3,0,40618786646,253601345688,477957983777,490225555251,236624209563,1,63,16,282439290589.475037,253601201992,-6320,282439118887.440063,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_40,14,3,keep_all_bennett,True,3078,4530,3,3078,6156,69168,123361,125247,56079,3078,3079,3093,82699.935000,0,0,0.000000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_40,14,3,fanout_checkpoint,True,3078,4530,3,341,13322912,148084096,264105923,268314645,120230549,342,372,357,163876102.085000,148014928,-2707,163793402.150000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_40,14,3,zero_checkpoint,True,3078,4530,3,0,41958670,280697744,525950847,539389801,258692057,1,34,16,312413613.465000,280628576,-3045,312330913.530000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_41,14,3,keep_all_bennett,True,6476,10164,3,6476,12952,145448,258891,262617,117169,6476,6477,6491,173868.585000,0,0,0.000000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_41,14,3,fanout_checkpoint,True,6476,10164,3,641,4242960544,46877264512,83365987471,84730258829,37852994317,642,694,657,51861389224.444992,46877119064,-5783,51861215355.859993,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_41,14,3,zero_checkpoint,True,6476,10164,3,0,13259694406,83983054136,157684121829,161711081563,77728027427,1,56,16,93493365618.875015,83982908688,-6421,93493191750.290009,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_42,14,3,keep_all_bennett,True,2303,3220,3,2303,4606,53296,95319,96705,43409,2303,2304,2318,63601.425000,0,0,0.000000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_42,14,3,fanout_checkpoint,True,2303,3220,3,249,4599520,52105480,92583807,93859537,41754057,250,279,265,57634823.905000,52052184,-2025,57571222.480000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_42,14,3,zero_checkpoint,True,2303,3220,3,0,12606950,89461072,166601793,170349943,80888871,1,32,16,99489345.575000,89407776,-2272,99425744.150000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_43,14,3,keep_all_bennett,True,1842,2457,3,1842,3684,43376,77727,78917,35541,1842,1843,1857,51710.245000,0,0,0.000000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_43,14,3,fanout_checkpoint,True,1842,2457,3,211,4566076,52968992,94281977,95742321,42773329,212,240,227,58604619.185000,52925616,-1603,58552908.940000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_43,14,3,zero_checkpoint,True,1842,2457,3,0,13226310,98529760,182749349,186665603,88135843,1,34,16,109521144.435000,98486384,-1809,109469434.190000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_44,14,3,keep_all_bennett,True,6689,10574,3,6689,13378,151344,268657,272301,120957,6689,6690,6704,180764.365000,0,0,0.000000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_44,14,3,fanout_checkpoint,True,6689,10574,3,648,100980666314,1170076030392,2079275658037,2108613525673,938537495281,649,717,664,1294261635985.385010,1170075879048,-5973,1294261455221.020020,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_44,14,3,zero_checkpoint,True,6689,10574,3,0,287141364150,1983521275800,3692801773833,3774184291647,1790663015847,1,69,16,2205752741424.495117,1983521124456,-6621,2205752560660.129883,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_45,14,3,keep_all_bennett,True,2672,3951,3,2672,5344,60808,108615,110263,49455,2672,2673,2687,72647.095000,0,0,0.000000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_45,14,3,fanout_checkpoint,True,2672,3951,3,318,5990646,68917656,122081409,123979295,55061639,319,348,334,76211914.175000,68856848,-2325,76139267.080000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_45,14,3,zero_checkpoint,True,2672,3951,3,0,22410430,147990928,276830169,283333631,135342703,1,33,16,164667632.255000,147930120,-2640,164594985.160000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_46,14,3,keep_all_bennett,True,5683,8680,3,5683,11366,127048,226313,229653,102605,5683,5684,5698,151939.365000,0,0,0.000000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_46,14,3,fanout_checkpoint,True,5683,8680,3,555,480741532,5344067368,9516851573,9679310431,4335243063,556,599,571,5913284716.015000,5343940320,-5085,5913132776.650001,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_46,14,3,zero_checkpoint,True,5683,8680,3,0,1541788550,9552849184,18059275427,18538478637,8985629453,1,47,16,10643153769.165001,9552722136,-5637,10643001829.800001,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_47,14,3,keep_all_bennett,True,3637,5246,3,3637,7274,81584,146633,149007,67423,3637,3638,3652,97634.655000,0,0,0.000000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_47,14,3,fanout_checkpoint,True,3637,5246,3,392,41430154,454433664,811736421,824177427,369743763,393,429,408,502964077.875000,454352080,-3209,502866443.220000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_47,14,3,zero_checkpoint,True,3637,5246,3,0,127449726,811854432,1530069733,1567009403,755154971,1,40,16,904113992.075000,811772848,-3598,904016357.420000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_48,14,3,keep_all_bennett,True,6536,10442,3,6536,13072,146792,260699,264319,117527,6536,6537,6551,175434.015000,0,0,0.000000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_48,14,3,fanout_checkpoint,True,6536,10442,3,654,238478093490,2575579391272,4583754150807,4654983498665,2079404107393,655,724,670,2849548352306.185059,2575579244480,-5813,2849548176872.169922,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_48,14,3,zero_checkpoint,True,6536,10442,3,0,918131715278,5251551955144,9966910603637,10216978069503,4965426114359,1,74,16,5853137311623.615234,5251551808352,-6463,5853137136189.600586,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_49,14,3,keep_all_bennett,True,4545,6691,3,4545,9090,103240,184553,187337,84097,4545,4546,4560,123365.145000,0,0,0.000000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_49,14,3,fanout_checkpoint,True,4545,6691,3,469,41619844,459764872,822920361,836789243,377024371,470,502,485,509004772.795000,459661632,-4044,508881407.650000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_49,14,3,zero_checkpoint,True,4545,6691,3,0,117446462,776854232,1462120565,1497827595,720973363,1,36,16,865016274.155000,776750992,-4510,864892909.010000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_5,14,3,keep_all_bennett,True,6610,10339,3,6610,13220,148152,263711,267431,119279,6610,6611,6625,177126.695000,0,0,0.000000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_5,14,3,fanout_checkpoint,True,6610,10339,3,618,19967883938,225995962000,401277647453,407594797613,181598835613,619,680,634,249976979578.445007,225995813848,-5931,249976802451.750000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_5,14,3,zero_checkpoint,True,6610,10339,3,0,68339866918,418032539776,788534629265,808443302875,390410763099,1,65,16,465604682250.714966,418032391624,-6546,465604505124.019958,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_50,14,3,keep_all_bennett,True,6567,10159,3,6567,13134,147688,263265,267061,119373,6567,6568,6582,176554.245000,0,0,0.000000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_50,14,3,fanout_checkpoint,True,6567,10159,3,633,31089476292,353175188200,630435624137,640766225825,287591037625,634,699,649,390880018327.104980,353175040512,-5869,390879841772.859985,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_50,14,3,zero_checkpoint,True,6567,10159,3,0,97939370934,625643735144,1180791449909,1211414112327,585770377183,1,67,16,696904308731.094971,625643587456,-6501,696904132176.849976,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_51,14,3,keep_all_bennett,True,6128,9563,3,6128,12256,139176,247645,251131,111955,6128,6129,6143,166226.315000,0,0,0.000000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_51,14,3,fanout_checkpoint,True,6128,9563,3,608,7192038554,80864976120,144454586641,146817534567,65952558447,609,665,624,89504949518.615005,80864836944,-5464,89504783292.300003,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_51,14,3,zero_checkpoint,True,6128,9563,3,0,23427890894,146291577392,276123298815,282828894905,136537317513,1,59,16,162944316061.305023,146291438216,-6070,162944149834.990021,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_52,14,3,keep_all_bennett,True,6103,9450,3,6103,12206,137104,244469,248067,110963,6103,6104,6118,163921.395000,0,0,0.000000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_52,14,3,fanout_checkpoint,True,6103,9450,3,590,694715290,7700126424,13755337907,13976595703,6276469279,591,637,606,8522754842.615000,7699989320,-5467,8522590921.219999,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_52,14,3,zero_checkpoint,True,6103,9450,3,0,2208497614,14060649480,26428366769,27045933887,12985284407,1,50,16,15653326103.135000,14060512376,-6054,15653162181.740000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_53,14,3,keep_all_bennett,True,5886,9211,3,5886,11772,132936,236133,239465,106529,5886,5887,5901,158812.585000,0,0,0.000000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_53,14,3,fanout_checkpoint,True,5886,9211,3,598,849040682,9420710128,16752344425,16994811975,7574101847,599,646,614,10421468395.094999,9420577192,-5241,10421309582.510000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_53,14,3,zero_checkpoint,True,5886,9211,3,0,2870440534,17685131576,33274944937,34046962099,16361830523,1,53,16,19690452216.195000,17684998640,-5834,19690293403.610001,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_54,14,3,keep_all_bennett,True,161,213,3,161,322,3640,6567,6685,3045,161,162,176,4357.405000,0,0,0.000000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_54,14,3,fanout_checkpoint,True,161,213,3,33,8664,99520,178299,180909,81389,34,50,49,110279.485000,95880,-112,105922.080000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_54,14,3,zero_checkpoint,True,161,213,3,0,40950,356608,660243,677749,321141,1,19,16,396433.365000,352968,-143,392075.960000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_55,14,3,keep_all_bennett,True,6802,10847,3,6802,13604,153432,272331,276161,122729,6802,6803,6817,183300.945000,0,0,0.000000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_55,14,3,fanout_checkpoint,True,6802,10847,3,654,166530193462,1829067857288,3255323135237,3310063708817,1480995851529,655,723,670,2023741698291.024902,1829067703856,-6080,2023741514990.079834,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_55,14,3,zero_checkpoint,True,6802,10847,3,0,552063073574,3381842149336,6393171088753,6557703338111,3175861188775,1,72,16,3767693154989.535156,3381841995904,-6731,3767692971688.590332,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_56,14,3,keep_all_bennett,True,6416,10117,3,6416,12832,143480,254723,258133,114653,6416,6417,6431,171521.445000,0,0,0.000000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_56,14,3,fanout_checkpoint,True,6416,10117,3,636,8413523270,91920644792,163212847959,165508823815,73588179023,637,694,652,101667674245.815002,91920501312,-5723,101667502724.369995,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_56,14,3,zero_checkpoint,True,6416,10117,3,0,27830898622,171528081408,323055219487,330376007121,158847925713,1,59,16,190994409669.425018,171527937928,-6358,190994238147.980011,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_57,14,3,keep_all_bennett,True,6338,9986,3,6338,12676,143520,254525,257909,114389,6338,6339,6353,171391.525000,0,0,0.000000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_57,14,3,fanout_checkpoint,True,6338,9986,3,573,6130857640,68899920472,122320629103,124024108329,55124187857,574,628,589,76204350395.625000,68899776952,-5711,76204179004.100006,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_57,14,3,zero_checkpoint,True,6338,9986,3,0,19183415398,126469504520,235834402661,241017540123,114548035603,1,57,16,140663624198.315002,126469361000,-6282,140663452806.790009,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_58,14,3,keep_all_bennett,True,6267,9853,3,6267,12534,141384,251467,255099,113715,6267,6268,6282,168942.315000,0,0,0.000000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_58,14,3,fanout_checkpoint,True,6267,9853,3,612,3906439286,44227343728,78706905003,79971121659,35743777931,613,666,628,48932625864.315002,44227202344,-5602,48932456922.000000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_58,14,3,zero_checkpoint,True,6267,9853,3,0,12401024182,80227644344,150057547941,153475071751,73247427407,1,55,16,89264546721.975006,80227502960,-6213,89264377779.660004,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_59,14,3,keep_all_bennett,True,6208,9669,3,6208,12416,139544,248357,251871,112327,6208,6209,6223,166797.615000,0,0,0.000000,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_59,14,3,fanout_checkpoint,True,6208,9669,3,608,2525794370,29040458152,51639530365,52385088847,23344630695,609,661,624,32125263328.255001,29040318608,-5548,32125096530.639999,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
n14,anf_n14_59,14,3,zero_checkpoint,True,6208,9669,3,0,8046195518,50377930744,94922352389,97389019171,47011088427,1,56,16,56105771123.394997,50377791200,-6153,56105604325.779999,benchmark_exports/highdim_resource_external_seed42,strash; if -K 3,/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,
