CNOT,T,anf_terms,correct,depth,error,explicit_ancilla,gates,method,n,n_qubits,name,peak_ancilla,profile,profile_label,score,skipped,terms,time_s,truth_table_hex
272,140,34,True,279,,2,127,and_affine_nmcts,6,9,sweep_truth_n6_4,3,cnot_depth,CNOT-depth,169.55,,29,0.7980451583862305,72FF5D2A386ECBE0
49,24,7,True,51,,1,25,and_affine_nmcts,4,6,threshold2_n4,2,ancilla_tight,Ancilla-tight,42.975,,7,0.522183895111084,FEE8
325,208,15,True,371,,0,163,and_cube_beam,6,7,majority_n6,4,ancilla_tight,Ancilla-tight,260.195,,15,0.03960895538330078,FEE8E880E8808000
545,340,35,True,545,,0,205,and_direct_anf,6,7,threshold3_n6,2,ancilla_tight,Ancilla-tight,388.02500000000003,,35,0.00021004676818847656,FFFEFEE8FEE8E880
128,184,15,True,154,,0,62,sshr_h,6,7,majority_n6,2,ancilla_tight,Ancilla-tight,208.05,,15,0.030533313751220703,FEE8E880E8808000
49,24,5,True,58,,1,32,and_affine_nmcts,4,6,majority_n4,2,ancilla_tight,Ancilla-tight,43.150000000000006,,8,0.5735740661621094,E880
326,208,35,True,408,,0,200,and_cube_beam,6,7,threshold3_n6,4,ancilla_tight,Ancilla-tight,261.15999999999997,,35,0.04405808448791504,FFFEFEE8FEE8E880
141,184,35,True,175,,0,83,sshr_h,6,7,threshold3_n6,2,ancilla_tight,Ancilla-tight,209.095,,35,0.03484797477722168,FFFEFEE8FEE8E880
81,48,9,True,81,,0,33,and_direct_anf,6,7,mux_2_4,1,ancilla_tight,Ancilla-tight,60.785,,9,9.608268737792969e-05,FEDCBA9876543210
67,36,9,True,67,,1,29,and_mcts_factor,6,8,mux_2_4,1,ancilla_tight,Ancilla-tight,47.975,,9,0.007841110229492188,FEDCBA9876543210
67,36,9,True,67,,1,29,and_affine_nmcts,6,8,mux_2_4,1,ancilla_tight,Ancilla-tight,47.975,,9,0.023916959762573242,FEDCBA9876543210
228,116,15,True,228,,1,90,and_mcts_factor,6,8,majority_n6,2,ancilla_tight,Ancilla-tight,145.44,,15,0.2895388603210449,FEE8E880E8808000
110,68,9,True,128,,0,60,and_cube_beam,6,7,mux_2_4,2,ancilla_tight,Ancilla-tight,90.92,,9,0.03549838066101074,FEDCBA9876543210
33,20,3,True,33,,0,13,and_direct_anf,4,5,adder_carry_w2,1,ancilla_tight,Ancilla-tight,29.945,,3,3.933906555175781e-05,EC80
31,16,3,True,31,,1,13,and_mcts_factor,4,6,adder_carry_w2,1,ancilla_tight,Ancilla-tight,25.834999999999997,,3,0.0009191036224365234,EC80
56,60,9,True,78,,0,45,sshr_h,6,7,mux_2_4,1,ancilla_tight,Ancilla-tight,71.86000000000001,,9,0.02072882652282715,FEDCBA9876543210
33,20,3,True,33,,0,13,and_cube_beam,4,5,adder_carry_w2,1,ancilla_tight,Ancilla-tight,29.945,,3,0.0014791488647460938,EC80
34,24,3,True,42,,0,19,sshr_h,4,5,adder_carry_w2,1,ancilla_tight,Ancilla-tight,34.18,,3,0.00026607513427734375,EC80
109,68,7,True,109,,0,41,and_direct_anf,6,7,adder_carry_w3,2,ancilla_tight,Ancilla-tight,90.405,,7,7.915496826171875e-05,FEFCF8F0E0C08000
97,48,7,True,97,,1,39,and_mcts_factor,6,8,adder_carry_w3,2,ancilla_tight,Ancilla-tight,69.725,,7,0.031453847885131836,FEFCF8F0E0C08000
97,48,7,True,97,,1,39,and_affine_nmcts,6,8,adder_carry_w3,2,ancilla_tight,Ancilla-tight,69.725,,7,0.07176089286804199,FEFCF8F0E0C08000
228,116,15,True,228,,1,90,and_affine_nmcts,6,8,majority_n6,2,ancilla_tight,Ancilla-tight,145.44,,15,0.40384697914123535,FEE8E880E8808000
229,144,7,True,269,,0,125,and_cube_beam,6,7,adder_carry_w3,4,ancilla_tight,Ancilla-tight,190.445,,7,0.04430103302001953,FEFCF8F0E0C08000
14,8,2,True,14,,0,6,and_direct_anf,4,5,mul_w2_bit1,0,ancilla_tight,Ancilla-tight,8.830000000000002,,2,4.7206878662109375e-05,6AC0
14,8,2,True,14,,0,6,and_mcts_factor,4,5,mul_w2_bit1,0,ancilla_tight,Ancilla-tight,8.830000000000002,,2,0.00010609626770019531,6AC0
14,8,2,True,14,,0,6,and_affine_nmcts,4,5,mul_w2_bit1,0,ancilla_tight,Ancilla-tight,8.830000000000002,,2,0.011166095733642578,6AC0
14,8,2,True,14,,0,6,and_cube_beam,4,5,mul_w2_bit1,0,ancilla_tight,Ancilla-tight,8.830000000000002,,2,0.0011029243469238281,6AC0
42,36,2,True,46,,0,15,sshr_h,4,5,mul_w2_bit1,1,ancilla_tight,Ancilla-tight,46.519999999999996,,2,0.0002570152282714844,6AC0
40,24,4,True,40,,0,16,and_direct_anf,6,7,mul_w3_bit2,2,ancilla_tight,Ancilla-tight,42.36,,4,6.103515625e-05,1E665AAAB4CCF000
38,20,4,True,38,,1,16,and_mcts_factor,6,8,mul_w3_bit2,2,ancilla_tight,Ancilla-tight,38.25,,4,0.0013630390167236328,1E665AAAB4CCF000
48,48,7,True,56,,0,24,sshr_h,6,7,adder_carry_w3,1,ancilla_tight,Ancilla-tight,59.00000000000001,,7,0.019073963165283203,FEFCF8F0E0C08000
38,20,4,True,38,,1,16,and_affine_nmcts,6,8,mul_w3_bit2,2,ancilla_tight,Ancilla-tight,38.25,,4,0.01860976219177246,1E665AAAB4CCF000
44,48,4,True,50,,0,18,sshr_h,6,7,mul_w3_bit2,1,ancilla_tight,Ancilla-tight,58.69,,4,0.015752077102661133,1E665AAAB4CCF000
56,32,9,True,57,,0,25,and_direct_anf,4,5,sweep_truth_n4_0,1,ancilla_tight,Ancilla-tight,43.345,,9,7.390975952148438e-05,A3B1
41,24,4,True,43,,0,19,and_cube_beam,6,7,mul_w3_bit2,2,ancilla_tight,Ancilla-tight,42.475,,4,0.03582406044006348,1E665AAAB4CCF000
52,24,9,True,53,,1,25,and_mcts_factor,4,6,sweep_truth_n4_0,1,ancilla_tight,Ancilla-tight,35.125,,9,0.006514072418212891,A3B1
40,24,9,True,50,,0,26,and_cube_beam,4,5,sweep_truth_n4_0,1,ancilla_tight,Ancilla-tight,34.61,,9,0.001771688461303711,A3B1
25,20,9,True,31,,0,13,sshr_h,4,5,sweep_truth_n4_0,1,ancilla_tight,Ancilla-tight,29.595,,9,0.00029730796813964844,A3B1
40,24,4,True,40,,0,16,and_direct_anf,4,5,sweep_truth_n4_1,1,ancilla_tight,Ancilla-tight,34.36,,4,4.100799560546875e-05,1C80
38,20,4,True,38,,1,16,and_mcts_factor,4,6,sweep_truth_n4_1,1,ancilla_tight,Ancilla-tight,30.25,,4,0.0012249946594238281,1C80
31,16,3,True,31,,1,13,and_affine_nmcts,4,6,adder_carry_w2,1,ancilla_tight,Ancilla-tight,25.834999999999997,,3,0.22936391830444336,EC80
51,32,4,True,59,,0,27,and_cube_beam,4,5,sweep_truth_n4_1,2,ancilla_tight,Ancilla-tight,51.195,,4,0.0007340908050537109,1C80
24,20,4,True,26,,0,8,sshr_h,4,5,sweep_truth_n4_1,1,ancilla_tight,Ancilla-tight,29.43,,4,0.00033092498779296875,1C80
89,52,12,True,90,,0,38,and_direct_anf,4,5,sweep_truth_n4_2,2,ancilla_tight,Ancilla-tight,73.29,,12,9.703636169433594e-05,667
75,40,12,True,76,,1,34,and_mcts_factor,4,6,sweep_truth_n4_2,2,ancilla_tight,Ancilla-tight,60.480000000000004,,12,0.017893314361572266,667
84,40,15,True,90,,1,44,and_affine_nmcts,5,7,sweep_truth_n5_10,2,cnot_depth,CNOT-depth,52.76,,11,3.371657133102417,815EF6D1
70,32,15,True,70,,1,34,and_affine_nmcts,5,7,majority_n5,2,ancilla_tight,Ancilla-tight,52.19,,6,0.8634450435638428,FEE8E880
52,32,12,True,68,,0,36,and_cube_beam,4,5,sweep_truth_n4_2,2,ancilla_tight,Ancilla-tight,51.46,,12,0.001737833023071289,667
83,48,11,True,83,,0,35,and_direct_anf,4,5,sweep_truth_n4_3,2,ancilla_tight,Ancilla-tight,68.91499999999999,,11,6.890296936035156e-05,BDD6
31,40,12,True,39,,0,17,sshr_h,4,5,sweep_truth_n4_2,1,ancilla_tight,Ancilla-tight,49.995000000000005,,12,0.0002739429473876953,667
71,32,11,True,71,,1,33,and_mcts_factor,4,6,sweep_truth_n4_3,2,ancilla_tight,Ancilla-tight,52.235,,11,0.01804804801940918,BDD6
53,32,11,True,62,,0,30,and_cube_beam,4,5,sweep_truth_n4_3,2,ancilla_tight,Ancilla-tight,51.349999999999994,,11,0.002843141555786133,BDD6
37,36,11,True,53,,0,29,sshr_h,4,5,sweep_truth_n4_3,1,ancilla_tight,Ancilla-tight,46.565,,11,0.00046324729919433594,BDD6
74,44,8,True,74,,0,30,and_direct_anf,4,5,sweep_truth_n4_4,1,ancilla_tight,Ancilla-tight,56.37,,8,5.507469177246094e-05,4668
31,16,9,True,33,,0,17,and_affine_nmcts,4,5,sweep_truth_n4_0,1,ancilla_tight,Ancilla-tight,25.905,,5,0.195173978805542,A3B1
64,32,8,True,64,,1,28,and_mcts_factor,4,6,sweep_truth_n4_4,1,ancilla_tight,Ancilla-tight,43.800000000000004,,8,0.008858919143676758,4668
58,36,8,True,72,,0,36,and_cube_beam,4,5,sweep_truth_n4_4,2,ancilla_tight,Ancilla-tight,55.76,,8,0.0015292167663574219,4668
36,24,8,True,42,,0,19,sshr_h,4,5,sweep_truth_n4_4,1,ancilla_tight,Ancilla-tight,34.260000000000005,,8,0.0003058910369873047,4668
43,24,8,True,44,,0,20,and_direct_anf,4,5,sweep_truth_n4_5,2,ancilla_tight,Ancilla-tight,42.58,,8,6.222724914550781e-05,3EB1
41,20,8,True,42,,1,20,and_mcts_factor,4,6,sweep_truth_n4_5,2,ancilla_tight,Ancilla-tight,38.47,,8,0.0023937225341796875,3EB1
38,20,4,True,38,,1,16,and_affine_nmcts,4,6,sweep_truth_n4_1,1,ancilla_tight,Ancilla-tight,30.25,,4,0.21593308448791504,1C80
40,24,8,True,50,,0,26,and_cube_beam,4,5,sweep_truth_n4_5,2,ancilla_tight,Ancilla-tight,42.61,,8,0.0022230148315429688,3EB1
29,32,8,True,39,,0,20,sshr_h,4,5,sweep_truth_n4_5,1,ancilla_tight,Ancilla-tight,41.945,,8,0.00035309791564941406,3EB1
56,32,8,True,56,,0,24,and_direct_anf,4,5,sweep_truth_n4_6,1,ancilla_tight,Ancilla-tight,43.32000000000001,,8,5.793571472167969e-05,3924
52,24,8,True,52,,1,24,and_mcts_factor,4,6,sweep_truth_n4_6,1,ancilla_tight,Ancilla-tight,35.099999999999994,,8,0.005008220672607422,3924
87,40,18,True,96,,1,48,and_affine_nmcts,5,7,sweep_truth_n5_9,2,cnot_depth,CNOT-depth,53.81999999999999,,11,3.706200122833252,3B8FAA18
58,36,8,True,72,,0,36,and_cube_beam,4,5,sweep_truth_n4_6,2,ancilla_tight,Ancilla-tight,55.76,,8,0.0016529560089111328,3924
32,24,8,True,42,,0,19,sshr_h,4,5,sweep_truth_n4_6,1,ancilla_tight,Ancilla-tight,34.1,,8,0.0002658367156982422,3924
68,40,8,True,68,,0,28,and_direct_anf,4,5,sweep_truth_n4_7,2,ancilla_tight,Ancilla-tight,60.02,,8,5.6743621826171875e-05,23B8
61,28,8,True,61,,1,27,and_mcts_factor,4,6,sweep_truth_n4_7,2,ancilla_tight,Ancilla-tight,47.625,,8,0.012315034866333008,23B8
39,16,8,True,43,,1,25,and_affine_nmcts,4,6,sweep_truth_n4_4,1,ancilla_tight,Ancilla-tight,26.455,,5,0.19652009010314941,4668
46,28,8,True,54,,0,26,and_cube_beam,4,5,sweep_truth_n4_7,2,ancilla_tight,Ancilla-tight,46.91,,8,0.0013561248779296875,23B8
30,36,8,True,44,,0,20,sshr_h,4,5,sweep_truth_n4_7,1,ancilla_tight,Ancilla-tight,46.06,,8,0.0003559589385986328,23B8
64,36,11,True,65,,0,29,and_direct_anf,4,5,sweep_truth_n4_8,1,ancilla_tight,Ancilla-tight,47.825,,11,7.009506225585938e-05,BC89
54,24,11,True,55,,1,27,and_mcts_factor,4,6,sweep_truth_n4_8,1,ancilla_tight,Ancilla-tight,35.254999999999995,,11,0.0075070858001708984,BC89
31,16,8,True,34,,0,18,and_affine_nmcts,4,5,sweep_truth_n4_6,1,ancilla_tight,Ancilla-tight,25.93,,6,0.17812609672546387,3924
40,24,11,True,50,,0,26,and_cube_beam,4,5,sweep_truth_n4_8,1,ancilla_tight,Ancilla-tight,34.61,,11,0.0016291141510009766,BC89
29,20,11,True,35,,0,17,sshr_h,4,5,sweep_truth_n4_8,1,ancilla_tight,Ancilla-tight,29.855,,11,0.0002739429473876953,BC89
69,40,10,True,70,,0,30,and_direct_anf,4,5,sweep_truth_n4_9,1,ancilla_tight,Ancilla-tight,52.10999999999999,,10,6.4849853515625e-05,1A3D
59,28,10,True,60,,1,28,and_mcts_factor,4,6,sweep_truth_n4_9,1,ancilla_tight,Ancilla-tight,39.54,,10,0.010641098022460938,1A3D
49,24,12,True,54,,1,28,and_affine_nmcts,4,6,sweep_truth_n4_2,2,ancilla_tight,Ancilla-tight,43.05,,8,0.6313591003417969,667
53,32,10,True,71,,0,39,and_cube_beam,4,5,sweep_truth_n4_9,2,ancilla_tight,Ancilla-tight,51.574999999999996,,10,0.0016372203826904297,1A3D
29,20,10,True,37,,0,19,sshr_h,4,5,sweep_truth_n4_9,1,ancilla_tight,Ancilla-tight,29.905,,10,0.0002810955047607422,1A3D
49,28,7,True,49,,0,21,and_direct_anf,4,5,sweep_truth_n4_10,2,ancilla_tight,Ancilla-tight,46.905,,7,5.3882598876953125e-05,AD3C
41,20,7,True,41,,1,19,and_mcts_factor,4,6,sweep_truth_n4_10,2,ancilla_tight,Ancilla-tight,38.445,,7,0.003918886184692383,AD3C
36,16,8,True,38,,1,20,and_affine_nmcts,4,6,sweep_truth_n4_5,2,ancilla_tight,Ancilla-tight,34.21,,6,0.472930908203125,3EB1
34,20,7,True,38,,0,18,and_cube_beam,4,5,sweep_truth_n4_10,2,ancilla_tight,Ancilla-tight,38.11,,7,0.003140687942504883,AD3C
21,28,7,True,29,,0,15,sshr_h,4,5,sweep_truth_n4_10,1,ancilla_tight,Ancilla-tight,37.425,,7,0.00033402442932128906,AD3C
57,32,9,True,57,,0,25,and_direct_anf,4,5,sweep_truth_n4_11,1,ancilla_tight,Ancilla-tight,43.385,,9,6.699562072753906e-05,BD9C
49,24,9,True,49,,1,23,and_mcts_factor,4,6,sweep_truth_n4_11,1,ancilla_tight,Ancilla-tight,34.925,,9,0.0048351287841796875,BD9C
40,16,11,True,45,,1,25,and_affine_nmcts,4,6,sweep_truth_n4_8,1,ancilla_tight,Ancilla-tight,26.525000000000002,,7,0.2999711036682129,BC89
41,24,9,True,55,,0,31,and_cube_beam,4,5,sweep_truth_n4_11,1,ancilla_tight,Ancilla-tight,34.775,,9,0.0025289058685302734,BD9C
31,24,9,True,41,,0,18,sshr_h,4,5,sweep_truth_n4_11,1,ancilla_tight,Ancilla-tight,34.035,,9,0.00036835670471191406,BD9C
115,68,13,True,115,,0,47,and_direct_anf,5,6,sweep_truth_n5_0,2,ancilla_tight,Ancilla-tight,90.79499999999999,,13,8.392333984375e-05,E465E150
41,20,10,True,45,,1,23,and_affine_nmcts,4,6,sweep_truth_n4_9,1,ancilla_tight,Ancilla-tight,30.545,,5,0.29070281982421875,1A3D
93,48,13,True,93,,1,41,and_mcts_factor,5,7,sweep_truth_n5_0,2,ancilla_tight,Ancilla-tight,69.525,,13,0.036908864974975586,E465E150
66,40,13,True,80,,0,40,and_cube_beam,5,6,sweep_truth_n5_0,2,ancilla_tight,Ancilla-tight,60.24,,13,0.008151054382324219,E465E150
62,72,13,True,78,,0,37,sshr_h,5,6,sweep_truth_n5_0,1,ancilla_tight,Ancilla-tight,84.02000000000001,,13,0.002360820770263672,E465E150
173,104,17,True,173,,0,69,and_direct_anf,5,6,sweep_truth_n5_1,2,ancilla_tight,Ancilla-tight,130.20499999999998,,17,0.000102996826171875,8B9D2434
48,24,11,True,53,,1,27,and_affine_nmcts,4,6,sweep_truth_n4_3,2,ancilla_tight,Ancilla-tight,42.985,,7,0.6109580993652344,BDD6
369,196,35,True,369,,1,151,and_mcts_factor,6,8,threshold3_n6,2,ancilla_tight,Ancilla-tight,233.80499999999998,,35,1.2182073593139648,FFFEFEE8FEE8E880
85,52,17,True,111,,0,59,and_cube_beam,5,6,sweep_truth_n5_1,2,ancilla_tight,Ancilla-tight,73.655,,17,0.009440898895263672,8B9D2434
60,64,17,True,82,,0,37,sshr_h,5,6,sweep_truth_n5_1,1,ancilla_tight,Ancilla-tight,76.00000000000001,,17,0.0034050941467285156,8B9D2434
140,84,14,True,140,,0,56,and_direct_anf,5,6,sweep_truth_n5_2,3,ancilla_tight,Ancilla-tight,116.25999999999999,,14,9.703636169433594e-05,16419F82
136,64,17,True,136,,1,60,and_mcts_factor,5,7,sweep_truth_n5_1,2,ancilla_tight,Ancilla-tight,88.08,,17,0.10823702812194824,8B9D2434
25,12,9,True,29,,0,17,and_affine_nmcts,4,5,sweep_truth_n4_11,1,ancilla_tight,Ancilla-tight,21.605,,5,0.18303918838500977,BD9C
103,64,14,True,123,,0,59,and_cube_beam,5,6,sweep_truth_n5_2,3,ancilla_tight,Ancilla-tight,94.555,,14,0.008903026580810547,16419F82
66,72,14,True,76,,0,27,sshr_h,5,6,sweep_truth_n5_2,2,ancilla_tight,Ancilla-tight,92.05,,14,0.0022618770599365234,16419F82
110,64,15,True,111,,0,47,and_direct_anf,5,6,sweep_truth_n5_3,2,ancilla_tight,Ancilla-tight,86.53500000000001,,15,9.703636169433594e-05,972A8469
109,56,14,True,109,,1,47,and_mcts_factor,5,7,sweep_truth_n5_2,2,ancilla_tight,Ancilla-tight,78.465,,14,0.05855703353881836,16419F82
92,44,15,True,93,,1,43,and_mcts_factor,5,7,sweep_truth_n5_3,2,ancilla_tight,Ancilla-tight,65.505,,15,0.03516697883605957,972A8469
39,16,8,True,43,,1,25,and_affine_nmcts,4,6,sweep_truth_n4_7,2,ancilla_tight,Ancilla-tight,34.455,,5,0.5564773082733154,23B8
64,64,15,True,84,,0,39,sshr_h,5,6,sweep_truth_n5_3,1,ancilla_tight,Ancilla-tight,76.21000000000001,,15,0.002437114715576172,972A8469
116,72,15,True,146,,0,74,and_cube_beam,5,6,sweep_truth_n5_3,3,ancilla_tight,Ancilla-tight,103.57,,15,0.007921218872070312,972A8469
119,72,12,True,120,,0,48,and_direct_anf,5,6,sweep_truth_n5_4,2,ancilla_tight,Ancilla-tight,95.04,,12,8.20159912109375e-05,6C031199
95,44,12,True,96,,1,42,and_mcts_factor,5,7,sweep_truth_n5_4,2,ancilla_tight,Ancilla-tight,65.66,,12,0.0430147647857666,6C031199
90,56,12,True,108,,0,52,and_cube_beam,5,6,sweep_truth_n5_4,2,ancilla_tight,Ancilla-tight,77.74000000000001,,12,0.006203174591064453,6C031199
76,76,12,True,100,,0,47,sshr_h,5,6,sweep_truth_n5_4,1,ancilla_tight,Ancilla-tight,89.01,,12,0.0022079944610595703,6C031199
179,108,18,True,180,,0,72,and_direct_anf,5,6,sweep_truth_n5_5,3,ancilla_tight,Ancilla-tight,142.57999999999998,,18,9.894371032714844e-05,822E8F3
225,132,35,True,238,,1,100,and_affine_nmcts,6,8,threshold3_n6,2,ancilla_tight,Ancilla-tight,161.57,,16,1.3536040782928467,FFFEFEE8FEE8E880
134,68,18,True,135,,1,59,and_mcts_factor,5,7,sweep_truth_n5_5,2,ancilla_tight,Ancilla-tight,91.97500000000001,,18,0.08102297782897949,822E8F3
84,52,18,True,98,,0,46,and_cube_beam,5,6,sweep_truth_n5_5,3,ancilla_tight,Ancilla-tight,81.28999999999999,,18,0.00846099853515625,822E8F3
92,100,18,True,120,,0,50,sshr_h,5,6,sweep_truth_n5_5,2,ancilla_tight,Ancilla-tight,121.98,,18,0.002874135971069336,822E8F3
198,120,18,True,198,,0,78,and_direct_anf,5,6,sweep_truth_n5_6,2,ancilla_tight,Ancilla-tight,147.67000000000002,,18,0.000110626220703125,7A0CA6E
28,12,7,True,33,,1,19,and_affine_nmcts,4,6,sweep_truth_n4_10,2,ancilla_tight,Ancilla-tight,29.805,,5,0.5284900665283203,AD3C
151,76,18,True,151,,1,65,and_mcts_factor,5,7,sweep_truth_n5_6,2,ancilla_tight,Ancilla-tight,100.95500000000001,,18,0.15053081512451172,7A0CA6E
85,52,18,True,103,,0,51,and_cube_beam,5,6,sweep_truth_n5_6,2,ancilla_tight,Ancilla-tight,73.455,,18,0.008908987045288086,7A0CA6E
64,64,18,True,88,,0,43,sshr_h,5,6,sweep_truth_n5_6,1,ancilla_tight,Ancilla-tight,76.31,,18,0.002476930618286133,7A0CA6E
88,52,10,True,88,,0,36,and_direct_anf,5,6,sweep_truth_n5_7,2,ancilla_tight,Ancilla-tight,73.2,,10,7.82012939453125e-05,17FC695A
75,36,10,True,75,,1,33,and_mcts_factor,5,7,sweep_truth_n5_7,2,ancilla_tight,Ancilla-tight,56.455,,10,0.019336223602294922,17FC695A
112,48,13,True,118,,1,60,and_affine_nmcts,5,7,sweep_truth_n5_11,2,cnot_depth,CNOT-depth,65.4,,13,4.147050142288208,9A1DE644
80,48,10,True,88,,0,40,and_cube_beam,5,6,sweep_truth_n5_7,2,ancilla_tight,Ancilla-tight,68.92,,10,0.014443159103393555,17FC695A
52,52,10,True,64,,0,27,sshr_h,5,6,sweep_truth_n5_7,1,ancilla_tight,Ancilla-tight,63.31,,10,0.0028162002563476562,17FC695A
173,104,18,True,174,,0,70,and_direct_anf,5,6,sweep_truth_n5_8,3,ancilla_tight,Ancilla-tight,138.23000000000002,,18,0.00010895729064941406,37F8A88B
128,64,18,True,129,,1,57,and_mcts_factor,5,7,sweep_truth_n5_8,2,ancilla_tight,Ancilla-tight,87.625,,18,0.08121585845947266,37F8A88B
68,32,13,True,74,,1,36,and_affine_nmcts,5,7,sweep_truth_n5_0,2,ancilla_tight,Ancilla-tight,52.19,,8,2.4925408363342285,E465E150
122,76,18,True,146,,0,70,and_cube_beam,5,6,sweep_truth_n5_8,3,ancilla_tight,Ancilla-tight,107.77,,18,0.012299060821533203,37F8A88B
78,40,15,True,89,,1,43,and_affine_nmcts,5,7,threshold2_n5,2,ancilla_tight,Ancilla-tight,60.885,,6,3.813220739364624,FFFEFEE8
198,120,18,True,198,,0,78,and_direct_anf,5,6,sweep_truth_n5_9,2,ancilla_tight,Ancilla-tight,147.67000000000002,,18,0.00011014938354492188,3B8FAA18
80,96,18,True,102,,0,44,sshr_h,5,6,sweep_truth_n5_8,2,ancilla_tight,Ancilla-tight,117.17,,18,0.0030679702758789062,37F8A88B
152,72,18,True,152,,1,66,and_mcts_factor,5,7,sweep_truth_n5_9,2,ancilla_tight,Ancilla-tight,97.02,,18,0.14014315605163574,3B8FAA18
111,68,18,True,141,,0,73,and_cube_beam,5,6,sweep_truth_n5_9,3,ancilla_tight,Ancilla-tight,99.285,,18,0.012604951858520508,3B8FAA18
82,80,18,True,106,,0,48,sshr_h,5,6,sweep_truth_n5_9,1,ancilla_tight,Ancilla-tight,93.35000000000001,,18,0.004212856292724609,3B8FAA18
134,80,15,True,135,,0,55,and_direct_anf,5,6,sweep_truth_n5_10,3,ancilla_tight,Ancilla-tight,111.935,,15,0.00011110305786132812,815EF6D1
107,52,15,True,108,,1,48,and_mcts_factor,5,7,sweep_truth_n5_10,2,ancilla_tight,Ancilla-tight,74.38,,15,0.05964517593383789,815EF6D1
72,32,18,True,83,,1,45,and_affine_nmcts,5,7,sweep_truth_n5_6,2,ancilla_tight,Ancilla-tight,52.575,,12,2.3509840965270996,7A0CA6E
92,56,15,True,105,,0,49,and_cube_beam,5,6,sweep_truth_n5_10,3,ancilla_tight,Ancilla-tight,85.745,,15,0.011922836303710938,815EF6D1
72,76,15,True,100,,0,46,sshr_h,5,6,sweep_truth_n5_10,2,ancilla_tight,Ancilla-tight,96.83999999999999,,15,0.0029859542846679688,815EF6D1
133,80,13,True,133,,0,53,and_direct_anf,5,6,sweep_truth_n5_11,3,ancilla_tight,Ancilla-tight,111.845,,13,8.58306884765625e-05,9A1DE644
106,52,13,True,106,,1,46,and_mcts_factor,5,7,sweep_truth_n5_11,2,ancilla_tight,Ancilla-tight,74.28999999999999,,13,0.04866600036621094,9A1DE644
73,36,15,True,80,,1,40,and_affine_nmcts,5,7,sweep_truth_n5_3,2,ancilla_tight,Ancilla-tight,56.52,,10,2.951220989227295,972A8469
92,56,13,True,110,,0,54,and_cube_beam,5,6,sweep_truth_n5_11,3,ancilla_tight,Ancilla-tight,85.87,,13,0.009158849716186523,9A1DE644
110,116,13,True,142,,0,59,sshr_h,5,6,sweep_truth_n5_11,2,ancilla_tight,Ancilla-tight,139.12,,13,0.004394054412841797,9A1DE644
432,268,31,True,433,,0,165,and_direct_anf,6,7,sweep_truth_n6_0,4,ancilla_tight,Ancilla-tight,325.42499999999995,,31,0.00020503997802734375,8FADC1A606CB0FB3
75,36,10,True,75,,1,33,and_affine_nmcts,5,7,sweep_truth_n5_7,2,ancilla_tight,Ancilla-tight,56.455,,10,2.7081010341644287,17FC695A
82,36,12,True,84,,1,38,and_affine_nmcts,5,7,sweep_truth_n5_4,2,ancilla_tight,Ancilla-tight,56.92,,8,3.1702561378479004,6C031199
258,160,31,True,326,,0,166,and_cube_beam,6,7,sweep_truth_n6_0,4,ancilla_tight,Ancilla-tight,208.86999999999998,,31,0.06543302536010742,8FADC1A606CB0FB3
120,192,31,True,166,,0,77,sshr_h,6,7,sweep_truth_n6_0,2,ancilla_tight,Ancilla-tight,216.06000000000003,,31,0.030204057693481445,8FADC1A606CB0FB3
524,324,39,True,525,,0,201,and_direct_anf,6,7,sweep_truth_n6_1,3,ancilla_tight,Ancilla-tight,378.84499999999997,,39,0.00020384788513183594,B74D0FB132E70629
301,156,31,True,302,,1,126,and_mcts_factor,6,8,sweep_truth_n6_0,3,ancilla_tight,Ancilla-tight,197.82999999999998,,31,0.49497079849243164,8FADC1A606CB0FB3
91,40,17,True,101,,1,51,and_affine_nmcts,5,7,sweep_truth_n5_1,2,ancilla_tight,Ancilla-tight,61.665,,10,3.7695651054382324,8B9D2434
265,144,31,True,266,,1,114,and_affine_nmcts,6,8,sweep_truth_n6_0,4,ancilla_tight,Ancilla-tight,191.73,,24,0.6037657260894775,8FADC1A606CB0FB3
245,152,39,True,289,,0,137,and_cube_beam,6,7,sweep_truth_n6_1,4,ancilla_tight,Ancilla-tight,199.50500000000002,,39,0.06082773208618164,B74D0FB132E70629
398,244,33,True,399,,0,155,and_direct_anf,6,7,sweep_truth_n6_2,4,ancilla_tight,Ancilla-tight,299.45500000000004,,33,0.00018310546875,B38A088CA65ED389
96,48,14,True,102,,1,48,and_affine_nmcts,5,7,sweep_truth_n5_2,2,ancilla_tight,Ancilla-tight,69.85,,11,3.9748570919036865,16419F82
152,204,39,True,208,,0,106,sshr_h,6,7,sweep_truth_n6_1,2,ancilla_tight,Ancilla-tight,230.26000000000002,,39,0.4462299346923828,B74D0FB132E70629
340,172,39,True,341,,1,145,and_mcts_factor,6,8,sweep_truth_n6_1,2,ancilla_tight,Ancilla-tight,208.165,,39,0.8448729515075684,B74D0FB132E70629
237,148,33,True,287,,0,139,and_cube_beam,6,7,sweep_truth_n6_2,4,ancilla_tight,Ancilla-tight,195.17499999999998,,33,0.05451774597167969,B38A088CA65ED389
372,228,30,True,372,,0,144,and_direct_anf,6,7,sweep_truth_n6_3,3,ancilla_tight,Ancilla-tight,273.9,,30,0.000171661376953125,6B65A6A48B8148F6
