name,n,profile,term_count,method,score,T,CNOT,depth,gates,peak_ancilla,time_s,anf_verified,plan_nodes,plan_mismatches
terms_n24_0001_mixed,24,mixed,80,depth_policy,715.355,644,1043,1043,399,5,0.2935561249978491,True,5,0
terms_n24_0001_mixed,24,mixed,80,direct_logical_and,848.4,768,1232,1232,464,4,1.0410003596916795e-06,True,1,0
terms_n24_0001_mixed,24,mixed,80,screen_depth1,715.355,644,1043,1043,399,5,0.0624578749993816,True,5,0
terms_n24_0001_mixed,24,mixed,80,screen_depth2,715.355,644,1043,1043,399,5,0.2935561249978491,True,5,0
terms_n24_0001_mixed,24,mixed,80,screen_single,763.27,688,1110,1110,422,5,0.009495833997789305,True,3,0
terms_n24_0002_deep,24,deep,168,adaptive_all_depth,1807.5749999999998,1640,2615,2615,975,7,0.8626024579934892,True,7,0
terms_n24_0002_deep,24,deep,168,depth2_guard_direct,1807.5749999999998,1640,2615,2615,975,7,0.6982249579959898,True,7,0
terms_n24_0002_deep,24,deep,168,depth_policy,1807.5749999999998,1640,2615,2615,975,7,0.6982249579959898,True,7,0
terms_n24_0002_deep,24,deep,168,direct_logical_and,2156.42,1960,3108,3108,1148,7,8.749993867240846e-07,True,1,0
terms_n24_0002_deep,24,deep,168,screen_depth1,1907.82,1732,2756,2756,1024,7,0.1433082090006792,True,5,0
terms_n24_0002_deep,24,deep,168,screen_depth2,1807.5749999999998,1640,2615,2615,975,7,0.6982249579959898,True,7,0
terms_n24_0002_deep,24,deep,168,screen_single,2021.18,1836,2916,2916,1080,7,0.0210692909968202,True,3,0
terms_n24_0003_shallow,24,shallow,61,adaptive_all_depth,557.455,500,807,807,307,5,0.2211186250060564,True,5,0
terms_n24_0003_shallow,24,shallow,61,depth2_guard_direct,557.455,500,807,807,307,5,0.16686308300268138,True,5,0
terms_n24_0003_shallow,24,shallow,61,depth_policy,557.455,500,807,807,307,5,0.04722804199991515,True,5,0
terms_n24_0003_shallow,24,shallow,61,direct_logical_and,699.265,632,1009,1009,377,4,7.90998456068337e-07,True,1,0
terms_n24_0003_shallow,24,shallow,61,screen_depth1,557.455,500,807,807,307,5,0.04722804199991515,True,5,0
terms_n24_0003_shallow,24,shallow,61,screen_depth2,557.455,500,807,807,307,5,0.16686308300268138,True,5,0
terms_n24_0003_shallow,24,shallow,61,screen_single,618.485,556,893,893,337,5,0.007027500003459863,True,3,0
terms_n24_0004_mixed,24,mixed,66,adaptive_all_depth,566.74,508,828,828,320,5,0.2449760419985978,True,7,0
terms_n24_0004_mixed,24,mixed,66,depth2_guard_direct,566.74,508,828,828,320,5,0.186241165996762,True,7,0
terms_n24_0004_mixed,24,mixed,66,depth_policy,566.74,508,828,828,320,5,0.186241165996762,True,7,0
terms_n24_0004_mixed,24,mixed,66,direct_logical_and,725.69,656,1050,1050,394,4,7.089984137564898e-07,True,1,0
terms_n24_0004_mixed,24,mixed,66,screen_depth1,605.7600000000001,544,880,880,336,5,0.05098691699822666,True,5,0
terms_n24_0004_mixed,24,mixed,66,screen_depth2,566.74,508,828,828,320,5,0.186241165996762,True,7,0
terms_n24_0004_mixed,24,mixed,66,screen_single,662.375,596,959,959,363,5,0.0077479590036091395,True,3,0
terms_n24_0005_deep,24,deep,167,adaptive_all_depth,2006.0,1824,2896,2896,1072,6,0.8654900830078986,True,7,0
terms_n24_0005_deep,24,deep,167,depth2_guard_direct,2006.0,1824,2896,2896,1072,6,0.7025777920061955,True,7,0
terms_n24_0005_deep,24,deep,167,depth_policy,2006.0,1824,2896,2896,1072,6,0.7025777920061955,True,7,0
terms_n24_0005_deep,24,deep,167,direct_logical_and,2284.855,2080,3287,3287,1207,6,7.079943316057324e-07,True,1,0
terms_n24_0005_deep,24,deep,167,screen_depth1,2058.135,1872,2967,2967,1095,6,0.14199866599665256,True,5,0
terms_n24_0005_deep,24,deep,167,screen_depth2,2006.0,1824,2896,2896,1072,6,0.7025777920061955,True,7,0
terms_n24_0005_deep,24,deep,167,screen_single,2127.8,1936,3064,3064,1128,6,0.020913625005050562,True,3,0
terms_n24_0006_shallow,24,shallow,27,adaptive_all_depth,257.705,228,369,369,141,4,0.00945775001309812,True,1,0
terms_n24_0006_shallow,24,shallow,27,depth2_guard_direct,257.705,228,369,369,141,4,0.003193250006006565,True,1,0
terms_n24_0006_shallow,24,shallow,27,depth_policy,257.705,228,369,369,141,4,0.0030731670049135573,True,1,0
terms_n24_0006_shallow,24,shallow,27,direct_logical_and,257.705,228,369,369,141,4,7.920025382190943e-07,True,1,0
terms_n24_0006_shallow,24,shallow,27,screen_depth1,257.705,228,369,369,141,4,0.003193250006006565,True,1,0
terms_n24_0006_shallow,24,shallow,27,screen_depth2,257.705,228,369,369,141,4,0.0030731670049135573,True,1,0
terms_n24_0006_shallow,24,shallow,27,screen_single,257.705,228,369,369,141,4,0.0031913330021779984,True,1,0
terms_n24_0007_mixed,24,mixed,103,adaptive_all_depth,925.9100000000001,836,1358,1358,522,5,0.49786795899126446,True,7,0
terms_n24_0007_mixed,24,mixed,103,depth2_guard_direct,925.9100000000001,836,1358,1358,522,5,0.40452212499803863,True,7,0
terms_n24_0007_mixed,24,mixed,103,depth_policy,925.9100000000001,836,1358,1358,522,5,0.40452212499803863,True,7,0
terms_n24_0007_mixed,24,mixed,103,direct_logical_and,1049.995,952,1531,1531,579,4,8.749993867240846e-07,True,1,0
terms_n24_0007_mixed,24,mixed,103,screen_depth1,951.945,860,1393,1393,533,5,0.08114437499898486,True,5,0
terms_n24_0007_mixed,24,mixed,103,screen_depth2,925.9100000000001,836,1358,1358,522,5,0.40452212499803863,True,7,0
terms_n24_0007_mixed,24,mixed,103,screen_single,991.095,896,1447,1447,551,5,0.012201458994240966,True,3,0
terms_n24_0008_deep,24,deep,154,adaptive_all_depth,1474.0649999999998,1336,2145,2145,809,6,0.7589350830021431,True,7,0
terms_n24_0008_deep,24,deep,154,depth2_guard_direct,1474.0649999999998,1336,2145,2145,809,6,0.6134530830022413,True,7,0
terms_n24_0008_deep,24,deep,154,depth_policy,1474.0649999999998,1336,2145,2145,809,6,0.6134530830022413,True,7,0
terms_n24_0008_deep,24,deep,154,direct_logical_and,1814.21,1648,2626,2626,978,6,7.080016075633466e-07,True,1,0
terms_n24_0008_deep,24,deep,154,screen_depth1,1578.725,1432,2293,2293,861,6,0.12638149999838788,True,5,0
terms_n24_0008_deep,24,deep,154,screen_depth2,1474.0649999999998,1336,2145,2145,809,6,0.6134530830022413,True,7,0
terms_n24_0008_deep,24,deep,154,screen_single,1687.7350000000001,1532,2447,2447,915,6,0.019100500001513865,True,3,0
terms_n24_0009_shallow,24,shallow,46,adaptive_all_depth,378.39,336,550,550,214,5,0.1471972080107662,True,5,0
terms_n24_0009_shallow,24,shallow,46,depth2_guard_direct,378.39,336,550,550,214,5,0.10626158400555141,True,5,0
terms_n24_0009_shallow,24,shallow,46,depth_policy,378.39,336,550,550,214,5,0.03537833299924387,True,5,0
terms_n24_0009_shallow,24,shallow,46,direct_logical_and,450.34,404,652,652,248,4,7.910057320259511e-07,True,1,0
terms_n24_0009_shallow,24,shallow,46,screen_depth1,378.39,336,550,550,214,5,0.03537833299924387,True,5,0
terms_n24_0009_shallow,24,shallow,46,screen_depth2,378.39,336,550,550,214,5,0.10626158400555141,True,5,0
terms_n24_0009_shallow,24,shallow,46,screen_single,395.65999999999997,352,572,572,220,5,0.00555729100597091,True,3,0
terms_n24_0010_mixed,24,mixed,159,adaptive_all_depth,1429.085,1296,2093,2093,797,5,0.7824919579943526,True,7,0
terms_n24_0010_mixed,24,mixed,159,depth2_guard_direct,1429.085,1296,2093,2093,797,5,0.6335347499989439,True,7,0
terms_n24_0010_mixed,24,mixed,159,depth_policy,1429.085,1296,2093,2093,797,5,0.6335347499989439,True,7,0
terms_n24_0010_mixed,24,mixed,159,direct_logical_and,1712.485,1556,2493,2493,937,5,8.330025593750179e-07,True,1,0
terms_n24_0010_mixed,24,mixed,159,screen_depth1,1463.8199999999997,1328,2140,2140,812,5,0.12950166600057855,True,5,0
terms_n24_0010_mixed,24,mixed,159,screen_depth2,1429.085,1296,2093,2093,797,5,0.6335347499989439,True,7,0
terms_n24_0010_mixed,24,mixed,159,screen_single,1577.2450000000001,1432,2301,2301,869,5,0.019455541994830128,True,3,0
terms_n24_0011_deep,24,deep,150,adaptive_all_depth,1776.475,1612,2563,2563,951,7,0.7814561670020339,True,7,0
terms_n24_0011_deep,24,deep,150,depth2_guard_direct,1776.475,1612,2563,2563,951,7,0.6359257080039242,True,7,0
terms_n24_0011_deep,24,deep,150,depth_policy,1776.475,1612,2563,2563,951,7,0.6359257080039242,True,7,0
terms_n24_0011_deep,24,deep,150,direct_logical_and,1998.6499999999999,1816,2874,2874,1058,7,7.499984349124134e-07,True,1,0
terms_n24_0011_deep,24,deep,150,screen_depth1,1819.91,1652,2622,2622,970,7,0.12670866699772887,True,5,0
terms_n24_0011_deep,24,deep,150,screen_depth2,1776.475,1612,2563,2563,951,7,0.6359257080039242,True,7,0
terms_n24_0011_deep,24,deep,150,screen_single,1893.99,1720,2726,2726,1006,7,0.01882179200038081,True,3,0
terms_n24_0012_shallow,24,shallow,61,adaptive_all_depth,536.0949999999999,480,783,783,303,5,0.21897862399782753,True,7,0
terms_n24_0012_shallow,24,shallow,61,depth2_guard_direct,536.0949999999999,480,783,783,303,5,0.16493345799972303,True,7,0
terms_n24_0012_shallow,24,shallow,61,depth_policy,536.0949999999999,480,783,783,303,5,0.16493345799972303,True,7,0
terms_n24_0012_shallow,24,shallow,61,direct_logical_and,655.7650000000001,592,949,949,357,4,6.659975042566657e-07,True,1,0
terms_n24_0012_shallow,24,shallow,61,screen_depth1,540.185,484,785,785,301,5,0.04682887499802746,True,5,0
terms_n24_0012_shallow,24,shallow,61,screen_depth2,536.0949999999999,480,783,783,303,5,0.16493345799972303,True,7,0
terms_n24_0012_shallow,24,shallow,61,screen_single,596.8,536,864,864,328,5,0.007216291000077035,True,3,0
terms_n24_0013_mixed,24,mixed,108,adaptive_all_depth,1110.22,1004,1604,1604,600,6,0.520021041003929,True,7,0
terms_n24_0013_mixed,24,mixed,108,depth2_guard_direct,1110.22,1004,1604,1604,600,6,0.42041587499988964,True,7,0
terms_n24_0013_mixed,24,mixed,108,depth_policy,1110.22,1004,1604,1604,600,6,0.42041587499988964,True,7,0
terms_n24_0013_mixed,24,mixed,108,direct_logical_and,1371.87,1244,1974,1974,730,6,6.249974831007421e-07,True,1,0
terms_n24_0013_mixed,24,mixed,108,screen_depth1,1175.6,1064,1696,1696,632,6,0.08649054100533249,True,5,0
terms_n24_0013_mixed,24,mixed,108,screen_depth2,1110.22,1004,1604,1604,600,6,0.42041587499988964,True,7,0
terms_n24_0013_mixed,24,mixed,108,screen_single,1254.1599999999999,1136,1808,1808,672,6,0.013114624998706859,True,3,0
terms_n24_0014_deep,24,deep,211,adaptive_all_depth,2358.405,2144,3413,3413,1269,7,1.1094514580036048,True,7,0
terms_n24_0014_deep,24,deep,211,depth2_guard_direct,2358.405,2144,3413,3413,1269,7,0.8982560419972287,True,7,0
terms_n24_0014_deep,24,deep,211,depth_policy,2358.405,2144,3413,3413,1269,7,0.8982560419972287,True,7,0
terms_n24_0014_deep,24,deep,211,direct_logical_and,2722.715,2480,3931,3931,1451,6,7.499984349124134e-07,True,1,0
terms_n24_0014_deep,24,deep,211,screen_depth1,2476.18,2252,3580,3580,1328,7,0.18408241600263864,True,5,0
terms_n24_0014_deep,24,deep,211,screen_depth2,2358.405,2144,3413,3413,1269,7,0.8982560419972287,True,7,0
terms_n24_0014_deep,24,deep,211,screen_single,2596.1749999999997,2364,3751,3751,1387,6,0.027113000003737397,True,3,0
terms_n24_0015_shallow,24,shallow,56,adaptive_all_depth,464.235,416,683,683,267,4,0.11986820799938869,True,7,0
terms_n24_0015_shallow,24,shallow,56,depth2_guard_direct,464.235,416,683,683,267,4,0.08319720799772767,True,7,0
terms_n24_0015_shallow,24,shallow,56,depth_policy,481.505,432,705,705,273,4,0.030186666997906286,True,5,0
terms_n24_0015_shallow,24,shallow,56,direct_logical_and,566.44,512,824,824,312,3,7.499984349124134e-07,True,1,0
terms_n24_0015_shallow,24,shallow,56,screen_depth1,481.505,432,705,705,273,4,0.030186666997906286,True,5,0
terms_n24_0015_shallow,24,shallow,56,screen_depth2,464.235,416,683,683,267,4,0.08319720799772767,True,7,0
terms_n24_0015_shallow,24,shallow,56,screen_single,498.775,448,727,727,279,4,0.0064843330037547275,True,3,0
terms_n24_0016_mixed,24,mixed,153,adaptive_all_depth,1468.04,1332,2144,2144,812,5,0.7587248330091825,True,7,0
terms_n24_0016_mixed,24,mixed,153,depth2_guard_direct,1468.04,1332,2144,2144,812,5,0.6151811250019819,True,7,0
terms_n24_0016_mixed,24,mixed,153,depth_policy,1468.04,1332,2144,2144,812,5,0.6151811250019819,True,7,0
terms_n24_0016_mixed,24,mixed,153,direct_logical_and,1690.345,1536,2457,2457,921,5,7.920025382190943e-07,True,1,0
terms_n24_0016_mixed,24,mixed,153,screen_depth1,1537.77,1396,2242,2242,846,5,0.12492354100686498,True,5,0
terms_n24_0016_mixed,24,mixed,153,screen_depth2,1468.04,1332,2144,2144,812,5,0.6151811250019819,True,7,0
terms_n24_0016_mixed,24,mixed,153,screen_single,1611.915,1464,2347,2347,883,5,0.01862016700033564,True,3,0
terms_n24_0017_deep,24,deep,230,adaptive_all_depth,2355.4849999999997,2140,3429,3429,1289,7,1.2233461259966134,True,7,0
terms_n24_0017_deep,24,deep,230,depth2_guard_direct,2355.4849999999997,2140,3429,3429,1289,7,0.9920946670026751,True,7,0
terms_n24_0017_deep,24,deep,230,depth_policy,2355.4849999999997,2140,3429,3429,1289,7,0.9920946670026751,True,7,0
terms_n24_0017_deep,24,deep,230,direct_logical_and,2638.95,2400,3830,3830,1430,7,7.500057108700275e-07,True,1,0
terms_n24_0017_deep,24,deep,230,screen_depth1,2429.565,2208,3533,3533,1325,7,0.201385541993659,True,5,0
terms_n24_0017_deep,24,deep,230,screen_depth2,2355.4849999999997,2140,3429,3429,1289,7,0.9920946670026751,True,7,0
terms_n24_0017_deep,24,deep,230,screen_single,2529.875,2300,3675,3675,1375,7,0.029865917000279296,True,3,0
terms_n24_0018_shallow,24,shallow,46,adaptive_all_depth,467.74,420,676,676,256,4,0.015709375002188608,True,1,0
terms_n24_0018_shallow,24,shallow,46,depth2_guard_direct,467.74,420,676,676,256,4,0.005173208002815954,True,1,0
terms_n24_0018_shallow,24,shallow,46,depth_policy,467.74,420,676,676,256,4,0.005173208002815954,True,1,0
terms_n24_0018_shallow,24,shallow,46,direct_logical_and,467.74,420,676,676,256,4,2.082997525576502e-06,True,1,0
terms_n24_0018_shallow,24,shallow,46,screen_depth1,467.74,420,676,676,256,4,0.005143249996763188,True,1,0
terms_n24_0018_shallow,24,shallow,46,screen_depth2,467.74,420,676,676,256,4,0.005173208002815954,True,1,0
terms_n24_0018_shallow,24,shallow,46,screen_single,467.74,420,676,676,256,4,0.005392917002609465,True,1,0
terms_n24_0019_mixed,24,mixed,82,adaptive_all_depth,915.495,824,1319,1319,495,7,0.3911622079976951,True,7,0
terms_n24_0019_mixed,24,mixed,82,depth2_guard_direct,915.495,824,1319,1319,495,7,0.31433545800246065,True,7,0
terms_n24_0019_mixed,24,mixed,82,depth_policy,915.495,824,1319,1319,495,7,0.31433545800246065,True,7,0
terms_n24_0019_mixed,24,mixed,82,direct_logical_and,1037.23,936,1486,1486,550,7,8.33999365568161e-07,True,1,0
terms_n24_0019_mixed,24,mixed,82,screen_depth1,932.765,840,1341,1341,501,7,0.06677616699744249,True,5,0
terms_n24_0019_mixed,24,mixed,82,screen_depth2,915.495,824,1319,1319,495,7,0.31433545800246065,True,7,0
terms_n24_0019_mixed,24,mixed,82,screen_single,950.0350000000001,856,1363,1363,507,7,0.010050582997791935,True,3,0
terms_n24_0020_deep,24,deep,243,adaptive_all_depth,2323.75,2112,3398,3398,1286,6,1.3063191260080202,True,7,0
terms_n24_0020_deep,24,deep,243,depth2_guard_direct,2323.75,2112,3398,3398,1286,6,1.0595169590014848,True,7,0
terms_n24_0020_deep,24,deep,243,depth_policy,2323.75,2112,3398,3398,1286,6,1.0595169590014848,True,7,0
terms_n24_0020_deep,24,deep,243,direct_logical_and,2624.745,2388,3825,3825,1437,6,7.089984137564898e-07,True,1,0
terms_n24_0020_deep,24,deep,243,screen_depth1,2406.66,2188,3516,3516,1328,6,0.21518037500209175,True,5,0
terms_n24_0020_deep,24,deep,243,screen_depth2,2323.75,2112,3398,3398,1286,6,1.0595169590014848,True,7,0
terms_n24_0020_deep,24,deep,243,screen_single,2498.2050000000004,2272,3645,3645,1373,6,0.031621792004443705,True,3,0
terms_n24_0021_shallow,24,shallow,93,adaptive_all_depth,820.6,740,1200,1200,460,5,0.4496259579900652,True,7,0
terms_n24_0021_shallow,24,shallow,93,depth2_guard_direct,820.6,740,1200,1200,460,5,0.3634839579972322,True,7,0
terms_n24_0021_shallow,24,shallow,93,depth_policy,820.6,740,1200,1200,460,5,0.3634839579972322,True,7,0
terms_n24_0021_shallow,24,shallow,93,direct_logical_and,1025.245,928,1485,1485,557,5,6.249974831007421e-07,True,1,0
terms_n24_0021_shallow,24,shallow,93,screen_depth1,837.87,756,1222,1222,466,5,0.07481341699894983,True,5,0
terms_n24_0021_shallow,24,shallow,93,screen_depth2,820.6,740,1200,1200,460,5,0.3634839579972322,True,7,0
terms_n24_0021_shallow,24,shallow,93,screen_single,920.65,832,1338,1338,506,5,0.011328582993883174,True,3,0
terms_n24_0022_mixed,24,mixed,114,adaptive_all_depth,1208.9599999999998,1092,1752,1752,660,7,0.54555283299851,True,7,0
terms_n24_0022_mixed,24,mixed,114,depth2_guard_direct,1208.9599999999998,1092,1752,1752,660,7,0.44150116599485045,True,7,0
terms_n24_0022_mixed,24,mixed,114,depth_policy,1208.9599999999998,1092,1752,1752,660,7,0.44150116599485045,True,7,0
terms_n24_0022_mixed,24,mixed,114,direct_logical_and,1367.9099999999999,1240,1974,1974,734,6,9.170034900307655e-07,True,1,0
terms_n24_0022_mixed,24,mixed,114,screen_depth1,1246.045,1128,1805,1805,677,6,0.09056075000262354,True,5,0
terms_n24_0022_mixed,24,mixed,114,screen_depth2,1208.9599999999998,1092,1752,1752,660,7,0.44150116599485045,True,7,0
terms_n24_0022_mixed,24,mixed,114,screen_single,1302.5949999999998,1180,1883,1883,703,6,0.013490917001035996,True,3,0
terms_n24_0023_deep,24,deep,159,adaptive_all_depth,1953.54,1776,2820,2820,1044,6,0.8359569989988813,True,7,0
terms_n24_0023_deep,24,deep,159,depth2_guard_direct,1953.54,1776,2820,2820,1044,6,0.6801272080047056,True,7,0
terms_n24_0023_deep,24,deep,159,depth_policy,1953.54,1776,2820,2820,1044,6,0.6801272080047056,True,7,0
terms_n24_0023_deep,24,deep,159,direct_logical_and,2184.285,1988,3141,3141,1153,6,8.330025593750179e-07,True,1,0
terms_n24_0023_deep,24,deep,159,screen_depth1,2010.0900000000001,1828,2898,2898,1070,6,0.13576733299851185,True,5,0
terms_n24_0023_deep,24,deep,159,screen_depth2,1953.54,1776,2820,2820,1044,6,0.6801272080047056,True,7,0
terms_n24_0023_deep,24,deep,159,screen_single,2070.99,1884,2982,2982,1098,6,0.020062457995663863,True,3,0
terms_n24_0024_shallow,24,shallow,76,adaptive_all_depth,658.5450000000001,592,961,961,369,5,0.3139717500016559,True,5,0
terms_n24_0024_shallow,24,shallow,76,depth2_guard_direct,658.5450000000001,592,961,961,369,5,0.24736700000357814,True,5,0
terms_n24_0024_shallow,24,shallow,76,depth_policy,658.5450000000001,592,961,961,369,5,0.24736700000357814,True,5,0
terms_n24_0024_shallow,24,shallow,76,direct_logical_and,769.8399999999999,696,1120,1120,424,4,9.57996235229075e-07,True,1,0
terms_n24_0024_shallow,24,shallow,76,screen_depth1,658.5450000000001,592,961,961,369,5,0.057801124996331055,True,5,0
terms_n24_0024_shallow,24,shallow,76,screen_depth2,658.5450000000001,592,961,961,369,5,0.24736700000357814,True,5,0
terms_n24_0024_shallow,24,shallow,76,screen_single,667.1150000000001,600,971,971,371,5,0.008803625001746695,True,3,0
terms_n24_0025_mixed,24,mixed,100,adaptive_all_depth,851.765,768,1253,1253,485,5,0.4779810420004651,True,7,0
terms_n24_0025_mixed,24,mixed,100,depth2_guard_direct,851.765,768,1253,1253,485,5,0.3894486670033075,True,7,0
terms_n24_0025_mixed,24,mixed,100,depth_policy,851.765,768,1253,1253,485,5,0.3894486670033075,True,7,0
terms_n24_0025_mixed,24,mixed,100,direct_logical_and,988.9,896,1444,1444,548,4,5.830006557516754e-07,True,1,0
terms_n24_0025_mixed,24,mixed,100,screen_depth1,864.685,780,1269,1269,489,5,0.07751187500252854,True,5,0
terms_n24_0025_mixed,24,mixed,100,screen_depth2,851.765,768,1253,1253,485,5,0.3894486670033075,True,7,0
terms_n24_0025_mixed,24,mixed,100,screen_single,912.535,824,1335,1335,511,5,0.011020499994629063,True,3,0
terms_n24_0026_deep,24,deep,169,adaptive_all_depth,1656.1950000000002,1504,2419,2419,915,5,0.8577373330044793,True,7,0
terms_n24_0026_deep,24,deep,169,depth2_guard_direct,1656.1950000000002,1504,2419,2419,915,5,0.696972249999817,True,7,0
terms_n24_0026_deep,24,deep,169,depth_policy,1656.1950000000002,1504,2419,2419,915,5,0.696972249999817,True,7,0
terms_n24_0026_deep,24,deep,169,direct_logical_and,1887.135,1716,2743,2743,1027,5,7.90998456068337e-07,True,1,0
terms_n24_0026_deep,24,deep,169,screen_depth1,1699.695,1544,2479,2479,935,5,0.14018750000104774,True,5,0
terms_n24_0026_deep,24,deep,169,screen_depth2,1656.1950000000002,1504,2419,2419,915,5,0.696972249999817,True,7,0
terms_n24_0026_deep,24,deep,169,screen_single,1769.425,1608,2577,2577,969,5,0.020577583003614563,True,3,0
terms_n24_0027_shallow,24,shallow,41,adaptive_all_depth,332.63,296,486,486,190,4,0.022079916001530364,True,3,0
terms_n24_0027_shallow,24,shallow,41,depth2_guard_direct,332.63,296,486,486,190,4,0.008735041003092192,True,3,0
terms_n24_0027_shallow,24,shallow,41,depth_policy,332.63,296,486,486,190,4,0.008735041003092192,True,3,0
terms_n24_0027_shallow,24,shallow,41,direct_logical_and,374.065,336,545,545,209,3,6.67001586407423e-07,True,1,0
terms_n24_0027_shallow,24,shallow,41,screen_depth1,332.63,296,486,486,190,4,0.008735041003092192,True,3,0
terms_n24_0027_shallow,24,shallow,41,screen_depth2,332.63,296,486,486,190,4,0.008683457999723032,True,3,0
terms_n24_0027_shallow,24,shallow,41,screen_single,332.63,296,486,486,190,4,0.00466141699871514,True,3,0
terms_n24_0028_mixed,24,mixed,107,adaptive_all_depth,1047.5149999999999,948,1523,1523,575,5,0.5188171670015436,True,7,0
terms_n24_0028_mixed,24,mixed,107,depth2_guard_direct,1047.5149999999999,948,1523,1523,575,5,0.42051208399789175,True,7,0
terms_n24_0028_mixed,24,mixed,107,depth_policy,1047.5149999999999,948,1523,1523,575,5,0.42051208399789175,True,7,0
terms_n24_0028_mixed,24,mixed,107,direct_logical_and,1302.5549999999998,1184,1883,1883,699,4,7.920025382190943e-07,True,1,0
terms_n24_0028_mixed,24,mixed,107,screen_depth1,1128.23,1024,1638,1638,614,4,0.08551254100166261,True,5,0
terms_n24_0028_mixed,24,mixed,107,screen_depth2,1047.5149999999999,948,1523,1523,575,5,0.42051208399789175,True,7,0
terms_n24_0028_mixed,24,mixed,107,screen_single,1211.01,1100,1754,1754,654,4,0.012792542001989204,True,3,0
terms_n24_0029_deep,24,deep,148,adaptive_all_depth,1606.3700000000001,1456,2322,2322,866,7,0.7435308749991236,True,7,0
terms_n24_0029_deep,24,deep,148,depth2_guard_direct,1606.3700000000001,1456,2322,2322,866,7,0.6007098749978468,True,7,0
terms_n24_0029_deep,24,deep,148,depth_policy,1606.3700000000001,1456,2322,2322,866,7,0.6007098749978468,True,7,0
terms_n24_0029_deep,24,deep,148,direct_logical_and,1894.12,1720,2728,2728,1008,7,7.920025382190943e-07,True,1,0
terms_n24_0029_deep,24,deep,148,screen_depth1,1689.215,1532,2439,2439,907,7,0.12429374999919673,True,5,0
terms_n24_0029_deep,24,deep,148,screen_depth2,1606.3700000000001,1456,2322,2322,866,7,0.6007098749978468,True,7,0
terms_n24_0029_deep,24,deep,148,screen_single,1780.76,1616,2568,2568,952,7,0.01852725000208011,True,3,0
terms_n24_0030_shallow,24,shallow,54,adaptive_all_depth,409.36,364,600,600,236,5,0.04945941599726211,True,5,0
terms_n24_0030_shallow,24,shallow,54,depth2_guard_direct,409.36,364,600,600,236,5,0.02621950000320794,True,5,0
terms_n24_0030_shallow,24,shallow,54,depth_policy,409.36,364,600,600,236,5,0.02621950000320794,True,5,0
terms_n24_0030_shallow,24,shallow,54,direct_logical_and,485.66,436,708,708,272,4,6.249974831007421e-07,True,1,0
terms_n24_0030_shallow,24,shallow,54,screen_depth1,409.36,364,600,600,236,5,0.0170699579975917,True,5,0
terms_n24_0030_shallow,24,shallow,54,screen_depth2,409.36,364,600,600,236,5,0.02621950000320794,True,5,0
terms_n24_0030_shallow,24,shallow,54,screen_single,417.92999999999995,372,610,610,238,5,0.006169957996462472,True,3,0
terms_n24_0031_mixed,24,mixed,96,adaptive_all_depth,759.5450000000001,680,1113,1113,433,7,0.45112204099132214,True,7,0
terms_n24_0031_mixed,24,mixed,96,depth2_guard_direct,759.5450000000001,680,1113,1113,433,7,0.3642705419988488,True,7,0
terms_n24_0031_mixed,24,mixed,96,depth_policy,759.5450000000001,680,1113,1113,433,7,0.3642705419988488,True,7,0
terms_n24_0031_mixed,24,mixed,96,direct_logical_and,981.59,884,1422,1422,538,7,5.830006557516754e-07,True,1,0
terms_n24_0031_mixed,24,mixed,96,screen_depth1,811.745,728,1185,1185,457,7,0.07548529099585721,True,5,0
terms_n24_0031_mixed,24,mixed,96,screen_depth2,759.5450000000001,680,1113,1113,433,7,0.3642705419988488,True,7,0
terms_n24_0031_mixed,24,mixed,96,screen_single,876.995,788,1275,1275,487,7,0.01136620799661614,True,3,0
terms_n24_0032_deep,24,deep,171,adaptive_all_depth,1514.84,1372,2224,2224,852,6,0.8605292909996933,True,7,0
terms_n24_0032_deep,24,deep,171,depth2_guard_direct,1514.84,1372,2224,2224,852,6,0.6992379170042113,True,7,0
terms_n24_0032_deep,24,deep,171,depth_policy,1514.84,1372,2224,2224,852,6,0.6992379170042113,True,7,0
terms_n24_0032_deep,24,deep,171,direct_logical_and,1676.115,1520,2451,2451,931,6,7.499984349124134e-07,True,1,0
terms_n24_0032_deep,24,deep,171,screen_depth1,1545.355,1400,2267,2267,867,6,0.14054220799880568,True,5,0
terms_n24_0032_deep,24,deep,171,screen_depth2,1514.84,1372,2224,2224,852,6,0.6992379170042113,True,7,0
terms_n24_0032_deep,24,deep,171,screen_single,1580.1549999999997,1432,2315,2315,883,6,0.02074916599667631,True,3,0
terms_n24_0033_shallow,24,shallow,67,adaptive_all_depth,419.1,372,628,628,256,5,0.29984037399844965,True,7,0
terms_n24_0033_shallow,24,shallow,67,depth2_guard_direct,419.1,372,628,628,256,5,0.24285583299933933,True,7,0
terms_n24_0033_shallow,24,shallow,67,depth_policy,419.1,372,628,628,256,5,0.24285583299933933,True,7,0
terms_n24_0033_shallow,24,shallow,67,direct_logical_and,499.555,448,739,739,291,4,7.499984349124134e-07,True,1,0
terms_n24_0033_shallow,24,shallow,67,screen_depth1,436.37,388,650,650,262,5,0.04954579100012779,True,5,0
terms_n24_0033_shallow,24,shallow,67,screen_depth2,419.1,372,628,628,256,5,0.24285583299933933,True,7,0
terms_n24_0033_shallow,24,shallow,67,screen_single,449.355,400,667,667,267,5,0.00743874999898253,True,3,0
