CNOT,T,anf_terms,budget,candidate_top_k,correct,depth,explicit_ancilla,gates,max_polarities,mcts_simulations,method,model,n,n_qubits,name,neural_mcts_simulations,peak_ancilla,score,skipped,terms,time_s,truth_table_hex,variant
39,20,6,top8_s8_n12,8,True,40,1,18,8,8,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_21,12,1,24.34,,6,0.0249021053314209,3B8F,learned_prior
36,16,6,top8_s8_n12,8,True,43,1,25,8,8,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_21,12,1,20.335,,7,0.031026124954223633,3B8F,learned_prior
44,20,9,top8_s8_n12,8,True,47,1,25,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_13,12,2,26.715,,9,0.5757358074188232,8B9D,learned_prior
25,12,8,top8_s8_n12,8,True,27,0,15,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_19,12,1,15.555,,5,0.24439692497253418,17FC,learned_prior
35,16,10,top8_s8_n12,8,True,39,1,21,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_14,12,2,22.195,,5,0.5275592803955078,1641,learned_prior
33,12,9,top8_s8_n12,8,True,36,1,22,8,8,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_22,12,2,18.08,,6,0.0502619743347168,815E,learned_prior
27,12,7,top8_s8_n12,8,True,30,0,18,8,8,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_23,12,1,15.709999999999999,,4,0.010426759719848633,9A1D,learned_prior
27,12,7,top8_s8_n12,8,True,30,0,18,8,8,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_23,12,1,15.709999999999999,,4,0.014815092086791992,9A1D,learned_prior
32,16,4,top8_s8_n12,8,True,32,1,14,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_17,12,2,21.900000000000002,,4,0.45296478271484375,822,learned_prior
33,12,9,top8_s8_n12,8,True,36,1,22,8,8,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_22,12,2,18.08,,6,0.05733299255371094,815E,learned_prior
28,16,6,top8_s8_n12,8,True,32,0,16,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_20,12,1,19.76,,6,0.25450706481933594,37F8,learned_prior
39,20,12,top8_s8_n12,8,True,47,1,25,8,8,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_24,12,2,26.514999999999997,,5,0.06361103057861328,6CB,learned_prior
39,20,12,top8_s8_n12,8,True,47,1,25,8,8,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_24,12,2,26.514999999999997,,5,0.07048225402832031,6CB,learned_prior
32,16,7,top8_s8_n12,8,True,37,1,19,8,8,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_25,12,1,20.025000000000002,,5,0.026343107223510742,8FAD,learned_prior
34,16,6,top8_s8_n12,8,True,37,1,19,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_21,12,1,20.105,,5,0.24269413948059082,3B8F,learned_prior
32,16,7,top8_s8_n12,8,True,37,1,19,8,8,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_25,12,1,20.025000000000002,,5,0.03661990165710449,8FAD,learned_prior
27,12,7,top8_s8_n12,8,True,30,0,18,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_23,12,1,15.709999999999999,,4,0.12179899215698242,9A1D,learned_prior
31,12,6,top8_s8_n12,8,True,33,1,19,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_18,12,2,17.924999999999997,,3,0.4777352809906006,7A0,learned_prior
24,12,9,top8_s8_n12,8,True,31,0,19,8,8,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_27,12,1,15.615,,5,0.011978864669799805,B74D,learned_prior
40,16,8,top8_s8_n12,8,True,46,1,28,8,8,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_26,12,2,22.570000000000004,,6,0.056951045989990234,32E7,learned_prior
24,12,9,top8_s8_n12,8,True,31,0,19,8,8,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_27,12,1,15.615,,5,0.01630711555480957,B74D,learned_prior
40,16,8,top8_s8_n12,8,True,46,1,28,8,8,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_26,12,2,22.570000000000004,,6,0.07717084884643555,32E7,learned_prior
33,16,9,top8_s8_n12,8,True,37,1,19,8,8,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_28,12,2,22.065,,5,0.053674936294555664,A65E,learned_prior
33,16,9,top8_s8_n12,8,True,37,1,19,8,8,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_28,12,2,22.065,,5,0.07628989219665527,A65E,learned_prior
78,40,15,top8_s8_n12,8,True,89,1,43,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,5,7,threshold2_n5,12,2,48.885,,6,2.751039981842041,FFFEFEE8,learned_prior
35,16,7,top8_s8_n12,8,True,35,1,17,8,8,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_29,12,1,20.095,,5,0.02445507049560547,B38A,learned_prior
24,12,9,top8_s8_n12,8,True,31,0,19,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_27,12,1,15.615,,5,0.14266705513000488,B74D,learned_prior
24,12,9,top8_s8_n12,8,True,28,0,16,8,8,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_30,12,1,15.540000000000001,,4,0.010730981826782227,8B81,learned_prior
35,16,7,top8_s8_n12,8,True,35,1,17,8,8,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_29,12,1,20.095,,5,0.03509092330932617,B38A,learned_prior
24,12,9,top8_s8_n12,8,True,28,0,16,8,8,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_30,12,1,15.540000000000001,,4,0.017420053482055664,8B81,learned_prior
27,16,7,top8_s8_n12,8,True,32,0,16,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_25,12,1,19.72,,7,0.26422691345214844,8FAD,learned_prior
33,16,10,top8_s8_n12,8,True,39,1,21,8,8,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_31,12,2,22.115000000000002,,5,0.06192827224731445,6B65,learned_prior
33,12,9,top8_s8_n12,8,True,36,1,22,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_22,12,2,18.08,,6,0.4726388454437256,815E,learned_prior
33,16,10,top8_s8_n12,8,True,39,1,21,8,8,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_31,12,2,22.115000000000002,,5,0.07045221328735352,6B65,learned_prior
32,16,8,top8_s8_n12,8,True,37,0,21,8,8,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_32,12,1,20.045,,7,0.026221036911010742,386E,learned_prior
24,12,9,top8_s8_n12,8,True,28,0,16,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_30,12,1,15.540000000000001,,4,0.14150190353393555,8B81,learned_prior
32,16,8,top8_s8_n12,8,True,37,0,21,8,8,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_32,12,1,20.045,,7,0.029919862747192383,386E,learned_prior
31,16,6,top8_s8_n12,8,True,36,1,18,8,8,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_33,12,1,19.959999999999997,,4,0.029119014739990234,72FF,learned_prior
31,16,6,top8_s8_n12,8,True,36,1,18,8,8,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_33,12,1,19.959999999999997,,4,0.032631635665893555,72FF,learned_prior
35,16,7,top8_s8_n12,8,True,35,1,17,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_29,12,1,20.095,,5,0.2285449504852295,B38A,learned_prior
28,12,5,top8_s8_n12,8,True,33,1,19,8,8,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_34,12,2,17.805,,5,0.05326986312866211,96DA,learned_prior
28,12,5,top8_s8_n12,8,True,33,1,19,8,8,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_34,12,2,17.805,,5,0.0658111572265625,96DA,learned_prior
35,16,12,top8_s8_n12,8,True,43,1,25,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_24,12,2,22.294999999999998,,5,0.5654628276824951,6CB,learned_prior
39,20,6,top8_s8_n12,8,True,42,1,20,8,8,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_35,12,2,26.389999999999997,,6,0.05651593208312988,4737,learned_prior
40,16,8,top8_s8_n12,8,True,46,1,28,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_26,12,2,22.570000000000004,,6,0.5241179466247559,32E7,learned_prior
25,12,9,top8_s8_n12,8,True,29,0,17,8,8,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_36,12,1,15.605,,5,0.02282118797302246,CF36,learned_prior
39,20,6,top8_s8_n12,8,True,42,1,20,8,8,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_35,12,2,26.389999999999997,,6,0.06175684928894043,4737,learned_prior
25,12,9,top8_s8_n12,8,True,29,0,17,8,8,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_36,12,1,15.605,,5,0.02974414825439453,CF36,learned_prior
32,16,8,top8_s8_n12,8,True,37,0,21,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_32,12,1,20.045,,7,0.26787710189819336,386E,learned_prior
22,12,6,top8_s8_n12,8,True,27,0,15,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_33,12,1,15.435,,3,0.25289297103881836,72FF,learned_prior
33,16,9,top8_s8_n12,8,True,42,1,24,8,8,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_37,12,2,22.189999999999998,,4,0.04994511604309082,DE8A,learned_prior
33,16,9,top8_s8_n12,8,True,37,1,19,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_28,12,2,22.065,,5,0.5495350360870361,A65E,learned_prior
33,16,9,top8_s8_n12,8,True,42,1,24,8,8,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_37,12,2,22.189999999999998,,4,0.0712440013885498,DE8A,learned_prior
32,16,8,top8_s8_n12,8,True,36,1,18,8,8,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_38,12,2,22.0,,4,0.04782223701477051,1A9,learned_prior
32,16,8,top8_s8_n12,8,True,36,1,18,8,8,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_38,12,2,22.0,,4,0.07210707664489746,1A9,learned_prior
36,16,11,top8_s8_n12,8,True,39,1,21,8,8,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_39,12,2,22.235000000000003,,7,0.050443172454833984,C241,learned_prior
33,16,10,top8_s8_n12,8,True,39,1,21,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_31,12,2,22.115000000000002,,5,0.5235159397125244,6B65,learned_prior
36,16,11,top8_s8_n12,8,True,39,1,21,8,8,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_39,12,2,22.235000000000003,,7,0.07496094703674316,C241,learned_prior
25,12,9,top8_s8_n12,8,True,29,0,17,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_36,12,1,15.605,,5,0.25200605392456055,CF36,learned_prior
39,16,7,top8_s8_n12,8,True,41,1,21,8,8,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_40,12,1,20.384999999999998,,5,0.03282594680786133,CE4A,learned_prior
27,12,5,top8_s8_n12,8,True,29,1,15,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_34,12,2,17.665,,5,0.41893887519836426,96DA,learned_prior
39,16,7,top8_s8_n12,8,True,41,1,21,8,8,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_40,12,1,20.384999999999998,,5,0.04996824264526367,CE4A,learned_prior
33,16,6,top8_s8_n12,8,True,37,1,19,8,8,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_41,12,2,22.065,,5,0.05351614952087402,28DF,learned_prior
33,16,6,top8_s8_n12,8,True,37,1,19,8,8,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_41,12,2,22.065,,5,0.053453922271728516,28DF,learned_prior
40,16,11,top8_s8_n12,8,True,46,1,28,8,8,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_42,12,2,22.570000000000004,,6,0.04856085777282715,B2B9,learned_prior
40,16,11,top8_s8_n12,8,True,46,1,28,8,8,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_42,12,2,22.570000000000004,,6,0.06434297561645508,B2B9,learned_prior
39,20,6,top8_s8_n12,8,True,42,1,20,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_35,12,2,26.389999999999997,,6,0.4498450756072998,4737,learned_prior
31,16,6,top8_s8_n12,8,True,38,0,22,8,8,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_43,12,1,20.029999999999998,,6,0.022241592407226562,6C30,learned_prior
31,16,6,top8_s8_n12,8,True,38,0,22,8,8,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_43,12,1,20.029999999999998,,6,0.02701115608215332,6C30,learned_prior
27,12,10,top8_s8_n12,8,True,31,0,19,8,8,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_44,12,1,15.735,,3,0.013247966766357422,571A,learned_prior
27,12,10,top8_s8_n12,8,True,31,0,19,8,8,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_44,12,1,15.735,,3,0.02678394317626953,571A,learned_prior
32,16,8,top8_s8_n12,8,True,36,1,18,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_38,12,2,22.0,,4,0.46452832221984863,1A9,learned_prior
33,16,9,top8_s8_n12,8,True,42,1,24,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_37,12,2,22.189999999999998,,4,0.5268819332122803,DE8A,learned_prior
27,12,6,top8_s8_n12,8,True,27,0,15,8,8,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_45,12,1,15.635,,3,0.012286186218261719,4722,learned_prior
39,16,7,top8_s8_n12,8,True,41,1,21,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_40,12,1,20.384999999999998,,5,0.34665393829345703,CE4A,learned_prior
27,12,6,top8_s8_n12,8,True,27,0,15,8,8,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_45,12,1,15.635,,3,0.02078413963317871,4722,learned_prior
30,16,6,top8_s8_n12,8,True,32,0,16,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_43,12,1,19.84,,4,0.22170710563659668,6C30,learned_prior
36,16,11,top8_s8_n12,8,True,39,1,21,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_39,12,2,22.235000000000003,,7,0.4828920364379883,C241,learned_prior
40,20,10,top8_s8_n12,8,True,45,1,23,8,8,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_46,12,2,26.505000000000003,,7,0.054572105407714844,27CD,learned_prior
36,16,10,top8_s8_n12,8,True,41,1,23,8,8,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_46,12,2,22.285,,7,0.06886506080627441,27CD,learned_prior
40,16,10,top8_s8_n12,8,True,44,1,26,8,8,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_47,12,2,22.520000000000003,,6,0.0511929988861084,371E,learned_prior
40,16,10,top8_s8_n12,8,True,44,1,26,8,8,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_47,12,2,22.520000000000003,,6,0.07006263732910156,371E,learned_prior
27,12,6,top8_s8_n12,8,True,29,1,15,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_41,12,2,17.665,,3,0.43953394889831543,28DF,learned_prior
27,12,6,top8_s8_n12,8,True,27,0,15,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_45,12,1,15.635,,3,0.14920520782470703,4722,learned_prior
26,12,13,top8_s8_n12,8,True,35,1,21,8,8,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_48,12,2,17.775,,5,0.049402713775634766,F50B,learned_prior
19,8,7,top8_s8_n12,8,True,22,0,14,8,8,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_49,12,1,11.23,,6,0.025913000106811523,C374,learned_prior
27,12,10,top8_s8_n12,8,True,31,0,19,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_44,12,1,15.735,,3,0.2895021438598633,571A,learned_prior
19,8,7,top8_s8_n12,8,True,22,0,14,8,8,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_49,12,1,11.23,,6,0.02739572525024414,C374,learned_prior
26,12,13,top8_s8_n12,8,True,35,1,21,8,8,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_48,12,2,17.775,,5,0.07119584083557129,F50B,learned_prior
35,16,10,top8_s8_n12,8,True,37,1,19,8,8,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_50,12,1,20.145,,5,0.02866506576538086,562B,learned_prior
35,16,10,top8_s8_n12,8,True,37,1,19,8,8,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_50,12,1,20.145,,5,0.03697681427001953,562B,learned_prior
23,12,4,top8_s8_n12,8,True,25,0,13,8,8,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_51,12,1,15.425,,3,0.021770954132080078,1A2A,learned_prior
23,12,4,top8_s8_n12,8,True,25,0,13,8,8,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_51,12,1,15.425,,3,0.028471946716308594,1A2A,learned_prior
37,20,10,top8_s8_n12,8,True,41,0,21,8,8,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_52,12,1,24.305,,7,0.01165318489074707,17BE,learned_prior
33,16,10,top8_s8_n12,8,True,37,1,21,8,8,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_52,12,1,20.085,,7,0.016648054122924805,17BE,learned_prior
40,16,11,top8_s8_n12,8,True,46,1,28,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_42,12,2,22.570000000000004,,6,0.5083358287811279,B2B9,learned_prior
45,20,10,top8_s8_n12,8,True,51,1,29,8,8,and_affine_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_53,12,2,26.855,,5,0.053559064865112305,6142,learned_prior
45,20,10,top8_s8_n12,8,True,51,1,29,8,8,and_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,6,truth_n4_53,12,2,26.855,,5,0.06142783164978027,6142,learned_prior
19,8,7,top8_s8_n12,8,True,22,0,14,8,8,and_pareto_resource_nmcts,/Users/zhouzixiang/Desktop/tzb/src/resource_nmcts_experiment/models/action_scorer.pt,4,5,truth_n4_49,12,1,11.23,,6,0.24687719345092773,C374,learned_prior
