name,n,portfolio,selected_method,selected_score,selected_T,selected_CNOT,selected_depth,selected_peak_ancilla,selected_time_s,portfolio_run_all_time_s,revkit_lower_score,revkit_non_clifford_rz,revkit_total_rz,break_even_rz_score,break_even_impossible,revkit_score_rz0,relative_rz0,wins_rz0,revkit_score_rz0.25,relative_rz0.25,wins_rz0.25,revkit_score_rz0.5,relative_rz0.5,wins_rz0.5,revkit_score_rz0.75,relative_rz0.75,wins_rz0.75,revkit_score_rz1,relative_rz1,wins_rz1,revkit_score_rz1.5,relative_rz1.5,wins_rz1.5,revkit_score_rz2,relative_rz2,wins_rz2,revkit_score_rz4,relative_rz4,wins_rz4,revkit_score_rz10,relative_rz10,wins_rz10
truth_n5_54,5,traditional_baseline_family,and_esop_milp,61.214999999999996,52.0,84.0,95.0,2.0,9.005585193634033,9.02100419998169,6.525,47.0,49.0,1.1636170212765957,0,6.525,8.381609195402298,0,18.275,2.3496580027359784,0,30.025,1.0388009991673606,0,41.775,0.4653500897666068,0,53.525,0.14367118169079865,0,77.025,-0.20525803310613447,1,100.525,-0.39104700323302666,1,194.525,-0.6853103714175556,1,476.525,-0.8715387440323173,1
truth_n5_54,5,all_internal_score_portfolio,and_affine_nmcts,44.24,36.0,71.0,72.0,2.0,2.780604124069214,17.167637586593628,6.525,47.0,49.0,0.8024468085106383,0,6.525,5.78007662835249,0,18.275,1.420793433652531,0,30.025,0.4734388009991675,0,41.775,0.059006582884500385,0,53.525,-0.17347034096216715,1,77.025,-0.4256410256410257,1,100.525,-0.5599104700323303,1,194.525,-0.7725742192520241,1,476.525,-0.9071612192434815,1
truth_n5_55,5,resource_nmcts_family,and_fprm_polarity_archive,50.78999999999999,40.0,79.0,82.0,3.0,0.07706809043884277,5.60365891456604,6.805,48.0,51.0,0.9163541666666665,0,6.805,6.4636296840558405,0,18.805,1.7008774262164315,0,30.805,0.648758318454796,0,42.805,0.1865436280808315,0,54.805,-0.07325973907490206,1,78.805,-0.3554977476048476,1,102.805,-0.5059578814260008,1,198.805,-0.7445235280802798,1,486.805,-0.895666642700876,1
truth_n5_55,5,traditional_baseline_family,and_esop_milp,57.029999999999994,48.0,79.0,94.0,2.0,1.688265085220337,1.7028751373291016,6.805,48.0,51.0,1.0463541666666665,0,6.805,7.380602498163115,0,18.805,2.032704068067003,0,30.805,0.8513228372017528,0,42.805,0.33232099053848835,0,54.805,0.04059848553964044,0,78.805,-0.27631495463485833,1,102.805,-0.44526044453090813,1,198.805,-0.7131359875254647,1,486.805,-0.8828483684432166,1
truth_n5_55,5,all_internal_score_portfolio,and_fprm_polarity_archive,50.78999999999999,40.0,79.0,82.0,3.0,0.07706809043884277,10.634690761566162,6.805,48.0,51.0,0.9163541666666665,0,6.805,6.4636296840558405,0,18.805,1.7008774262164315,0,30.805,0.648758318454796,0,42.805,0.1865436280808315,0,54.805,-0.07325973907490206,1,78.805,-0.3554977476048476,1,102.805,-0.5059578814260008,1,198.805,-0.7445235280802798,1,486.805,-0.895666642700876,1
truth_n5_56,5,resource_nmcts_family,and_pareto_resource_nmcts,54.095,44.0,101.0,103.0,2.0,6.1915669441223145,7.194701671600342,5.5649999999999995,63.0,63.0,0.7703174603174603,0,5.5649999999999995,8.720575022461816,0,21.314999999999998,1.5378841191649075,0,37.065,0.4594631053554567,0,52.815,0.024235539146075947,0,68.565,-0.2110406183913075,1,100.065,-0.4594013890970869,1,131.565,-0.5888344164481435,1,257.565,-0.7899753460291576,1,635.565,-0.9148867543052245,1
truth_n5_56,5,traditional_baseline_family,and_esop_milp,58.904999999999994,48.0,79.0,89.0,3.0,6.472588777542114,6.488670110702515,5.5649999999999995,63.0,63.0,0.8466666666666666,0,5.5649999999999995,9.584905660377359,0,21.314999999999998,1.7635467980295567,0,37.065,0.5892351274787535,0,52.815,0.1153081510934393,0,68.565,-0.14088820826952533,1,100.065,-0.4113326337880378,1,131.565,-0.5522745411013568,1,257.565,-0.7713004484304933,1,635.565,-0.9073186849496118,1
truth_n5_56,5,all_internal_score_portfolio,and_affine_nmcts,54.095,44.0,101.0,103.0,2.0,3.927090883255005,17.667449712753296,5.5649999999999995,63.0,63.0,0.7703174603174603,0,5.5649999999999995,8.720575022461816,0,21.314999999999998,1.5378841191649075,0,37.065,0.4594631053554567,0,52.815,0.024235539146075947,0,68.565,-0.2110406183913075,1,100.065,-0.4594013890970869,1,131.565,-0.5888344164481435,1,257.565,-0.7899753460291576,1,635.565,-0.9148867543052245,1
truth_n5_57,5,resource_nmcts_family,and_fprm_polarity_archive,53.449999999999996,44.0,90.0,94.0,2.0,0.09221506118774414,6.730915069580078,5.5649999999999995,63.0,63.0,0.760079365079365,0,5.5649999999999995,8.604672057502247,0,21.314999999999998,1.507623739150833,0,37.065,0.44206124376096045,0,52.815,0.012023099498248566,0,68.565,-0.22044775030992492,1,100.065,-0.4658471993204417,1,131.565,-0.5937369361152283,1,257.565,-0.7924795682643216,1,635.565,-0.915901599364345,1
truth_n5_57,5,traditional_baseline_family,and_esop_milp,63.339999999999996,52.0,84.0,100.0,3.0,5.629922151565552,5.647310495376587,5.5649999999999995,63.0,63.0,0.917063492063492,0,5.5649999999999995,10.381850853548967,0,21.314999999999998,1.9716162326999767,0,37.065,0.7088897882099016,0,52.815,0.19928050743160086,0,68.565,-0.07620506089112523,1,100.065,-0.3670114425623345,1,131.565,-0.5185649678865959,1,257.565,-0.7540814939918079,1,635.565,-0.9003406417911621,1
truth_n5_57,5,all_internal_score_portfolio,and_fprm_polarity_archive,53.449999999999996,44.0,90.0,94.0,2.0,0.09221506118774414,16.31522536277771,5.5649999999999995,63.0,63.0,0.760079365079365,0,5.5649999999999995,8.604672057502247,0,21.314999999999998,1.507623739150833,0,37.065,0.44206124376096045,0,52.815,0.012023099498248566,0,68.565,-0.22044775030992492,1,100.065,-0.4658471993204417,1,131.565,-0.5937369361152283,1,257.565,-0.7924795682643216,1,635.565,-0.915901599364345,1
truth_n5_58,5,resource_nmcts_family,and_fprm_polarity_archive,31.020000000000003,24.0,49.0,52.0,2.0,0.025531291961669922,1.3060731887817383,5.5649999999999995,63.0,63.0,0.40404761904761916,0,5.5649999999999995,4.5741239892183305,0,21.314999999999998,0.4553131597466576,0,37.065,-0.16309186564144057,1,52.815,-0.4126668560068162,1,68.565,-0.547582585867425,1,100.065,-0.6900014990256332,1,131.565,-0.7642230076388097,1,257.565,-0.8795643818065342,1,635.565,-0.9511930329706639,1
truth_n5_58,5,traditional_baseline_family,sshr_h,28.130000000000003,24.0,34.0,40.0,1.0,0.0017938613891601562,2.2560887336730957,5.5649999999999995,63.0,63.0,0.35817460317460326,0,5.5649999999999995,4.054806828391735,0,21.314999999999998,0.31972789115646283,0,37.065,-0.241062997436935,1,52.815,-0.4673861592350657,1,68.565,-0.5897323707430905,1,100.065,-0.7188827262279519,1,131.565,-0.7861893360696234,1,257.565,-0.890784850426106,1,635.565,-0.9557401681968013,1
truth_n5_58,5,all_internal_score_portfolio,sshr_h,28.130000000000003,24.0,34.0,40.0,1.0,0.0017938613891601562,4.236171007156372,5.5649999999999995,63.0,63.0,0.35817460317460326,0,5.5649999999999995,4.054806828391735,0,21.314999999999998,0.31972789115646283,0,37.065,-0.241062997436935,1,52.815,-0.4673861592350657,1,68.565,-0.5897323707430905,1,100.065,-0.7188827262279519,1,131.565,-0.7861893360696234,1,257.565,-0.890784850426106,1,635.565,-0.9557401681968013,1
truth_n5_59,5,resource_nmcts_family,and_fprm_polarity_archive,53.545,44.0,90.0,97.0,2.0,0.12549924850463867,7.006748914718628,5.5649999999999995,63.0,63.0,0.7615873015873017,0,5.5649999999999995,8.621743036837378,0,21.314999999999998,1.5120806943467044,0,37.065,0.44462430864697167,0,52.815,0.013821830919246502,0,68.565,-0.21906220374826801,1,100.065,-0.4648978164193274,1,131.565,-0.5930148595751149,1,257.565,-0.7921107293304602,1,635.565,-0.9157521260610638,1
truth_n5_59,5,traditional_baseline_family,and_esop_milp,67.87,56.0,92.0,110.0,3.0,10.00881814956665,10.019023180007935,5.5649999999999995,63.0,63.0,0.988968253968254,0,5.5649999999999995,11.195867026055707,0,21.314999999999998,2.1841426225662683,0,37.065,0.8311075138270608,0,52.815,0.28505159519076034,0,68.565,-0.01013636695106823,1,100.065,-0.32174086843551686,1,131.565,-0.48413331813172195,1,257.565,-0.7364937006192611,1,635.565,-0.8932131253294313,1
truth_n5_59,5,all_internal_score_portfolio,and_fprm_polarity_archive,53.545,44.0,90.0,97.0,2.0,0.12549924850463867,21.013993978500366,5.5649999999999995,63.0,63.0,0.7615873015873017,0,5.5649999999999995,8.621743036837378,0,21.314999999999998,1.5120806943467044,0,37.065,0.44462430864697167,0,52.815,0.013821830919246502,0,68.565,-0.21906220374826801,1,100.065,-0.4648978164193274,1,131.565,-0.5930148595751149,1,257.565,-0.7921107293304602,1,635.565,-0.9157521260610638,1
truth_n5_6,5,resource_nmcts_family,and_pareto_resource_nmcts,45.36,36.0,85.0,96.0,2.0,4.2667460441589355,4.949106931686401,3.875,43.0,43.0,0.9647674418604651,0,3.875,10.705806451612903,0,14.625,2.1015384615384614,0,25.375,0.7875862068965517,0,36.125,0.25564013840830446,0,46.875,-0.032320000000000015,1,68.375,-0.336599634369287,1,89.875,-0.4952990264255911,1,175.875,-0.7420895522388059,1,433.875,-0.8954537597234226,1
truth_n5_6,5,traditional_baseline_family,and_esop_milp,52.715,44.0,72.0,91.0,2.0,0.837183952331543,0.8479578495025635,3.875,43.0,43.0,1.1358139534883722,0,3.875,12.603870967741937,0,14.625,2.604444444444445,0,25.375,1.0774384236453203,0,36.125,0.4592387543252596,0,46.875,0.12458666666666673,0,68.375,-0.22903107861060323,1,89.875,-0.4134631432545201,1,175.875,-0.7002700781805259,1,433.875,-0.878501872659176,1
truth_n5_6,5,all_internal_score_portfolio,and_affine_nmcts,45.36,36.0,85.0,96.0,2.0,2.7876267433166504,8.69718337059021,3.875,43.0,43.0,0.9647674418604651,0,3.875,10.705806451612903,0,14.625,2.1015384615384614,0,25.375,0.7875862068965517,0,36.125,0.25564013840830446,0,46.875,-0.032320000000000015,1,68.375,-0.336599634369287,1,89.875,-0.4952990264255911,1,175.875,-0.7420895522388059,1,433.875,-0.8954537597234226,1
truth_n5_60,5,resource_nmcts_family,and_fprm_polarity_archive,53.21,44.0,86.0,90.0,2.0,0.10299301147460938,7.125432014465332,5.5649999999999995,63.0,63.0,0.7562698412698413,0,5.5649999999999995,8.56154537286613,0,21.314999999999998,1.4963640628665262,0,37.065,0.4355861324699853,0,52.815,0.0074789359083594275,0,68.565,-0.22394807846568945,1,100.065,-0.468245640333783,1,131.565,-0.5955611294797248,1,257.565,-0.7934113718867082,1,635.565,-0.9162792161305294,1
truth_n5_60,5,traditional_baseline_family,and_esop_milp,67.845,56.0,92.0,109.0,3.0,6.31029486656189,6.320466995239258,5.5649999999999995,63.0,63.0,0.9885714285714285,0,5.5649999999999995,11.191374663072777,0,21.314999999999998,2.182969739619986,0,37.065,0.830433023067584,0,52.815,0.28457824481681343,0,68.565,-0.010500984467293792,1,100.065,-0.32199070604107327,1,131.565,-0.48432333827385704,1,257.565,-0.7365907634965931,1,635.565,-0.8932524604092421,1
truth_n5_60,5,all_internal_score_portfolio,and_fprm_polarity_archive,53.21,44.0,86.0,90.0,2.0,0.10299301147460938,17.805179119110107,5.5649999999999995,63.0,63.0,0.7562698412698413,0,5.5649999999999995,8.56154537286613,0,21.314999999999998,1.4963640628665262,0,37.065,0.4355861324699853,0,52.815,0.0074789359083594275,0,68.565,-0.22394807846568945,1,100.065,-0.468245640333783,1,131.565,-0.5955611294797248,1,257.565,-0.7934113718867082,1,635.565,-0.9162792161305294,1
truth_n5_61,5,resource_nmcts_family,and_fprm_polarity_archive,40.16,32.0,68.0,72.0,2.0,0.04064321517944336,4.067777395248413,4.08,43.0,43.0,0.8390697674418605,0,4.08,8.84313725490196,0,14.83,1.708024275118004,0,25.58,0.5699765441751368,0,36.33,0.10542251582714006,0,47.08,-0.14698385726423113,1,68.58,-0.4144065325167688,1,90.08,-0.5541740674955595,1,176.08,-0.7719218537028624,1,434.08,-0.9074824917065978,1
truth_n5_61,5,traditional_baseline_family,and_esop_milp,48.265,40.0,66.0,81.0,2.0,0.5716638565063477,0.5825417041778564,4.08,43.0,43.0,1.0275581395348838,0,4.08,10.829656862745098,0,14.83,2.2545515846257587,0,25.58,0.8868256450351839,0,36.33,0.32851637764932573,0,47.08,0.025169923534409566,0,68.58,-0.29622338874307375,1,90.08,-0.46419849023090587,1,176.08,-0.725891640163562,1,434.08,-0.8888108182823443,1
truth_n5_61,5,all_internal_score_portfolio,and_fprm_polarity_archive,40.16,32.0,68.0,72.0,2.0,0.04064321517944336,6.791656970977783,4.08,43.0,43.0,0.8390697674418605,0,4.08,8.84313725490196,0,14.83,1.708024275118004,0,25.58,0.5699765441751368,0,36.33,0.10542251582714006,0,47.08,-0.14698385726423113,1,68.58,-0.4144065325167688,1,90.08,-0.5541740674955595,1,176.08,-0.7719218537028624,1,434.08,-0.9074824917065978,1
truth_n5_62,5,resource_nmcts_family,and_pareto_resource_nmcts,45.025000000000006,36.0,81.0,89.0,2.0,5.359971284866333,6.023007154464722,5.5649999999999995,63.0,63.0,0.6263492063492064,0,5.5649999999999995,7.090745732255169,0,21.314999999999998,1.1123621862538124,0,37.065,0.21475785781734813,0,52.815,-0.1474959765218213,1,68.565,-0.3433238532779114,1,100.065,-0.5500424723929446,1,131.565,-0.6577737240147455,1,257.565,-0.8251897579251839,1,635.565,-0.9291575212606107,1
truth_n5_62,5,traditional_baseline_family,and_esop_milp,63.57,52.0,86.0,106.0,3.0,10.012990236282349,10.028764247894287,5.5649999999999995,63.0,63.0,0.9207142857142857,0,5.5649999999999995,10.423180592991915,0,21.314999999999998,1.982406755805771,0,37.065,0.7150951031970864,0,52.815,0.20363533087191144,0,68.565,-0.07285057974185076,1,100.065,-0.3647129365912157,1,131.565,-0.5168167825789534,1,257.565,-0.7531885155203542,1,635.565,-0.8999787590569021,1
truth_n5_62,5,all_internal_score_portfolio,and_affine_nmcts,45.025000000000006,36.0,81.0,89.0,2.0,3.534296989440918,19.764800310134888,5.5649999999999995,63.0,63.0,0.6263492063492064,0,5.5649999999999995,7.090745732255169,0,21.314999999999998,1.1123621862538124,0,37.065,0.21475785781734813,0,52.815,-0.1474959765218213,1,68.565,-0.3433238532779114,1,100.065,-0.5500424723929446,1,131.565,-0.6577737240147455,1,257.565,-0.8251897579251839,1,635.565,-0.9291575212606107,1
truth_n5_63,5,resource_nmcts_family,and_pareto_resource_nmcts,58.685,48.0,108.0,117.0,2.0,6.539001703262329,7.357556343078613,5.5649999999999995,63.0,63.0,0.8431746031746032,0,5.5649999999999995,9.545372866127584,0,21.314999999999998,1.7532254281022759,0,37.065,0.5832996087953597,0,52.815,0.11114266780270765,0,68.565,-0.14409684241230944,1,100.065,-0.41353120471693394,1,131.565,-0.5539467183521453,1,257.565,-0.7721546017510142,1,635.565,-0.9076648336519476,1
truth_n5_63,5,traditional_baseline_family,and_esop_milp,67.77,56.0,92.0,106.0,3.0,10.01032018661499,10.023244380950928,5.5649999999999995,63.0,63.0,0.9873809523809524,0,5.5649999999999995,11.17789757412399,0,21.314999999999998,2.17945109078114,0,37.065,0.8284095507891542,0,52.815,0.283158193694973,0,68.565,-0.011594837015970272,1,100.065,-0.3227402188577425,1,131.565,-0.48489339870026227,1,257.565,-0.736881952128589,1,635.565,-0.8933704656486748,1
truth_n5_63,5,all_internal_score_portfolio,and_affine_nmcts,58.685,48.0,108.0,117.0,2.0,4.113524913787842,21.550183534622192,5.5649999999999995,63.0,63.0,0.8431746031746032,0,5.5649999999999995,9.545372866127584,0,21.314999999999998,1.7532254281022759,0,37.065,0.5832996087953597,0,52.815,0.11114266780270765,0,68.565,-0.14409684241230944,1,100.065,-0.41353120471693394,1,131.565,-0.5539467183521453,1,257.565,-0.7721546017510142,1,635.565,-0.9076648336519476,1
truth_n5_7,5,resource_nmcts_family,and_fprm_polarity_archive,48.815,40.0,80.0,83.0,2.0,0.047814369201660156,5.009727478027344,5.5649999999999995,63.0,63.0,0.6865079365079365,0,5.5649999999999995,7.771787960467207,0,21.314999999999998,1.2901712409101573,0,37.065,0.31701065695399977,0,52.815,-0.07573605983148728,1,68.565,-0.2880478378181288,1,100.065,-0.5121670913905961,1,131.565,-0.6289666704670696,1,257.565,-0.8104750257216625,1,635.565,-0.9231943231612816,1
truth_n5_7,5,traditional_baseline_family,and_esop_milp,54.54,44.0,72.0,84.0,3.0,2.659140110015869,2.7032523155212402,5.5649999999999995,63.0,63.0,0.7773809523809524,0,5.5649999999999995,8.800539083557952,0,21.314999999999998,1.5587614356087265,0,37.065,0.4714690408741401,0,52.815,0.03266117580232891,0,68.565,-0.20455042660249398,1,100.065,-0.4549542797181832,1,131.565,-0.5854520579181394,1,257.565,-0.7882476268126493,1,635.565,-0.9141865898845909,1
truth_n5_7,5,all_internal_score_portfolio,and_affine_nmcts,48.815,40.0,80.0,83.0,2.0,3.2413997650146484,10.99955153465271,5.5649999999999995,63.0,63.0,0.6865079365079365,0,5.5649999999999995,7.771787960467207,0,21.314999999999998,1.2901712409101573,0,37.065,0.31701065695399977,0,52.815,-0.07573605983148728,1,68.565,-0.2880478378181288,1,100.065,-0.5121670913905961,1,131.565,-0.6289666704670696,1,257.565,-0.8104750257216625,1,635.565,-0.9231943231612816,1
truth_n5_8,5,resource_nmcts_family,and_pareto_resource_nmcts,53.55,44.0,90.0,98.0,2.0,6.872874021530151,7.710207939147949,5.5649999999999995,63.0,63.0,0.7616666666666666,0,5.5649999999999995,8.622641509433963,0,21.314999999999998,1.5123152709359606,0,37.065,0.4447592067988669,0,52.815,0.013916500994035776,0,68.565,-0.21898928024502298,1,100.065,-0.4648478488982162,1,131.565,-0.592976855546688,1,257.565,-0.7920913167549939,1,635.565,-0.9157442590451017,1
truth_n5_8,5,traditional_baseline_family,and_esop_milp,67.82,56.0,92.0,108.0,3.0,3.556971788406372,3.5697200298309326,5.5649999999999995,63.0,63.0,0.9881746031746032,0,5.5649999999999995,11.186882300089847,0,21.314999999999998,2.181796856673704,0,37.065,0.8297585323081073,0,52.815,0.2841048944428665,0,68.565,-0.010865601983519355,1,100.065,-0.32224054364662974,1,131.565,-0.48451335841599213,1,257.565,-0.736687826373925,1,635.565,-0.8932917954890531,1
truth_n5_8,5,all_internal_score_portfolio,and_affine_nmcts,53.55,44.0,90.0,98.0,2.0,4.728149175643921,16.16257905960083,5.5649999999999995,63.0,63.0,0.7616666666666666,0,5.5649999999999995,8.622641509433963,0,21.314999999999998,1.5123152709359606,0,37.065,0.4447592067988669,0,52.815,0.013916500994035776,0,68.565,-0.21898928024502298,1,100.065,-0.4648478488982162,1,131.565,-0.592976855546688,1,257.565,-0.7920913167549939,1,635.565,-0.9157442590451017,1
truth_n5_9,5,resource_nmcts_family,and_pareto_resource_nmcts,40.29,32.0,67.0,78.0,2.0,4.1466710567474365,4.576089143753052,6.05,40.0,43.0,0.8560000000000001,0,6.05,5.6595041322314055,0,16.05,1.5102803738317756,0,26.05,0.546641074856046,0,36.05,0.11761442441054099,0,46.05,-0.12508143322475568,1,66.05,-0.3900075700227101,1,86.05,-0.5317838466008135,1,166.05,-0.7573622402890696,1,406.05,-0.9007757665312153,1
truth_n5_9,5,traditional_baseline_family,sshr_h,56.37499999999999,52.0,37.0,45.0,1.0,0.0019199848175048828,5.748785972595215,6.05,40.0,43.0,1.258125,0,6.05,8.318181818181818,0,16.05,2.5124610591900303,0,26.05,1.164107485604606,0,36.05,0.5638002773925104,0,46.05,0.22421281216069483,0,66.05,-0.14647993943981838,1,86.05,-0.3448576409064498,1,166.05,-0.6604938271604939,1,406.05,-0.8611624184213766,1
truth_n5_9,5,all_internal_score_portfolio,and_affine_nmcts,40.29,32.0,67.0,78.0,2.0,2.1662421226501465,12.54450011253357,6.05,40.0,43.0,0.8560000000000001,0,6.05,5.6595041322314055,0,16.05,1.5102803738317756,0,26.05,0.546641074856046,0,36.05,0.11761442441054099,0,46.05,-0.12508143322475568,1,66.05,-0.3900075700227101,1,86.05,-0.5317838466008135,1,166.05,-0.7573622402890696,1,406.05,-0.9007757665312153,1
truth_n6_0,6,resource_nmcts_family,and_pareto_resource_nmcts,120.055,100.0,200.0,207.0,4.0,7.9361889362335205,8.952111721038818,11.31,127.0,127.0,0.8562598425196851,0,11.31,9.614942528735632,0,43.06,1.788086391082211,0,74.81,0.6047988236866729,0,106.56,0.1266422672672673,0,138.31,-0.1319861181404092,1,201.81,-0.4051087656706803,1,265.31,-0.5474916135841091,1,519.31,-0.7688182395871445,1,1281.31,-0.9063029243508596,1
truth_n6_0,6,traditional_baseline_family,and_cube_beam,162.475,140.0,225.0,275.0,4.0,0.04894900321960449,10.095299005508423,11.31,127.0,127.0,1.190275590551181,0,11.31,13.365605658709105,0,43.06,2.77322340919647,0,74.81,1.1718353161342066,0,106.56,0.5247278528528527,0,138.31,0.17471621719326144,0,201.81,-0.1949110549526783,1,265.31,-0.387603181184275,1,519.31,-0.6871329263830852,1,1281.31,-0.8731961820324512,1
truth_n6_0,6,all_internal_score_portfolio,and_pareto_resource_nmcts,120.055,100.0,200.0,207.0,4.0,7.9361889362335205,19.907549619674683,11.31,127.0,127.0,0.8562598425196851,0,11.31,9.614942528735632,0,43.06,1.788086391082211,0,74.81,0.6047988236866729,0,106.56,0.1266422672672673,0,138.31,-0.1319861181404092,1,201.81,-0.4051087656706803,1,265.31,-0.5474916135841091,1,519.31,-0.7688182395871445,1,1281.31,-0.9063029243508596,1
truth_n6_1,6,resource_nmcts_family,and_pareto_resource_nmcts,141.73999999999998,120.0,229.0,236.0,4.0,10.839495182037354,12.304327249526978,9.355,101.0,101.0,1.3107425742574257,0,9.355,14.151256012827364,0,34.605000000000004,3.095939893079034,0,59.855000000000004,1.3680561356611807,0,85.105,0.6654720639210384,0,110.355,0.2844003443432556,0,160.855,-0.1188337322433248,1,211.355,-0.32937474864564364,1,413.355,-0.6570986198304121,1,1019.355,-0.8609512878241633,1
truth_n6_1,6,traditional_baseline_family,and_cube_beam,197.88500000000002,172.0,277.0,341.0,4.0,0.06446385383605957,10.511364698410034,9.355,101.0,101.0,1.866633663366337,0,9.355,20.152859433458048,0,34.605000000000004,4.718393295766508,0,59.855000000000004,2.3060730097736197,0,85.105,1.3251865342811822,0,110.355,0.7931675048706448,0,160.855,0.23020732958254347,0,211.355,-0.06373163634643123,1,413.355,-0.5212710624039869,1,1019.355,-0.8058723408429841,1
truth_n6_1,6,all_internal_score_portfolio,and_pareto_resource_nmcts,141.73999999999998,120.0,229.0,236.0,4.0,10.839495182037354,24.3826801776886,9.355,101.0,101.0,1.3107425742574257,0,9.355,14.151256012827364,0,34.605000000000004,3.095939893079034,0,59.855000000000004,1.3680561356611807,0,85.105,0.6654720639210384,0,110.355,0.2844003443432556,0,160.855,-0.1188337322433248,1,211.355,-0.32937474864564364,1,413.355,-0.6570986198304121,1,1019.355,-0.8609512878241633,1
truth_n6_10,6,resource_nmcts_family,and_fprm_polarity_archive,126.505,108.0,209.0,213.0,3.0,0.712907075881958,11.393801927566528,11.31,127.0,127.0,0.9070472440944881,0,11.31,10.18523430592396,0,43.06,1.9378773803994425,0,74.81,0.6910172436839993,0,106.56,0.18717154654654647,0,138.31,-0.0853517460776517,1,201.81,-0.3731480105049304,1,265.31,-0.5231804304398628,1,519.31,-0.7563979126148158,1,1281.31,-0.9012690137437466,1
truth_n6_10,6,traditional_baseline_family,and_cube_beam,184.49499999999998,160.0,258.0,311.0,4.0,0.06890678405761719,10.120224714279175,11.31,127.0,127.0,1.3636614173228345,0,11.31,15.31255526083112,0,43.06,3.2846028797027396,0,74.81,1.4661809918460096,0,106.56,0.7313719969969967,0,138.31,0.3339237943749546,0,201.81,-0.0857985233635599,1,265.31,-0.30460593268252245,1,519.31,-0.6447305077891817,1,1281.31,-0.8560106453551444,1
truth_n6_10,6,all_internal_score_portfolio,and_fprm_polarity_archive,126.505,108.0,209.0,213.0,3.0,0.712907075881958,23.161049604415894,11.31,127.0,127.0,0.9070472440944881,0,11.31,10.18523430592396,0,43.06,1.9378773803994425,0,74.81,0.6910172436839993,0,106.56,0.18717154654654647,0,138.31,-0.0853517460776517,1,201.81,-0.3731480105049304,1,265.31,-0.5231804304398628,1,519.31,-0.7563979126148158,1,1281.31,-0.9012690137437466,1
truth_n6_11,6,resource_nmcts_family,and_pareto_resource_nmcts,133.05,112.0,216.0,226.0,4.0,11.27121901512146,12.842211723327637,11.31,127.0,127.0,0.9585826771653544,0,11.31,10.76392572944297,0,43.06,2.089874593590339,0,74.81,0.7785055473867131,0,106.56,0.24859234234234243,0,138.31,-0.03803051117055882,1,201.81,-0.3407165155344135,1,265.31,-0.498511175605895,1,519.31,-0.7437946505940575,1,1281.31,-0.8961609602672266,1
truth_n6_11,6,traditional_baseline_family,and_cube_beam,175.525,152.0,243.0,293.0,4.0,0.044631004333496094,10.090845584869385,11.31,127.0,127.0,1.293031496062992,0,11.31,14.51945181255526,0,43.06,3.076288899210404,0,74.81,1.3462772356636814,0,106.56,0.6471940690690691,0,138.31,0.26906948159930594,0,201.81,-0.13024627124523064,1,265.31,-0.3384154385435905,1,519.31,-0.662003427625118,1,1281.31,-0.8630112931296875,1
truth_n6_11,6,all_internal_score_portfolio,and_pareto_resource_nmcts,133.05,112.0,216.0,226.0,4.0,11.27121901512146,24.848747968673706,11.31,127.0,127.0,0.9585826771653544,0,11.31,10.76392572944297,0,43.06,2.089874593590339,0,74.81,0.7785055473867131,0,106.56,0.24859234234234243,0,138.31,-0.03803051117055882,1,201.81,-0.3407165155344135,1,265.31,-0.498511175605895,1,519.31,-0.7437946505940575,1,1281.31,-0.8961609602672266,1
truth_n6_12,6,resource_nmcts_family,and_pareto_resource_nmcts,108.745,92.0,178.0,185.0,3.0,7.17355489730835,8.148124933242798,8.925,96.0,97.0,1.0397916666666667,0,8.925,11.184313725490195,0,32.925,2.3028094153378897,0,56.925,0.9103205972771192,0,80.925,0.3437751004016065,0,104.925,0.03640695735048852,0,152.925,-0.2888997874775217,1,200.925,-0.45877815105138736,1,392.925,-0.7232423490488007,1,968.925,-0.8877673710555513,1
truth_n6_12,6,traditional_baseline_family,and_cube_beam,175.44,152.0,244.0,288.0,4.0,0.05219697952270508,10.111749172210693,8.925,96.0,97.0,1.7345312499999999,0,8.925,18.657142857142855,0,32.925,4.328473804100228,0,56.925,2.0819499341238474,0,80.925,1.1679332715477295,0,104.925,0.6720514653323802,0,152.925,0.1472290338401176,0,200.925,-0.1268383725270624,1,392.925,-0.5535025768276389,1,968.925,-0.8189333539747657,1
truth_n6_12,6,all_internal_score_portfolio,and_pareto_resource_nmcts,108.745,92.0,178.0,185.0,3.0,7.17355489730835,19.160470247268677,8.925,96.0,97.0,1.0397916666666667,0,8.925,11.184313725490195,0,32.925,2.3028094153378897,0,56.925,0.9103205972771192,0,80.925,0.3437751004016065,0,104.925,0.03640695735048852,0,152.925,-0.2888997874775217,1,200.925,-0.45877815105138736,1,392.925,-0.7232423490488007,1,968.925,-0.8877673710555513,1
truth_n6_13,6,resource_nmcts_family,and_pareto_resource_nmcts,131.58,112.0,224.0,236.0,3.0,9.141797065734863,10.300932168960571,11.31,127.0,127.0,0.9470078740157482,0,11.31,10.63395225464191,0,43.06,2.055736182071528,0,74.81,0.758855767945462,0,106.56,0.2347972972972974,0,138.31,-0.04865880991974542,1,201.81,-0.3480005946187007,1,265.31,-0.5040518638573743,1,519.31,-0.7466253297644951,1,1281.31,-0.8973082236148942,1
