name,n,method,flow,T,CNOT,depth,gates,explicit_ancilla,peak_ancilla,n_qubits,score,revkit_lines,revkit_logic_qubits,revkit_t_count,unknown_gates,time_s,correct,permutation_checked,toffoli_distribution,skipped,error,truth_table_hex,revkit_commit,selected_method
truth_n5_63,5,external_revkit_cli_best_score,best_score:dbs,165,80,80,8,0,1,7,171.48,6,7,165,0,0.06182694435119629,True,True,"{""0"": 0, ""1"": 0, ""2"": 3, ""3"": 2, ""4"": 2, ""5"": 1}",,,5304317F,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n5_63,5,external_revkit_cli_dbs,dbs,165,80,80,8,0,1,7,171.48,6,7,165,0,0.06182694435119629,True,True,"{""0"": 0, ""1"": 0, ""2"": 3, ""3"": 2, ""4"": 2, ""5"": 1}",,,5304317F,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n5_63,5,external_revkit_cli_rms,rms,204,137,138,14,0,1,7,213.68999999999997,6,7,204,0,0.06072998046875,True,True,"{""0"": 1, ""1"": 1, ""2"": 4, ""3"": 7, ""4"": 0, ""5"": 1}",,,5304317F,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n5_63,5,external_revkit_cli_tbs,tbs,204,137,138,14,0,1,7,213.68999999999997,6,7,204,0,0.060247182846069336,True,True,"{""0"": 1, ""1"": 1, ""2"": 4, ""3"": 7, ""4"": 0, ""5"": 1}",,,5304317F,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n5_7,5,external_revkit_cli_best_score,best_score:dbs,143,72,72,6,0,1,7,149.02,6,7,143,0,0.06017303466796875,True,True,"{""0"": 0, ""1"": 0, ""2"": 1, ""3"": 3, ""4"": 1, ""5"": 1}",,,4B0DBB41,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n5_7,5,external_revkit_cli_dbs,dbs,143,72,72,6,0,1,7,149.02,6,7,143,0,0.06017303466796875,True,True,"{""0"": 0, ""1"": 0, ""2"": 1, ""3"": 3, ""4"": 1, ""5"": 1}",,,4B0DBB41,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n5_7,5,external_revkit_cli_rms,rms,171,99,100,14,0,1,7,178.6,6,7,171,0,0.05857992172241211,True,True,"{""0"": 1, ""1"": 3, ""2"": 5, ""3"": 3, ""4"": 1, ""5"": 1}",,,4B0DBB41,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n5_7,5,external_revkit_cli_tbs,tbs,171,99,100,14,0,1,7,178.6,6,7,171,0,0.059629201889038086,True,True,"{""0"": 1, ""1"": 3, ""2"": 5, ""3"": 3, ""4"": 1, ""5"": 1}",,,4B0DBB41,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n5_8,5,external_revkit_cli_best_score,best_score:dbs,183,96,96,8,0,1,7,190.36,6,7,183,0,0.061367034912109375,True,True,"{""0"": 0, ""1"": 0, ""2"": 1, ""3"": 4, ""4"": 2, ""5"": 1}",,,D453DD32,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n5_8,5,external_revkit_cli_dbs,dbs,183,96,96,8,0,1,7,190.36,6,7,183,0,0.061367034912109375,True,True,"{""0"": 0, ""1"": 0, ""2"": 1, ""3"": 4, ""4"": 2, ""5"": 1}",,,D453DD32,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n5_8,5,external_revkit_cli_rms,rms,297,166,166,21,0,1,7,308.34,6,7,297,0,0.059361934661865234,True,True,"{""0"": 0, ""1"": 4, ""2"": 7, ""3"": 4, ""4"": 5, ""5"": 1}",,,D453DD32,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n5_8,5,external_revkit_cli_tbs,tbs,297,166,166,21,0,1,7,308.34,6,7,297,0,0.060357093811035156,True,True,"{""0"": 0, ""1"": 4, ""2"": 7, ""3"": 4, ""4"": 5, ""5"": 1}",,,D453DD32,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n5_9,5,external_revkit_cli_best_score,best_score:rms,164,135,135,15,0,0,6,171.57500000000002,6,6,164,0,0.06004190444946289,True,True,"{""0"": 0, ""1"": 3, ""2"": 4, ""3"": 7, ""4"": 1}",,,A0EE89AE,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_rms
truth_n5_9,5,external_revkit_cli_dbs,dbs,256,118,118,9,0,1,7,264.58,6,7,256,0,0.06075906753540039,True,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 5, ""4"": 2, ""5"": 2}",,,A0EE89AE,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n5_9,5,external_revkit_cli_rms,rms,164,135,135,15,0,0,6,171.57500000000002,6,6,164,0,0.06004190444946289,True,True,"{""0"": 0, ""1"": 3, ""2"": 4, ""3"": 7, ""4"": 1}",,,A0EE89AE,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n5_9,5,external_revkit_cli_tbs,tbs,164,135,135,15,0,0,6,171.57500000000002,6,6,164,0,0.058412790298461914,True,True,"{""0"": 0, ""1"": 3, ""2"": 4, ""3"": 7, ""4"": 1}",,,A0EE89AE,104eb35f1933b080aa228ad419756f04682d4a2e,
adder_carry_w3,6,external_revkit_cli_best_score,best_score:rms,135,74,74,7,0,0,7,139.14000000000001,7,7,135,0,0.06009721755981445,True,True,"{""0"": 0, ""1"": 0, ""2"": 1, ""3"": 2, ""4"": 4}",,,FEFCF8F0E0C08000,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_rms
adder_carry_w3,6,external_revkit_cli_dbs,dbs,351,108,108,8,0,1,8,359.02,7,8,351,0,0.06559205055236816,True,True,"{""0"": 0, ""1"": 0, ""2"": 1, ""3"": 2, ""4"": 1, ""5"": 2, ""6"": 2}",,,FEFCF8F0E0C08000,104eb35f1933b080aa228ad419756f04682d4a2e,
adder_carry_w3,6,external_revkit_cli_rms,rms,135,74,74,7,0,0,7,139.14000000000001,7,7,135,0,0.06009721755981445,True,True,"{""0"": 0, ""1"": 0, ""2"": 1, ""3"": 2, ""4"": 4}",,,FEFCF8F0E0C08000,104eb35f1933b080aa228ad419756f04682d4a2e,
adder_carry_w3,6,external_revkit_cli_tbs,tbs,135,74,74,7,0,0,7,139.14000000000001,7,7,135,0,0.06103396415710449,True,True,"{""0"": 0, ""1"": 0, ""2"": 1, ""3"": 2, ""4"": 4}",,,FEFCF8F0E0C08000,104eb35f1933b080aa228ad419756f04682d4a2e,
majority_n6,6,external_revkit_cli_best_score,best_score:rms,360,150,150,15,0,0,7,368.4,7,7,360,0,0.05982208251953125,True,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 15}",,,FEE8E880E8808000,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_rms
majority_n6,6,external_revkit_cli_dbs,dbs,784,206,206,13,0,1,8,797.46,7,8,784,0,0.06608319282531738,True,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 3, ""4"": 0, ""5"": 4, ""6"": 6}",,,FEE8E880E8808000,104eb35f1933b080aa228ad419756f04682d4a2e,
majority_n6,6,external_revkit_cli_rms,rms,360,150,150,15,0,0,7,368.4,7,7,360,0,0.05982208251953125,True,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 15}",,,FEE8E880E8808000,104eb35f1933b080aa228ad419756f04682d4a2e,
majority_n6,6,external_revkit_cli_tbs,tbs,360,150,150,15,0,0,7,368.4,7,7,360,0,0.05969595909118652,True,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 15}",,,FEE8E880E8808000,104eb35f1933b080aa228ad419756f04682d4a2e,
mul_w3_bit2,6,external_revkit_cli_best_score,best_score:rms,45,28,28,4,0,0,7,46.58,7,7,45,0,0.06065106391906738,True,True,"{""0"": 0, ""1"": 0, ""2"": 3, ""3"": 0, ""4"": 1}",,,1E665AAAB4CCF000,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_rms
mul_w3_bit2,6,external_revkit_cli_dbs,dbs,54,36,36,4,0,0,7,56.019999999999996,7,7,54,0,0.06371212005615234,True,True,"{""0"": 0, ""1"": 0, ""2"": 2, ""3"": 1, ""4"": 1}",,,1E665AAAB4CCF000,104eb35f1933b080aa228ad419756f04682d4a2e,
mul_w3_bit2,6,external_revkit_cli_rms,rms,45,28,28,4,0,0,7,46.58,7,7,45,0,0.06065106391906738,True,True,"{""0"": 0, ""1"": 0, ""2"": 3, ""3"": 0, ""4"": 1}",,,1E665AAAB4CCF000,104eb35f1933b080aa228ad419756f04682d4a2e,
mul_w3_bit2,6,external_revkit_cli_tbs,tbs,45,28,28,4,0,0,7,46.58,7,7,45,0,0.05999183654785156,True,True,"{""0"": 0, ""1"": 0, ""2"": 3, ""3"": 0, ""4"": 1}",,,1E665AAAB4CCF000,104eb35f1933b080aa228ad419756f04682d4a2e,
mux_2_4,6,external_revkit_cli_best_score,best_score:dbs,64,56,56,4,0,0,7,67.12,7,7,64,0,0.06414794921875,True,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 4}",,,FEDCBA9876543210,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
mux_2_4,6,external_revkit_cli_dbs,dbs,64,56,56,4,0,0,7,67.12,7,7,64,0,0.06414794921875,True,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 4}",,,FEDCBA9876543210,104eb35f1933b080aa228ad419756f04682d4a2e,
mux_2_4,6,external_revkit_cli_rms,rms,92,81,81,9,0,0,7,96.545,7,7,92,0,0.062229156494140625,True,True,"{""0"": 0, ""1"": 1, ""2"": 4, ""3"": 4}",,,FEDCBA9876543210,104eb35f1933b080aa228ad419756f04682d4a2e,
mux_2_4,6,external_revkit_cli_tbs,tbs,92,81,81,9,0,0,7,96.545,7,7,92,0,0.0624692440032959,True,True,"{""0"": 0, ""1"": 1, ""2"": 4, ""3"": 4}",,,FEDCBA9876543210,104eb35f1933b080aa228ad419756f04682d4a2e,
parity_n6,6,external_revkit_cli_best_score,best_score:dbs,0,6,6,6,0,0,7,0.38999999999999996,7,7,0,0,0.06183600425720215,True,True,"{""0"": 0, ""1"": 6}",,,6996966996696996,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
parity_n6,6,external_revkit_cli_dbs,dbs,0,6,6,6,0,0,7,0.38999999999999996,7,7,0,0,0.06183600425720215,True,True,"{""0"": 0, ""1"": 6}",,,6996966996696996,104eb35f1933b080aa228ad419756f04682d4a2e,
parity_n6,6,external_revkit_cli_rms,rms,0,6,6,6,0,0,7,0.38999999999999996,7,7,0,0,0.06259417533874512,True,True,"{""0"": 0, ""1"": 6}",,,6996966996696996,104eb35f1933b080aa228ad419756f04682d4a2e,
parity_n6,6,external_revkit_cli_tbs,tbs,0,6,6,6,0,0,7,0.38999999999999996,7,7,0,0,0.06232786178588867,True,True,"{""0"": 0, ""1"": 6}",,,6996966996696996,104eb35f1933b080aa228ad419756f04682d4a2e,
threshold3_n6,6,external_revkit_cli_best_score,best_score:rms,680,430,430,35,0,0,7,704.0000000000001,7,7,680,0,0.060565948486328125,True,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 20, ""4"": 15}",,,FFFEFEE8FEE8E880,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_rms
threshold3_n6,6,external_revkit_cli_dbs,dbs,760,214,215,16,0,1,8,773.9449999999999,7,8,760,0,0.06456303596496582,True,True,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 3, ""4"": 3, ""5"": 5, ""6"": 4}",,,FFFEFEE8FEE8E880,104eb35f1933b080aa228ad419756f04682d4a2e,
threshold3_n6,6,external_revkit_cli_rms,rms,680,430,430,35,0,0,7,704.0000000000001,7,7,680,0,0.060565948486328125,True,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 20, ""4"": 15}",,,FFFEFEE8FEE8E880,104eb35f1933b080aa228ad419756f04682d4a2e,
threshold3_n6,6,external_revkit_cli_tbs,tbs,680,430,430,35,0,0,7,704.0000000000001,7,7,680,0,0.06150507926940918,True,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 20, ""4"": 15}",,,FFFEFEE8FEE8E880,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_0,6,external_revkit_cli_best_score,best_score:dbs,470,156,156,14,0,1,8,480.71999999999997,7,8,470,0,0.06502604484558105,True,True,"{""0"": 0, ""1"": 0, ""2"": 2, ""3"": 1, ""4"": 7, ""5"": 3, ""6"": 1}",,,C4B032CCD7C524A5,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n6_0,6,external_revkit_cli_dbs,dbs,470,156,156,14,0,1,8,480.71999999999997,7,8,470,0,0.06502604484558105,True,True,"{""0"": 0, ""1"": 0, ""2"": 2, ""3"": 1, ""4"": 7, ""5"": 3, ""6"": 1}",,,C4B032CCD7C524A5,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_0,6,external_revkit_cli_rms,rms,504,264,265,29,0,1,8,520.8249999999999,7,8,504,0,0.060379981994628906,True,True,"{""0"": 1, ""1"": 4, ""2"": 8, ""3"": 9, ""4"": 4, ""5"": 2, ""6"": 1}",,,C4B032CCD7C524A5,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_0,6,external_revkit_cli_tbs,tbs,504,264,265,29,0,1,8,520.8249999999999,7,8,504,0,0.060011863708496094,True,True,"{""0"": 1, ""1"": 4, ""2"": 8, ""3"": 9, ""4"": 4, ""5"": 2, ""6"": 1}",,,C4B032CCD7C524A5,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_1,6,external_revkit_cli_best_score,best_score:dbs,574,206,206,17,0,0,7,585.5,7,7,574,0,0.0634450912475586,True,True,"{""0"": 0, ""1"": 0, ""2"": 2, ""3"": 5, ""4"": 4, ""5"": 6}",,,E51F30DC6A7EE39,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n6_1,6,external_revkit_cli_dbs,dbs,574,206,206,17,0,0,7,585.5,7,7,574,0,0.0634450912475586,True,True,"{""0"": 0, ""1"": 0, ""2"": 2, ""3"": 5, ""4"": 4, ""5"": 6}",,,E51F30DC6A7EE39,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_1,6,external_revkit_cli_rms,rms,793,367,368,36,0,0,7,813.56,7,7,793,0,0.06082510948181152,True,True,"{""0"": 1, ""1"": 3, ""2"": 7, ""3"": 12, ""4"": 7, ""5"": 6}",,,E51F30DC6A7EE39,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_1,6,external_revkit_cli_tbs,tbs,793,367,368,36,0,0,7,813.56,7,7,793,0,0.060349225997924805,True,True,"{""0"": 1, ""1"": 3, ""2"": 7, ""3"": 12, ""4"": 7, ""5"": 6}",,,E51F30DC6A7EE39,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_10,6,external_revkit_cli_best_score,best_score:dbs,511,192,192,16,0,1,8,523.7199999999999,7,8,511,0,0.062432050704956055,True,True,"{""0"": 0, ""1"": 0, ""2"": 1, ""3"": 4, ""4"": 7, ""5"": 3, ""6"": 1}",,,7FCD9EB1A7CAD415,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n6_10,6,external_revkit_cli_dbs,dbs,511,192,192,16,0,1,8,523.7199999999999,7,8,511,0,0.062432050704956055,True,True,"{""0"": 0, ""1"": 0, ""2"": 1, ""3"": 4, ""4"": 7, ""5"": 3, ""6"": 1}",,,7FCD9EB1A7CAD415,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_10,6,external_revkit_cli_rms,rms,698,367,368,36,0,1,8,720.56,7,8,698,0,0.0598757266998291,True,True,"{""0"": 1, ""1"": 3, ""2"": 6, ""3"": 13, ""4"": 10, ""5"": 2, ""6"": 1}",,,7FCD9EB1A7CAD415,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_10,6,external_revkit_cli_tbs,tbs,698,367,368,36,0,1,8,720.56,7,8,698,0,0.05929994583129883,True,True,"{""0"": 1, ""1"": 3, ""2"": 6, ""3"": 13, ""4"": 10, ""5"": 2, ""6"": 1}",,,7FCD9EB1A7CAD415,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_11,6,external_revkit_cli_best_score,best_score:dbs,744,208,208,16,0,1,8,757.6,7,8,744,0,0.061991214752197266,True,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 2, ""4"": 5, ""5"": 8, ""6"": 1}",,,E27A984D654821D0,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n6_11,6,external_revkit_cli_dbs,dbs,744,208,208,16,0,1,8,757.6,7,8,744,0,0.061991214752197266,True,True,"{""0"": 0, ""1"": 0, ""2"": 0, ""3"": 2, ""4"": 5, ""5"": 8, ""6"": 1}",,,E27A984D654821D0,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_11,6,external_revkit_cli_rms,rms,738,391,391,37,0,1,8,761.875,7,8,738,0,0.0593411922454834,True,True,"{""0"": 0, ""1"": 3, ""2"": 6, ""3"": 14, ""4"": 11, ""5"": 2, ""6"": 1}",,,E27A984D654821D0,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_11,6,external_revkit_cli_tbs,tbs,738,391,391,37,0,1,8,761.875,7,8,738,0,0.05861926078796387,True,True,"{""0"": 0, ""1"": 3, ""2"": 6, ""3"": 14, ""4"": 11, ""5"": 2, ""6"": 1}",,,E27A984D654821D0,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_12,6,external_revkit_cli_best_score,best_score:rms,426,268,269,29,0,0,7,441.0450000000001,7,7,426,0,0.05910801887512207,True,True,"{""0"": 1, ""1"": 4, ""2"": 6, ""3"": 11, ""4"": 6, ""5"": 1}",,,A491F0B2EA1FCA65,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_rms
truth_n6_12,6,external_revkit_cli_dbs,dbs,535,192,192,16,0,1,8,547.7199999999999,7,8,535,0,0.06587600708007812,True,True,"{""0"": 0, ""1"": 0, ""2"": 1, ""3"": 3, ""4"": 8, ""5"": 2, ""6"": 2}",,,A491F0B2EA1FCA65,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_12,6,external_revkit_cli_rms,rms,426,268,269,29,0,0,7,441.0450000000001,7,7,426,0,0.05910801887512207,True,True,"{""0"": 1, ""1"": 4, ""2"": 6, ""3"": 11, ""4"": 6, ""5"": 1}",,,A491F0B2EA1FCA65,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_12,6,external_revkit_cli_tbs,tbs,426,268,269,29,0,0,7,441.0450000000001,7,7,426,0,0.06048297882080078,True,True,"{""0"": 1, ""1"": 4, ""2"": 6, ""3"": 11, ""4"": 6, ""5"": 1}",,,A491F0B2EA1FCA65,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_13,6,external_revkit_cli_best_score,best_score:dbs,584,196,197,15,0,1,8,596.945,7,8,584,0,0.06129789352416992,True,True,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 5, ""4"": 3, ""5"": 3, ""6"": 3}",,,24933B83757750A9,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n6_13,6,external_revkit_cli_dbs,dbs,584,196,197,15,0,1,8,596.945,7,8,584,0,0.06129789352416992,True,True,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 5, ""4"": 3, ""5"": 3, ""6"": 3}",,,24933B83757750A9,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_13,6,external_revkit_cli_rms,rms,775,362,363,38,0,1,8,797.3050000000001,7,8,775,0,0.05949068069458008,True,True,"{""0"": 1, ""1"": 4, ""2"": 9, ""3"": 10, ""4"": 9, ""5"": 4, ""6"": 1}",,,24933B83757750A9,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_13,6,external_revkit_cli_tbs,tbs,775,362,363,38,0,1,8,797.3050000000001,7,8,775,0,0.05978083610534668,True,True,"{""0"": 1, ""1"": 4, ""2"": 9, ""3"": 10, ""4"": 9, ""5"": 4, ""6"": 1}",,,24933B83757750A9,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_14,6,external_revkit_cli_best_score,best_score:rms,479,294,294,34,0,0,7,495.51,7,7,479,0,0.060027122497558594,True,True,"{""0"": 0, ""1"": 6, ""2"": 9, ""3"": 10, ""4"": 8, ""5"": 1}",,,23BED01D43CF2FDE,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_rms
truth_n6_14,6,external_revkit_cli_dbs,dbs,503,164,164,14,0,0,7,512.16,7,7,503,0,0.06410813331604004,True,True,"{""0"": 0, ""1"": 0, ""2"": 1, ""3"": 2, ""4"": 6, ""5"": 5}",,,23BED01D43CF2FDE,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_14,6,external_revkit_cli_rms,rms,479,294,294,34,0,0,7,495.51,7,7,479,0,0.060027122497558594,True,True,"{""0"": 0, ""1"": 6, ""2"": 9, ""3"": 10, ""4"": 8, ""5"": 1}",,,23BED01D43CF2FDE,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_14,6,external_revkit_cli_tbs,tbs,479,294,294,34,0,0,7,495.51,7,7,479,0,0.05978798866271973,True,True,"{""0"": 0, ""1"": 6, ""2"": 9, ""3"": 10, ""4"": 8, ""5"": 1}",,,23BED01D43CF2FDE,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_15,6,external_revkit_cli_best_score,best_score:rms,496,272,272,29,0,0,7,511.25,7,7,496,0,0.058886051177978516,True,True,"{""0"": 0, ""1"": 2, ""2"": 8, ""3"": 7, ""4"": 11, ""5"": 1}",,,BEB799193F22FAF8,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_rms
truth_n6_15,6,external_revkit_cli_dbs,dbs,551,166,166,13,0,1,8,562.26,7,8,551,0,0.062461137771606445,True,True,"{""0"": 0, ""1"": 0, ""2"": 1, ""3"": 2, ""4"": 4, ""5"": 4, ""6"": 2}",,,BEB799193F22FAF8,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_15,6,external_revkit_cli_rms,rms,496,272,272,29,0,0,7,511.25,7,7,496,0,0.058886051177978516,True,True,"{""0"": 0, ""1"": 2, ""2"": 8, ""3"": 7, ""4"": 11, ""5"": 1}",,,BEB799193F22FAF8,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_15,6,external_revkit_cli_tbs,tbs,496,272,272,29,0,0,7,511.25,7,7,496,0,0.060759782791137695,True,True,"{""0"": 0, ""1"": 2, ""2"": 8, ""3"": 7, ""4"": 11, ""5"": 1}",,,BEB799193F22FAF8,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_16,6,external_revkit_cli_best_score,best_score:rms,622,321,322,35,0,0,7,640.0200000000001,7,7,622,0,0.06018424034118652,True,True,"{""0"": 1, ""1"": 3, ""2"": 10, ""3"": 9, ""4"": 9, ""5"": 3}",,,89FA6A688FB5D27B,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_rms
truth_n6_16,6,external_revkit_cli_dbs,dbs,720,209,209,17,0,1,8,733.665,7,8,720,0,0.06657195091247559,True,True,"{""0"": 0, ""1"": 1, ""2"": 0, ""3"": 2, ""4"": 6, ""5"": 6, ""6"": 2}",,,89FA6A688FB5D27B,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_16,6,external_revkit_cli_rms,rms,622,321,322,35,0,0,7,640.0200000000001,7,7,622,0,0.06018424034118652,True,True,"{""0"": 1, ""1"": 3, ""2"": 10, ""3"": 9, ""4"": 9, ""5"": 3}",,,89FA6A688FB5D27B,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_16,6,external_revkit_cli_tbs,tbs,622,321,322,35,0,0,7,640.0200000000001,7,7,622,0,0.05966615676879883,True,True,"{""0"": 1, ""1"": 3, ""2"": 10, ""3"": 9, ""4"": 9, ""5"": 3}",,,89FA6A688FB5D27B,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_17,6,external_revkit_cli_best_score,best_score:dbs,382,142,142,13,0,0,7,389.94,7,7,382,0,0.06364178657531738,True,True,"{""0"": 0, ""1"": 0, ""2"": 2, ""3"": 2, ""4"": 6, ""5"": 3}",,,BF3C4C06434308BC,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n6_17,6,external_revkit_cli_dbs,dbs,382,142,142,13,0,0,7,389.94,7,7,382,0,0.06364178657531738,True,True,"{""0"": 0, ""1"": 0, ""2"": 2, ""3"": 2, ""4"": 6, ""5"": 3}",,,BF3C4C06434308BC,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_17,6,external_revkit_cli_rms,rms,611,323,323,31,0,0,7,629.0749999999999,7,7,611,0,0.05986809730529785,True,True,"{""0"": 0, ""1"": 3, ""2"": 5, ""3"": 12, ""4"": 8, ""5"": 3}",,,BF3C4C06434308BC,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_17,6,external_revkit_cli_tbs,tbs,611,323,323,31,0,0,7,629.0749999999999,7,7,611,0,0.06023097038269043,True,True,"{""0"": 0, ""1"": 3, ""2"": 5, ""3"": 12, ""4"": 8, ""5"": 3}",,,BF3C4C06434308BC,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_18,6,external_revkit_cli_best_score,best_score:dbs,463,172,173,15,0,1,8,474.625,7,8,463,0,0.06505179405212402,True,True,"{""0"": 1, ""1"": 0, ""2"": 1, ""3"": 4, ""4"": 5, ""5"": 3, ""6"": 1}",,,6DADD6C795A76D79,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n6_18,6,external_revkit_cli_dbs,dbs,463,172,173,15,0,1,8,474.625,7,8,463,0,0.06505179405212402,True,True,"{""0"": 1, ""1"": 0, ""2"": 1, ""3"": 4, ""4"": 5, ""5"": 3, ""6"": 1}",,,6DADD6C795A76D79,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_18,6,external_revkit_cli_rms,rms,581,340,341,34,0,1,8,602.0550000000001,7,8,581,0,0.05966591835021973,True,True,"{""0"": 1, ""1"": 2, ""2"": 11, ""3"": 14, ""4"": 3, ""5"": 2, ""6"": 1}",,,6DADD6C795A76D79,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_18,6,external_revkit_cli_tbs,tbs,581,340,341,34,0,1,8,602.0550000000001,7,8,581,0,0.059365034103393555,True,True,"{""0"": 1, ""1"": 2, ""2"": 11, ""3"": 14, ""4"": 3, ""5"": 2, ""6"": 1}",,,6DADD6C795A76D79,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_19,6,external_revkit_cli_best_score,best_score:dbs,519,168,168,14,0,1,8,530.38,7,8,519,0,0.063262939453125,True,True,"{""0"": 0, ""1"": 0, ""2"": 1, ""3"": 2, ""4"": 6, ""5"": 4, ""6"": 1}",,,956269F0E5D7B875,104eb35f1933b080aa228ad419756f04682d4a2e,external_revkit_cli_dbs
truth_n6_19,6,external_revkit_cli_dbs,dbs,519,168,168,14,0,1,8,530.38,7,8,519,0,0.063262939453125,True,True,"{""0"": 0, ""1"": 0, ""2"": 1, ""3"": 2, ""4"": 6, ""5"": 4, ""6"": 1}",,,956269F0E5D7B875,104eb35f1933b080aa228ad419756f04682d4a2e,
truth_n6_19,6,external_revkit_cli_rms,rms,633,321,322,33,0,1,8,653.0000000000001,7,8,633,0,0.059641122817993164,True,True,"{""0"": 1, ""1"": 3, ""2"": 7, ""3"": 10, ""4"": 9, ""5"": 2, ""6"": 1}",,,956269F0E5D7B875,104eb35f1933b080aa228ad419756f04682d4a2e,
