CNOT,T,anf_terms,correct,depth,explicit_ancilla,gates,method,model,n,n_qubits,name,peak_ancilla,random_seed,score,skipped,terms,time_s,truth_table_hex,variant
76,36,18,True,83,1,41,and_resource_nmcts,random-prior:1003,5,7,truth_n5_40,2,1003,44.69499999999999,,10,0.4602341651916504,4458A885,random_prior
90,40,19,True,97,1,51,and_resource_nmcts,random-prior:1003,5,7,truth_n5_39,2,1003,49.565,,12,0.8342878818511963,AB9099A4,random_prior
71,36,17,True,80,1,40,and_affine_nmcts,random-prior:1003,5,7,truth_n5_41,2,1003,44.440000000000005,,8,0.34004902839660645,B3AA7EFE,random_prior
71,36,17,True,80,1,40,and_resource_nmcts,random-prior:1003,5,7,truth_n5_41,2,1003,44.440000000000005,,8,0.39942097663879395,B3AA7EFE,random_prior
91,44,23,True,98,1,48,and_affine_nmcts,random-prior:1003,5,7,truth_n5_42,2,1003,53.589999999999996,,12,0.4459562301635742,EFC89849,random_prior
91,44,23,True,98,1,48,and_resource_nmcts,random-prior:1003,5,7,truth_n5_42,2,1003,53.589999999999996,,12,0.5240139961242676,EFC89849,random_prior
90,44,19,True,96,1,48,and_pareto_resource_nmcts,random-prior:1003,5,7,truth_n5_33,2,1003,53.519999999999996,,13,3.8609960079193115,D58842DE,random_prior
93,40,18,True,97,1,49,and_pareto_resource_nmcts,random-prior:1003,5,7,truth_n5_34,2,1003,49.665,,10,3.373133897781372,5D65A441,random_prior
94,44,11,True,94,1,42,and_affine_nmcts,random-prior:1003,5,7,truth_n5_43,2,1003,53.589999999999996,,11,0.4293239116668701,AEFCFAD8,random_prior
94,44,11,True,94,1,42,and_resource_nmcts,random-prior:1003,5,7,truth_n5_43,2,1003,53.589999999999996,,11,0.4947168827056885,AEFCFAD8,random_prior
91,44,10,True,93,1,41,and_pareto_resource_nmcts,random-prior:1003,5,7,truth_n5_36,2,1003,53.445,,10,3.198960065841675,5EC42E08,random_prior
67,32,21,True,75,1,37,and_affine_nmcts,random-prior:1003,5,7,truth_n5_44,2,1003,40.175,,8,0.3764328956604004,A5E5A5AB,random_prior
93,40,20,True,101,1,53,and_pareto_resource_nmcts,random-prior:1003,5,7,truth_n5_35,2,1003,49.765,,10,3.4918909072875977,29A3B2E9,random_prior
67,32,21,True,75,1,37,and_resource_nmcts,random-prior:1003,5,7,truth_n5_44,2,1003,40.175,,8,0.43848609924316406,A5E5A5AB,random_prior
94,48,18,True,104,1,50,and_affine_nmcts,random-prior:1003,5,7,truth_n5_45,2,1003,57.82,,9,0.47408199310302734,12476F57,random_prior
94,48,18,True,104,1,50,and_resource_nmcts,random-prior:1003,5,7,truth_n5_45,2,1003,57.82,,9,0.5600192546844482,12476F57,random_prior
90,44,16,True,95,1,45,and_pareto_resource_nmcts,random-prior:1003,5,7,truth_n5_38,2,1003,53.475,,14,3.6469149589538574,35A240AE,random_prior
102,48,19,True,104,1,50,and_affine_nmcts,random-prior:1003,5,7,truth_n5_46,2,1003,58.14,,11,0.4410569667816162,9BF00273,random_prior
71,36,17,True,80,1,40,and_pareto_resource_nmcts,random-prior:1003,5,7,truth_n5_41,2,1003,44.440000000000005,,8,2.7950940132141113,B3AA7EFE,random_prior
102,48,19,True,104,1,50,and_resource_nmcts,random-prior:1003,5,7,truth_n5_46,2,1003,58.14,,11,0.5243320465087891,9BF00273,random_prior
103,48,17,True,105,1,51,and_affine_nmcts,random-prior:1003,5,7,truth_n5_47,2,1003,58.205,,12,0.4447519779205322,A28DEFE3,random_prior
61,32,19,True,70,1,38,and_pareto_resource_nmcts,random-prior:1003,5,7,truth_n5_39,3,1003,41.87,,10,3.848687171936035,AB9099A4,random_prior
75,36,18,True,79,1,37,and_pareto_resource_nmcts,random-prior:1003,5,7,truth_n5_40,2,1003,44.555,,10,3.5137038230895996,4458A885,random_prior
103,48,17,True,105,1,51,and_resource_nmcts,random-prior:1003,5,7,truth_n5_47,2,1003,58.205,,12,0.5252370834350586,A28DEFE3,random_prior
101,48,22,True,112,1,56,and_resource_nmcts,random-prior:1003,5,7,truth_n5_48,2,1003,58.28,,13,0.5776171684265137,2BCFBE01,random_prior
85,40,17,True,93,1,47,and_affine_nmcts,random-prior:1003,5,7,truth_n5_49,2,1003,49.265,,11,0.4476017951965332,88BD6407,random_prior
101,48,22,True,112,1,56,and_affine_nmcts,random-prior:1003,5,7,truth_n5_48,2,1003,58.28,,13,0.7477970123291016,2BCFBE01,random_prior
104,44,19,True,108,1,54,and_affine_nmcts,random-prior:1003,5,7,truth_n5_50,2,1003,54.31999999999999,,11,0.5273759365081787,BAA80DD4,random_prior
63,28,21,True,72,1,36,and_pareto_resource_nmcts,random-prior:1003,5,7,truth_n5_44,2,1003,35.96,,8,2.770807981491089,A5E5A5AB,random_prior
85,40,17,True,93,1,47,and_resource_nmcts,random-prior:1003,5,7,truth_n5_49,2,1003,49.265,,11,0.7812888622283936,88BD6407,random_prior
94,44,11,True,94,1,42,and_pareto_resource_nmcts,random-prior:1003,5,7,truth_n5_43,2,1003,53.589999999999996,,11,3.3965630531311035,AEFCFAD8,random_prior
80,40,23,True,88,1,46,and_pareto_resource_nmcts,random-prior:1003,5,7,truth_n5_42,3,1003,50.980000000000004,,14,3.89320707321167,EFC89849,random_prior
104,44,19,True,108,1,54,and_resource_nmcts,random-prior:1003,5,7,truth_n5_50,2,1003,54.31999999999999,,11,0.6324059963226318,BAA80DD4,random_prior
101,48,14,True,102,1,46,and_affine_nmcts,random-prior:1003,5,7,truth_n5_51,2,1003,58.03,,13,0.49639892578125,3EABEDCB,random_prior
101,48,14,True,102,1,46,and_resource_nmcts,random-prior:1003,5,7,truth_n5_51,2,1003,58.03,,13,0.5762279033660889,3EABEDCB,random_prior
94,44,18,True,95,1,47,and_affine_nmcts,random-prior:1003,5,7,truth_n5_52,2,1003,53.654999999999994,,13,0.366455078125,29D4BEEF,random_prior
94,44,18,True,95,1,47,and_resource_nmcts,random-prior:1003,5,7,truth_n5_52,2,1003,53.654999999999994,,13,0.4486958980560303,29D4BEEF,random_prior
90,44,16,True,90,1,40,and_affine_nmcts,random-prior:1003,5,7,truth_n5_53,2,1003,53.35,,11,0.37839627265930176,7656AF72,random_prior
90,44,18,True,100,1,52,and_pareto_resource_nmcts,random-prior:1003,5,7,truth_n5_45,2,1003,53.620000000000005,,15,3.946495294570923,12476F57,random_prior
90,44,16,True,90,1,40,and_resource_nmcts,random-prior:1003,5,7,truth_n5_53,2,1003,53.35,,11,0.4371509552001953,7656AF72,random_prior
71,36,12,True,72,1,32,and_resource_nmcts,random-prior:1003,5,7,truth_n5_54,2,1003,44.24,,8,0.40485692024230957,6123FDF7,random_prior
71,36,12,True,72,1,32,and_affine_nmcts,random-prior:1003,5,7,truth_n5_54,2,1003,44.24,,8,0.6088719367980957,6123FDF7,random_prior
102,48,19,True,104,1,50,and_pareto_resource_nmcts,random-prior:1003,5,7,truth_n5_46,2,1003,58.14,,11,4.077981948852539,9BF00273,random_prior
95,48,17,True,101,1,49,and_pareto_resource_nmcts,random-prior:1003,5,7,truth_n5_47,2,1003,57.805,,14,3.7787137031555176,A28DEFE3,random_prior
91,44,14,True,96,1,46,and_affine_nmcts,random-prior:1003,5,7,truth_n5_55,2,1003,53.54,,13,0.4010021686553955,451B4CF3,random_prior
91,44,14,True,96,1,46,and_resource_nmcts,random-prior:1003,5,7,truth_n5_55,2,1003,53.54,,13,0.4654810428619385,451B4CF3,random_prior
83,40,17,True,91,1,47,and_pareto_resource_nmcts,random-prior:1003,5,7,truth_n5_49,2,1003,49.155,,14,3.4555251598358154,88BD6407,random_prior
98,48,22,True,107,1,53,and_pareto_resource_nmcts,random-prior:1003,5,7,truth_n5_48,2,1003,58.055,,14,3.9966859817504883,2BCFBE01,random_prior
101,44,11,True,103,1,51,and_affine_nmcts,random-prior:1003,5,7,truth_n5_56,2,1003,54.095,,12,0.48174619674682617,FD5166E6,random_prior
101,44,11,True,103,1,51,and_resource_nmcts,random-prior:1003,5,7,truth_n5_56,2,1003,54.095,,12,0.5716121196746826,FD5166E6,random_prior
94,44,17,True,98,1,46,and_affine_nmcts,random-prior:1003,5,7,truth_n5_57,2,1003,53.69,,11,0.4730498790740967,ECE66FA2,random_prior
56,28,9,True,56,1,26,and_affine_nmcts,random-prior:1003,5,7,truth_n5_58,1,1003,33.34,,8,0.08616089820861816,A3D70628,random_prior
94,44,17,True,98,1,46,and_resource_nmcts,random-prior:1003,5,7,truth_n5_57,2,1003,53.69,,11,0.5699882507324219,ECE66FA2,random_prior
56,28,9,True,56,1,26,and_resource_nmcts,random-prior:1003,5,7,truth_n5_58,1,1003,33.34,,8,0.11033773422241211,A3D70628,random_prior
107,44,17,True,114,1,60,and_affine_nmcts,random-prior:1003,5,7,truth_n5_59,2,1003,54.59,,15,0.4673011302947998,B02B61C4,random_prior
94,44,18,True,95,1,47,and_pareto_resource_nmcts,random-prior:1003,5,7,truth_n5_52,2,1003,53.654999999999994,,13,3.3072288036346436,29D4BEEF,random_prior
95,48,14,True,100,1,48,and_pareto_resource_nmcts,random-prior:1003,5,7,truth_n5_51,2,1003,57.779999999999994,,15,4.042227745056152,3EABEDCB,random_prior
49,24,9,True,52,1,28,and_pareto_resource_nmcts,random-prior:1003,5,7,truth_n5_58,2,1003,31.020000000000003,,10,0.8551530838012695,A3D70628,random_prior
83,40,16,True,88,1,44,and_pareto_resource_nmcts,random-prior:1003,5,7,truth_n5_53,2,1003,49.08,,13,3.0998458862304688,7656AF72,random_prior
107,44,17,True,114,1,60,and_resource_nmcts,random-prior:1003,5,7,truth_n5_59,2,1003,54.59,,15,0.5539021492004395,B02B61C4,random_prior
89,44,19,True,91,1,41,and_affine_nmcts,random-prior:1003,5,7,truth_n5_60,2,1003,53.335,,10,0.4571878910064697,8E944239,random_prior
104,44,19,True,108,1,54,and_pareto_resource_nmcts,random-prior:1003,5,7,truth_n5_50,2,1003,54.31999999999999,,11,4.749234914779663,BAA80DD4,random_prior
70,32,14,True,74,1,36,and_affine_nmcts,random-prior:1003,5,7,truth_n5_61,2,1003,40.269999999999996,,10,0.25145912170410156,3838B326,random_prior
71,36,12,True,72,1,32,and_pareto_resource_nmcts,random-prior:1003,5,7,truth_n5_54,2,1003,44.24,,8,2.9298009872436523,6123FDF7,random_prior
89,44,19,True,91,1,41,and_resource_nmcts,random-prior:1003,5,7,truth_n5_60,2,1003,53.335,,10,0.5339679718017578,8E944239,random_prior
68,32,14,True,72,1,36,and_resource_nmcts,random-prior:1003,5,7,truth_n5_61,2,1003,40.16,,10,0.2896890640258789,3838B326,random_prior
81,36,21,True,89,1,45,and_affine_nmcts,random-prior:1003,5,7,truth_n5_62,2,1003,45.025000000000006,,10,0.42223691940307617,AF42E12F,random_prior
81,36,21,True,89,1,45,and_resource_nmcts,random-prior:1003,5,7,truth_n5_62,2,1003,45.025000000000006,,10,0.5073418617248535,AF42E12F,random_prior
108,48,14,True,117,1,61,and_affine_nmcts,random-prior:1003,5,7,truth_n5_63,2,1003,58.685,,14,0.4920527935028076,5304317F,random_prior
251,124,29,True,252,2,108,and_affine_nmcts,random-prior:1003,6,9,truth_n6_0,3,1003,144.9,,29,0.06193208694458008,C4B032CCD7C524A5,random_prior
79,40,14,True,82,1,40,and_pareto_resource_nmcts,random-prior:1003,5,7,truth_n5_55,3,1003,50.78999999999999,,13,3.281430244445801,451B4CF3,random_prior
108,48,14,True,117,1,61,and_resource_nmcts,random-prior:1003,5,7,truth_n5_63,2,1003,58.685,,14,0.5780313014984131,5304317F,random_prior
231,120,29,True,232,1,98,and_resource_nmcts,random-prior:1003,6,8,truth_n6_0,3,1003,139.7,,29,0.29596400260925293,C4B032CCD7C524A5,random_prior
253,128,36,True,262,1,122,and_affine_nmcts,random-prior:1003,6,8,truth_n6_1,2,1003,147.27,,29,0.09308910369873047,E51F30DC6A7EE39,random_prior
253,128,36,True,262,1,122,and_resource_nmcts,random-prior:1003,6,8,truth_n6_1,2,1003,147.27,,29,0.45949578285217285,E51F30DC6A7EE39,random_prior
232,116,37,True,244,2,116,and_affine_nmcts,random-prior:1003,6,9,truth_n6_2,3,1003,136.1,,25,0.4067201614379883,D261A7AB3AA2E4F9,random_prior
68,32,14,True,72,1,36,and_pareto_resource_nmcts,random-prior:1003,5,7,truth_n5_61,2,1003,40.16,,10,1.9989509582519531,3838B326,random_prior
232,116,37,True,244,2,116,and_resource_nmcts,random-prior:1003,6,9,truth_n6_2,3,1003,136.1,,25,0.4239668846130371,D261A7AB3AA2E4F9,random_prior
90,44,17,True,94,1,44,and_pareto_resource_nmcts,random-prior:1003,5,7,truth_n5_57,2,1003,53.449999999999996,,11,3.9317808151245117,ECE66FA2,random_prior
101,44,11,True,103,1,51,and_pareto_resource_nmcts,random-prior:1003,5,7,truth_n5_56,2,1003,54.095,,12,4.351928949356079,FD5166E6,random_prior
258,140,37,True,262,2,110,and_affine_nmcts,random-prior:1003,6,9,truth_n6_3,3,1003,161.35,,26,0.08773994445800781,CE177B4E0837B8A3,random_prior
272,136,34,True,280,2,128,and_affine_nmcts,random-prior:1003,6,9,truth_n6_4,3,1003,158.35999999999999,,28,0.07549715042114258,66B2BC5B50C187FC,random_prior
218,116,37,True,222,2,96,and_resource_nmcts,random-prior:1003,6,9,truth_n6_3,3,1003,135.01000000000002,,26,0.381821870803833,CE177B4E0837B8A3,random_prior
243,120,34,True,255,2,115,and_resource_nmcts,random-prior:1003,6,9,truth_n6_4,3,1003,140.695,,28,0.3680891990661621,66B2BC5B50C187FC,random_prior
246,124,34,True,252,2,114,and_affine_nmcts,random-prior:1003,6,9,truth_n6_5,3,1003,144.76,,24,0.0794980525970459,10F1BC81448AAA9E,random_prior
246,124,34,True,252,2,114,and_resource_nmcts,random-prior:1003,6,9,truth_n6_5,3,1003,144.76,,24,0.3947782516479492,10F1BC81448AAA9E,random_prior
90,44,17,True,97,1,49,and_pareto_resource_nmcts,random-prior:1003,5,7,truth_n5_59,2,1003,53.545,,15,4.1348206996917725,B02B61C4,random_prior
205,96,33,True,216,2,104,and_affine_nmcts,random-prior:1003,6,9,truth_n6_6,3,1003,114.48,,23,0.09386873245239258,E9C349E03602F8AC,random_prior
86,44,19,True,90,1,42,and_pareto_resource_nmcts,random-prior:1003,5,7,truth_n5_60,2,1003,53.21,,12,3.8177127838134766,8E944239,random_prior
81,36,21,True,89,1,45,and_pareto_resource_nmcts,random-prior:1003,5,7,truth_n5_62,2,1003,45.025000000000006,,10,3.5549230575561523,AF42E12F,random_prior
230,108,29,True,237,2,111,and_affine_nmcts,random-prior:1003,6,9,truth_n6_7,3,1003,127.865,,25,0.05205702781677246,9132B63EF16287E4,random_prior
205,96,33,True,216,2,104,and_resource_nmcts,random-prior:1003,6,9,truth_n6_6,3,1003,114.48,,23,0.40401196479797363,E9C349E03602F8AC,random_prior
230,108,29,True,237,2,111,and_resource_nmcts,random-prior:1003,6,9,truth_n6_7,3,1003,127.865,,25,0.3014349937438965,9132B63EF16287E4,random_prior
254,124,31,True,254,2,114,and_affine_nmcts,random-prior:1003,6,9,truth_n6_8,3,1003,145.10999999999999,,27,0.0720529556274414,B7C93ACFE059A0EE,random_prior
254,124,31,True,254,2,114,and_resource_nmcts,random-prior:1003,6,9,truth_n6_8,3,1003,145.10999999999999,,27,0.3396730422973633,B7C93ACFE059A0EE,random_prior
108,48,14,True,117,1,61,and_pareto_resource_nmcts,random-prior:1003,5,7,truth_n5_63,2,1003,58.685,,14,3.99922513961792,5304317F,random_prior
242,128,30,True,255,2,119,and_affine_nmcts,random-prior:1003,6,9,truth_n6_9,3,1003,148.695,,25,0.3396871089935303,366EB16F508EBAD7,random_prior
242,128,30,True,255,2,119,and_resource_nmcts,random-prior:1003,6,9,truth_n6_9,3,1003,148.695,,25,0.3405768871307373,366EB16F508EBAD7,random_prior
200,100,29,True,207,2,95,and_pareto_resource_nmcts,random-prior:1003,6,9,truth_n6_0,4,1003,120.055,,27,5.969151020050049,C4B032CCD7C524A5,random_prior
255,128,36,True,267,2,123,and_affine_nmcts,random-prior:1003,6,9,truth_n6_10,3,1003,149.43499999999997,,23,0.1013648509979248,7FCD9EB1A7CAD415,random_prior
242,124,36,True,245,2,107,and_resource_nmcts,random-prior:1003,6,9,truth_n6_10,3,1003,144.425,,33,0.4447150230407715,7FCD9EB1A7CAD415,random_prior
212,108,37,True,216,2,96,and_pareto_resource_nmcts,random-prior:1003,6,9,truth_n6_3,3,1003,126.67999999999999,,26,6.593650817871094,CE177B4E0837B8A3,random_prior
295,148,37,True,307,2,141,and_affine_nmcts,random-prior:1003,6,9,truth_n6_11,3,1003,171.815,,28,0.1213841438293457,E27A984D654821D0,random_prior
229,120,36,True,236,2,104,and_pareto_resource_nmcts,random-prior:1003,6,9,truth_n6_1,4,1003,141.73999999999998,,30,8.18301796913147,E51F30DC6A7EE39,random_prior
262,136,37,True,268,2,116,and_resource_nmcts,random-prior:1003,6,9,truth_n6_11,3,1003,157.66,,29,0.4718129634857178,E27A984D654821D0,random_prior
238,120,29,True,239,1,103,and_affine_nmcts,random-prior:1003,6,8,truth_n6_12,2,1003,138.13500000000002,,29,0.05731511116027832,A491F0B2EA1FCA65,random_prior
213,112,37,True,220,2,98,and_pareto_resource_nmcts,random-prior:1003,6,9,truth_n6_2,4,1003,132.8,,26,7.726232051849365,D261A7AB3AA2E4F9,random_prior
222,112,34,True,233,2,105,and_pareto_resource_nmcts,random-prior:1003,6,9,truth_n6_4,3,1003,131.425,,29,6.996239900588989,66B2BC5B50C187FC,random_prior
183,96,29,True,191,2,87,and_pareto_resource_nmcts,random-prior:1003,6,9,truth_n6_7,4,1003,115.05499999999999,,23,5.924476861953735,9132B63EF16287E4,random_prior
292,144,38,True,297,2,135,and_affine_nmcts,random-prior:1003,6,9,truth_n6_13,3,1003,167.485,,32,0.08405685424804688,24933B83757750A9,random_prior
219,112,29,True,228,2,104,and_resource_nmcts,random-prior:1003,6,9,truth_n6_12,3,1003,131.22000000000003,,29,0.28150224685668945,A491F0B2EA1FCA65,random_prior
223,120,34,True,229,2,99,and_affine_nmcts,random-prior:1003,6,9,truth_n6_14,3,1003,139.345,,23,0.07297825813293457,23BED01D43CF2FDE,random_prior
251,124,38,True,257,2,113,and_resource_nmcts,random-prior:1003,6,9,truth_n6_13,3,1003,145.02499999999998,,29,0.4017820358276367,24933B83757750A9,random_prior
201,100,34,True,206,2,92,and_resource_nmcts,random-prior:1003,6,9,truth_n6_14,3,1003,118.05000000000001,,24,0.31631898880004883,23BED01D43CF2FDE,random_prior
249,128,29,True,249,2,109,and_affine_nmcts,random-prior:1003,6,9,truth_n6_15,3,1003,148.78500000000003,,24,0.05809497833251953,BEB799193F22FAF8,random_prior
213,108,34,True,223,2,101,and_pareto_resource_nmcts,random-prior:1003,6,9,truth_n6_5,3,1003,126.875,,25,7.224513053894043,10F1BC81448AAA9E,random_prior
228,120,29,True,235,2,103,and_resource_nmcts,random-prior:1003,6,9,truth_n6_15,3,1003,139.675,,27,0.30569005012512207,BEB799193F22FAF8,random_prior
261,128,35,True,273,2,127,and_affine_nmcts,random-prior:1003,6,9,truth_n6_16,3,1003,149.805,,25,0.06768012046813965,89FA6A688FB5D27B,random_prior
220,112,31,True,228,2,102,and_pareto_resource_nmcts,random-prior:1003,6,9,truth_n6_8,4,1003,133.24,,29,6.5449910163879395,B7C93ACFE059A0EE,random_prior
205,96,33,True,216,2,104,and_pareto_resource_nmcts,random-prior:1003,6,9,truth_n6_6,3,1003,114.48,,23,7.7151710987091064,E9C349E03602F8AC,random_prior
224,116,31,True,227,2,97,and_affine_nmcts,random-prior:1003,6,9,truth_n6_17,3,1003,135.335,,24,0.060578107833862305,BF3C4C06434308BC,random_prior
234,120,35,True,236,2,102,and_resource_nmcts,random-prior:1003,6,9,truth_n6_16,3,1003,139.92000000000002,,28,0.6323599815368652,89FA6A688FB5D27B,random_prior
202,104,31,True,205,2,89,and_resource_nmcts,random-prior:1003,6,9,truth_n6_17,3,1003,122.045,,24,0.30231714248657227,BF3C4C06434308BC,random_prior
257,128,34,True,268,2,124,and_affine_nmcts,random-prior:1003,6,9,truth_n6_18,3,1003,149.54000000000002,,26,0.130540132522583,6DADD6C795A76D79,random_prior
216,108,34,True,223,2,99,and_resource_nmcts,random-prior:1003,6,9,truth_n6_18,3,1003,126.975,,26,0.4261658191680908,6DADD6C795A76D79,random_prior
232,112,30,True,245,1,117,and_pareto_resource_nmcts,random-prior:1003,6,8,truth_n6_9,2,1003,130.125,,25,7.193531036376953,366EB16F508EBAD7,random_prior
226,112,33,True,234,2,108,and_affine_nmcts,random-prior:1003,6,9,truth_n6_19,3,1003,131.63,,21,0.07015204429626465,956269F0E5D7B875,random_prior
226,112,33,True,234,2,108,and_resource_nmcts,random-prior:1003,6,9,truth_n6_19,3,1003,131.63,,21,0.3556239604949951,956269F0E5D7B875,random_prior
209,108,36,True,213,2,95,and_pareto_resource_nmcts,random-prior:1003,6,9,truth_n6_10,3,1003,126.505,,29,7.669072151184082,7FCD9EB1A7CAD415,random_prior
178,92,29,True,185,1,85,and_pareto_resource_nmcts,random-prior:1003,6,8,truth_n6_12,3,1003,108.745,,28,5.304422855377197,A491F0B2EA1FCA65,random_prior
251,128,30,True,264,2,124,and_affine_nmcts,random-prior:1003,6,9,truth_n6_20,3,1003,149.24,,27,0.07431292533874512,5CABCC97663F1C97,random_prior
246,124,30,True,251,2,109,and_resource_nmcts,random-prior:1003,6,9,truth_n6_20,3,1003,144.695,,27,0.3698887825012207,5CABCC97663F1C97,random_prior
295,152,35,True,295,2,129,and_affine_nmcts,random-prior:1003,6,9,truth_n6_21,3,1003,175.51500000000001,,30,0.09635210037231445,FF50BDE4382567B8,random_prior
165,80,34,True,171,2,81,and_pareto_resource_nmcts,random-prior:1003,6,9,truth_n6_14,4,1003,97.975,,23,5.501436948776245,23BED01D43CF2FDE,random_prior
263,136,35,True,272,2,120,and_resource_nmcts,random-prior:1003,6,9,truth_n6_21,3,1003,157.8,,29,0.43845200538635254,FF50BDE4382567B8,random_prior
291,148,34,True,295,2,131,and_affine_nmcts,random-prior:1003,6,9,truth_n6_22,4,1003,173.375,,28,0.0816488265991211,2369B584FF5E9FF0,random_prior
271,140,34,True,280,2,124,and_resource_nmcts,random-prior:1003,6,9,truth_n6_22,3,1003,162.28,,33,0.6995279788970947,2369B584FF5E9FF0,random_prior
224,112,38,True,236,2,108,and_pareto_resource_nmcts,random-prior:1003,6,9,truth_n6_13,3,1003,131.58,,30,6.999137878417969,24933B83757750A9,random_prior
211,108,29,True,215,2,95,and_pareto_resource_nmcts,random-prior:1003,6,9,truth_n6_15,3,1003,126.615,,25,6.321800947189331,BEB799193F22FAF8,random_prior
250,128,24,True,250,2,104,and_affine_nmcts,random-prior:1003,6,9,truth_n6_23,3,1003,148.79,,24,0.05323529243469238,7E570DDF827050A8,random_prior
195,92,31,True,201,2,89,and_pareto_resource_nmcts,random-prior:1003,6,9,truth_n6_17,4,1003,111.705,,23,5.754013299942017,BF3C4C06434308BC,random_prior
219,112,24,True,226,2,100,and_resource_nmcts,random-prior:1003,6,9,truth_n6_23,3,1003,131.15,,27,0.27884411811828613,7E570DDF827050A8,random_prior
281,144,37,True,285,2,127,and_affine_nmcts,random-prior:1003,6,9,truth_n6_24,3,1003,166.78500000000003,,28,0.10507392883300781,C17AF08A1745D6D8,random_prior
216,112,37,True,226,2,102,and_pareto_resource_nmcts,random-prior:1003,6,9,truth_n6_11,4,1003,133.05,,31,7.999793291091919,E27A984D654821D0,random_prior
236,128,31,True,240,1,102,and_affine_nmcts,random-prior:1003,6,8,truth_n6_25,2,1003,146.06,,25,0.06243395805358887,DC713D960C0FD195,random_prior
