correct,cost,func_id,method,n,preset,steps,time_s,truth_table_hex
True,24,911,sshr_h_literal,4,main,12,0.000013,1A
True,24,911,beam,4,main,12,0.001431,1A
True,24,911,mcts_rollout,4,main,12,0.002065,1A
True,18,911,xor_beam_rule,4,main,10,0.000355,1A
True,18,911,xor_beam_v2,4,main,10,0.000757,1A
True,18,911,xor_beam_best,4,main,10,0.001303,1A
True,24,911,pv_greedy,4,main,2,0.001440,1A
True,24,911,pv_greedy_lookahead,4,main,2,0.001367,1A
True,24,911,pv_mcts,4,main,2,0.001740,1A
True,34,912,sshr_h,4,main,13,0.000091,8483
True,40,912,sshr_h_literal,4,main,15,0.000032,8483
True,38,912,beam,4,main,13,0.001936,8483
True,38,912,mcts_rollout,4,main,13,0.002794,8483
True,24,912,xor_beam_rule,4,main,13,0.001866,8483
True,24,912,xor_beam_v2,4,main,13,0.002038,8483
True,24,912,xor_beam_best,4,main,13,0.004465,8483
True,38,912,pv_greedy,4,main,3,0.001524,8483
True,38,912,pv_greedy_lookahead,4,main,3,0.001826,8483
True,38,912,pv_mcts,4,main,3,0.003030,8483
True,32,913,sshr_h,4,main,24,0.000150,6523
True,36,913,sshr_h_literal,4,main,17,0.000072,6523
True,32,913,beam,4,main,17,0.001563,6523
True,32,913,mcts_rollout,4,main,17,0.003624,6523
True,24,913,xor_beam_rule,4,main,13,0.004403,6523
True,24,913,xor_beam_v2,4,main,13,0.003882,6523
True,24,913,xor_beam_best,4,main,13,0.009515,6523
True,32,913,pv_greedy,4,main,3,0.001580,6523
True,32,913,pv_greedy_lookahead,4,main,3,0.001861,6523
True,32,913,pv_mcts,4,main,3,0.003575,6523
True,34,914,sshr_h,4,main,21,0.000104,1948
True,42,914,sshr_h_literal,4,main,17,0.000038,1948
True,38,914,beam,4,main,13,0.002081,1948
True,38,914,mcts_rollout,4,main,13,0.002946,1948
True,24,914,xor_beam_rule,4,main,13,0.001876,1948
True,24,914,xor_beam_v2,4,main,13,0.002088,1948
True,24,914,xor_beam_best,4,main,13,0.004429,1948
True,38,914,pv_greedy,4,main,3,0.001419,1948
True,38,914,pv_greedy_lookahead,4,main,3,0.001632,1948
True,38,914,pv_mcts,4,main,3,0.002871,1948
True,16,915,sshr_h,4,main,5,0.000032,28
True,16,915,sshr_h_literal,4,main,5,0.000007,28
True,16,915,beam,4,main,5,0.001335,28
True,16,915,mcts_rollout,4,main,5,0.001755,28
True,16,915,xor_beam_rule,4,main,5,0.000113,28
True,16,915,xor_beam_v2,4,main,5,0.000494,28
True,16,915,xor_beam_best,4,main,5,0.000680,28
True,16,915,pv_greedy,4,main,1,0.001358,28
True,16,915,pv_greedy_lookahead,4,main,1,0.001377,28
True,16,915,pv_mcts,4,main,1,0.001512,28
True,35,916,sshr_h,4,main,19,0.000116,81F9
True,42,916,sshr_h_literal,4,main,21,0.000100,81F9
True,36,916,beam,4,main,15,0.001830,81F9
True,36,916,mcts_rollout,4,main,15,0.004439,81F9
True,28,916,xor_beam_rule,4,main,11,0.004777,81F9
True,34,916,xor_beam_v2,4,main,14,0.005216,81F9
True,28,916,xor_beam_best,4,main,11,0.010274,81F9
True,36,916,pv_greedy,4,main,3,0.001470,81F9
True,36,916,pv_greedy_lookahead,4,main,3,0.001990,81F9
True,36,916,pv_mcts,4,main,3,0.004320,81F9
True,20,917,sshr_h,4,main,10,0.000062,421
True,26,917,sshr_h_literal,4,main,14,0.000015,421
True,26,917,beam,4,main,14,0.001375,421
True,26,917,mcts_rollout,4,main,14,0.001964,421
True,20,917,xor_beam_rule,4,main,10,0.000351,421
True,20,917,xor_beam_v2,4,main,10,0.000756,421
True,20,917,xor_beam_best,4,main,10,0.001319,421
True,26,917,pv_greedy,4,main,2,0.001416,421
True,26,917,pv_greedy_lookahead,4,main,2,0.001409,421
True,26,917,pv_mcts,4,main,2,0.001821,421
True,32,918,sshr_h,4,main,19,0.000105,2D18
True,48,918,sshr_h_literal,4,main,17,0.000052,2D18
True,44,918,beam,4,main,15,0.002216,2D18
True,44,918,mcts_rollout,4,main,15,0.003787,2D18
True,30,918,xor_beam_rule,4,main,19,0.002691,2D18
True,27,918,xor_beam_v2,4,main,15,0.003171,2D18
True,30,918,xor_beam_best,4,main,19,0.006123,2D18
True,44,918,pv_greedy,4,main,3,0.001448,2D18
True,44,918,pv_greedy_lookahead,4,main,3,0.001736,2D18
True,44,918,pv_mcts,4,main,3,0.003575,2D18
True,21,919,sshr_h,4,main,13,0.000094,17D
True,34,919,sshr_h_literal,4,main,19,0.000066,17D
True,32,919,beam,4,main,17,0.001543,17D
True,32,919,mcts_rollout,4,main,17,0.003455,17D
True,21,919,xor_beam_rule,4,main,13,0.003549,17D
True,21,919,xor_beam_v2,4,main,13,0.003311,17D
True,21,919,xor_beam_best,4,main,13,0.008716,17D
True,32,919,pv_greedy,4,main,3,0.001431,17D
True,32,919,pv_greedy_lookahead,4,main,3,0.001746,17D
True,32,919,pv_mcts,4,main,3,0.003549,17D
True,18,920,sshr_h,4,main,6,0.000063,844
True,26,920,sshr_h_literal,4,main,12,0.000015,844
True,24,920,beam,4,main,8,0.001347,844
True,24,920,mcts_rollout,4,main,8,0.001921,844
True,18,920,xor_beam_rule,4,main,6,0.000362,844
True,18,920,xor_beam_v2,4,main,6,0.000747,844
True,18,920,xor_beam_best,4,main,6,0.001302,844
True,24,920,pv_greedy,4,main,2,0.001374,844
True,24,920,pv_greedy_lookahead,4,main,2,0.001385,844
True,24,920,pv_mcts,4,main,2,0.001826,844
True,24,921,sshr_h,4,main,12,0.000069,220C
True,28,921,sshr_h_literal,4,main,8,0.000022,220C
True,28,921,beam,4,main,8,0.001400,220C
True,28,921,mcts_rollout,4,main,8,0.002256,220C
True,24,921,xor_beam_rule,4,main,12,0.000573,220C
True,24,921,xor_beam_v2,4,main,12,0.001266,220C
True,24,921,xor_beam_best,4,main,12,0.001860,220C
True,28,921,pv_greedy,4,main,2,0.001400,220C
True,28,921,pv_greedy_lookahead,4,main,2,0.001486,220C
True,28,921,pv_mcts,4,main,2,0.002128,220C
True,34,922,sshr_h,4,main,30,0.000127,C3A4
True,36,922,sshr_h_literal,4,main,17,0.000061,C3A4
True,32,922,beam,4,main,15,0.001386,C3A4
True,32,922,mcts_rollout,4,main,15,0.003604,C3A4
True,26,922,xor_beam_rule,4,main,21,0.004719,C3A4
True,22,922,xor_beam_v2,4,main,24,0.003690,C3A4
True,26,922,xor_beam_best,4,main,21,0.010089,C3A4
True,32,922,pv_greedy,4,main,3,0.001412,C3A4
True,32,922,pv_greedy_lookahead,4,main,3,0.001871,C3A4
True,32,922,pv_mcts,4,main,3,0.003726,C3A4
True,28,923,sshr_h,4,main,14,0.000066,710
True,32,923,sshr_h_literal,4,main,14,0.000020,710
True,32,923,beam,4,main,14,0.001414,710
True,32,923,mcts_rollout,4,main,14,0.002327,710
True,26,923,xor_beam_rule,4,main,14,0.000553,710
True,26,923,xor_beam_v2,4,main,14,0.001253,710
True,26,923,xor_beam_best,4,main,14,0.001819,710
True,32,923,pv_greedy,4,main,2,0.001403,710
True,32,923,pv_greedy_lookahead,4,main,2,0.001456,710
True,32,923,pv_mcts,4,main,2,0.002046,710
True,28,924,sshr_h,4,main,20,0.000062,A810
True,34,924,sshr_h_literal,4,main,12,0.000019,A810
True,30,924,beam,4,main,8,0.001410,A810
True,30,924,mcts_rollout,4,main,8,0.002286,A810
True,24,924,xor_beam_rule,4,main,10,0.000565,A810
True,24,924,xor_beam_v2,4,main,10,0.001301,A810
True,24,924,xor_beam_best,4,main,10,0.001996,A810
True,30,924,pv_greedy,4,main,2,0.001370,A810
True,30,924,pv_greedy_lookahead,4,main,2,0.001463,A810
True,30,924,pv_mcts,4,main,2,0.002105,A810
True,16,925,sshr_h,4,main,2,0.000062,7000
True,24,925,sshr_h_literal,4,main,6,0.000013,7000
True,24,925,beam,4,main,6,0.001343,7000
True,24,925,mcts_rollout,4,main,6,0.001940,7000
True,16,925,xor_beam_rule,4,main,2,0.000339,7000
True,16,925,xor_beam_v2,4,main,2,0.000786,7000
True,16,925,xor_beam_best,4,main,2,0.001296,7000
True,24,925,pv_greedy,4,main,2,0.001378,7000
True,24,925,pv_greedy_lookahead,4,main,2,0.001453,7000
True,24,925,pv_mcts,4,main,2,0.001911,7000
True,18,926,sshr_h,4,main,8,0.000061,8022
True,24,926,sshr_h_literal,4,main,6,0.000018,8022
True,24,926,beam,4,main,6,0.001526,8022
True,24,926,mcts_rollout,4,main,6,0.001961,8022
True,18,926,xor_beam_rule,4,main,8,0.000365,8022
True,18,926,xor_beam_v2,4,main,8,0.000755,8022
True,18,926,xor_beam_best,4,main,8,0.001293,8022
True,24,926,pv_greedy,4,main,2,0.001375,8022
True,24,926,pv_greedy_lookahead,4,main,2,0.001393,8022
True,24,926,pv_mcts,4,main,2,0.001823,8022
True,26,927,sshr_h,4,main,14,0.000062,1021
True,26,927,sshr_h_literal,4,main,14,0.000013,1021
True,26,927,beam,4,main,14,0.001339,1021
True,26,927,mcts_rollout,4,main,14,0.001980,1021
True,26,927,xor_beam_rule,4,main,14,0.000304,1021
True,26,927,xor_beam_v2,4,main,14,0.000920,1021
True,26,927,xor_beam_best,4,main,14,0.001090,1021
True,26,927,pv_greedy,4,main,2,0.001548,1021
True,26,927,pv_greedy_lookahead,4,main,2,0.001407,1021
True,26,927,pv_mcts,4,main,2,0.001833,1021
True,34,928,sshr_h,4,main,22,0.000138,6C94
True,34,928,sshr_h_literal,4,main,13,0.000068,6C94
True,34,928,beam,4,main,13,0.001441,6C94
True,34,928,mcts_rollout,4,main,13,0.005494,6C94
True,28,928,xor_beam_rule,4,main,15,0.004567,6C94
True,19,928,xor_beam_v2,4,main,11,0.003641,6C94
True,28,928,xor_beam_best,4,main,15,0.010205,6C94
True,34,928,pv_greedy,4,main,3,0.001596,6C94
True,34,928,pv_greedy_lookahead,4,main,3,0.002096,6C94
True,34,928,pv_mcts,4,main,3,0.003555,6C94
True,26,929,sshr_h,4,main,12,0.000073,400D
True,32,929,sshr_h_literal,4,main,12,0.000022,400D
True,32,929,beam,4,main,12,0.001511,400D
True,32,929,mcts_rollout,4,main,12,0.002337,400D
True,26,929,xor_beam_rule,4,main,12,0.000558,400D
True,26,929,xor_beam_v2,4,main,12,0.001272,400D
True,26,929,xor_beam_best,4,main,12,0.001840,400D
True,32,929,pv_greedy,4,main,2,0.001463,400D
True,32,929,pv_greedy_lookahead,4,main,2,0.001478,400D
True,32,929,pv_mcts,4,main,2,0.002083,400D
True,18,930,sshr_h,4,main,8,0.000068,2688
True,18,930,sshr_h_literal,4,main,8,0.000030,2688
True,18,930,beam,4,main,8,0.001315,2688
True,18,930,mcts_rollout,4,main,8,0.002595,2688
True,18,930,xor_beam_rule,4,main,8,0.001024,2688
True,18,930,xor_beam_v2,4,main,8,0.001475,2688
True,18,930,xor_beam_best,4,main,8,0.002851,2688
True,18,930,pv_greedy,4,main,2,0.001430,2688
True,18,930,pv_greedy_lookahead,4,main,2,0.001570,2688
True,18,930,pv_mcts,4,main,2,0.002388,2688
True,29,931,sshr_h,4,main,17,0.000102,EAC4
True,40,931,sshr_h_literal,4,main,11,0.000103,EAC4
True,36,931,beam,4,main,9,0.001943,EAC4
True,36,931,mcts_rollout,4,main,11,0.004161,EAC4
True,27,931,xor_beam_rule,4,main,11,0.003972,EAC4
True,27,931,xor_beam_v2,4,main,11,0.004474,EAC4
True,27,931,xor_beam_best,4,main,11,0.008925,EAC4
True,40,931,pv_greedy,4,main,3,0.001461,EAC4
True,36,931,pv_greedy_lookahead,4,main,3,0.002086,EAC4
True,36,931,pv_mcts,4,main,3,0.005140,EAC4
True,26,932,sshr_h,4,main,14,0.000069,10C1
True,30,932,sshr_h_literal,4,main,12,0.000021,10C1
True,30,932,beam,4,main,12,0.001412,10C1
True,30,932,mcts_rollout,4,main,12,0.002266,10C1
True,26,932,xor_beam_rule,4,main,14,0.000554,10C1
True,26,932,xor_beam_v2,4,main,14,0.001256,10C1
True,26,932,xor_beam_best,4,main,14,0.001922,10C1
True,30,932,pv_greedy,4,main,2,0.001499,10C1
True,30,932,pv_greedy_lookahead,4,main,2,0.001502,10C1
True,30,932,pv_mcts,4,main,2,0.002117,10C1
True,40,933,sshr_h,4,main,24,0.000130,1C8E
True,34,933,sshr_h_literal,4,main,13,0.000063,1C8E
True,32,933,beam,4,main,15,0.001391,1C8E
True,32,933,mcts_rollout,4,main,15,0.003997,1C8E
True,32,933,xor_beam_rule,4,main,15,0.005395,1C8E
True,32,933,xor_beam_v2,4,main,15,0.004252,1C8E
True,32,933,xor_beam_best,4,main,15,0.011187,1C8E
True,32,933,pv_greedy,4,main,3,0.001462,1C8E
True,32,933,pv_greedy_lookahead,4,main,3,0.001869,1C8E
True,32,933,pv_mcts,4,main,3,0.003538,1C8E
True,25,934,sshr_h,4,main,11,0.000109,8CE9
True,38,934,sshr_h_literal,4,main,15,0.000096,8CE9
True,38,934,beam,4,main,15,0.001796,8CE9
True,38,934,mcts_rollout,4,main,15,0.004161,8CE9
True,25,934,xor_beam_rule,4,main,11,0.004716,8CE9
True,25,934,xor_beam_v2,4,main,11,0.005058,8CE9
True,25,934,xor_beam_best,4,main,11,0.010826,8CE9
True,38,934,pv_greedy,4,main,3,0.001512,8CE9
True,38,934,pv_greedy_lookahead,4,main,3,0.002040,8CE9
True,38,934,pv_mcts,4,main,3,0.005376,8CE9
True,17,935,sshr_h,4,main,5,0.000102,3F40
True,30,935,sshr_h_literal,4,main,11,0.000076,3F40
True,30,935,beam,4,main,11,0.001599,3F40
True,30,935,mcts_rollout,4,main,11,0.003607,3F40
True,17,935,xor_beam_rule,4,main,5,0.003438,3F40
True,17,935,xor_beam_v2,4,main,5,0.003120,3F40
True,17,935,xor_beam_best,4,main,5,0.008480,3F40
True,30,935,pv_greedy,4,main,3,0.001455,3F40
True,30,935,pv_greedy_lookahead,4,main,3,0.001851,3F40
True,30,935,pv_mcts,4,main,3,0.003575,3F40
True,42,936,sshr_h,4,main,26,0.000150,E949
True,36,936,sshr_h_literal,4,main,11,0.000097,E949
True,36,936,beam,4,main,11,0.001818,E949
True,36,936,mcts_rollout,4,main,11,0.004223,E949
True,30,936,xor_beam_rule,4,main,11,0.005351,E949
True,20,936,xor_beam_v2,4,main,11,0.004340,E949
True,30,936,xor_beam_best,4,main,11,0.012191,E949
True,36,936,pv_greedy,4,main,3,0.001464,E949
True,36,936,pv_greedy_lookahead,4,main,3,0.002141,E949
True,36,936,pv_mcts,4,main,3,0.004928,E949
True,44,937,sshr_h,4,main,24,0.000143,24DA
True,36,937,sshr_h_literal,4,main,15,0.000063,24DA
True,34,937,beam,4,main,13,0.001441,24DA
True,34,937,mcts_rollout,4,main,13,0.003749,24DA
True,34,937,xor_beam_rule,4,main,13,0.004813,24DA
True,24,937,xor_beam_v2,4,main,26,0.004263,24DA
True,34,937,xor_beam_best,4,main,13,0.010112,24DA
True,34,937,pv_greedy,4,main,3,0.001467,24DA
True,34,937,pv_greedy_lookahead,4,main,3,0.001840,24DA
True,34,937,pv_mcts,4,main,3,0.003597,24DA
True,23,938,sshr_h,4,main,17,0.000113,3F5
True,34,938,sshr_h_literal,4,main,13,0.000096,3F5
True,34,938,beam,4,main,13,0.002132,3F5
True,34,938,mcts_rollout,4,main,13,0.004722,3F5
True,23,938,xor_beam_rule,4,main,17,0.002990,3F5
True,23,938,xor_beam_v2,4,main,17,0.004196,3F5
True,23,938,xor_beam_best,4,main,17,0.007438,3F5
True,34,938,pv_greedy,4,main,3,0.001558,3F5
True,34,938,pv_greedy_lookahead,4,main,3,0.002266,3F5
True,34,938,pv_mcts,4,main,3,0.004575,3F5
True,25,939,sshr_h,4,main,11,0.000111,EB06
True,38,939,sshr_h_literal,4,main,13,0.000101,EB06
True,38,939,beam,4,main,15,0.001864,EB06
True,38,939,mcts_rollout,4,main,15,0.004361,EB06
True,25,939,xor_beam_rule,4,main,11,0.005008,EB06
True,25,939,xor_beam_v2,4,main,11,0.004783,EB06
True,25,939,xor_beam_best,4,main,11,0.011079,EB06
True,38,939,pv_greedy,4,main,3,0.001456,EB06
True,38,939,pv_greedy_lookahead,4,main,3,0.002428,EB06
True,38,939,pv_mcts,4,main,3,0.005012,EB06
True,19,940,sshr_h,4,main,11,0.000105,A2A5
True,32,940,sshr_h_literal,4,main,11,0.000075,A2A5
True,30,940,beam,4,main,13,0.001572,A2A5
True,30,940,mcts_rollout,4,main,13,0.003572,A2A5
True,19,940,xor_beam_rule,4,main,11,0.003598,A2A5
True,17,940,xor_beam_v2,4,main,9,0.003167,A2A5
True,19,940,xor_beam_best,4,main,11,0.008566,A2A5
True,30,940,pv_greedy,4,main,3,0.001425,A2A5
True,30,940,pv_greedy_lookahead,4,main,3,0.001838,A2A5
True,30,940,pv_mcts,4,main,3,0.003453,A2A5
True,24,941,sshr_h,4,main,16,0.000069,4032
True,34,941,sshr_h_literal,4,main,12,0.000023,4032
True,30,941,beam,4,main,12,0.001417,4032
True,30,941,mcts_rollout,4,main,12,0.002417,4032
True,24,941,xor_beam_rule,4,main,16,0.000578,4032
True,24,941,xor_beam_v2,4,main,16,0.001262,4032
True,24,941,xor_beam_best,4,main,16,0.001854,4032
True,30,941,pv_greedy,4,main,2,0.001416,4032
True,30,941,pv_greedy_lookahead,4,main,2,0.001474,4032
True,30,941,pv_mcts,4,main,2,0.002115,4032
True,20,942,sshr_h,4,main,10,0.000063,400A
True,24,942,sshr_h_literal,4,main,8,0.000013,400A
True,24,942,beam,4,main,8,0.001358,400A
True,24,942,mcts_rollout,4,main,8,0.001950,400A
True,20,942,xor_beam_rule,4,main,10,0.000351,400A
True,20,942,xor_beam_v2,4,main,10,0.000759,400A
True,20,942,xor_beam_best,4,main,10,0.001311,400A
True,24,942,pv_greedy,4,main,2,0.001432,400A
True,24,942,pv_greedy_lookahead,4,main,2,0.001431,400A
True,24,942,pv_mcts,4,main,2,0.001852,400A
True,27,943,sshr_h,4,main,19,0.000107,AB46
True,44,943,sshr_h_literal,4,main,23,0.000088,AB46
True,36,943,beam,4,main,13,0.001768,AB46
True,36,943,mcts_rollout,4,main,13,0.004173,AB46
True,27,943,xor_beam_rule,4,main,19,0.004863,AB46
True,27,943,xor_beam_v2,4,main,19,0.004716,AB46
True,27,943,xor_beam_best,4,main,19,0.011175,AB46
True,36,943,pv_greedy,4,main,3,0.001443,AB46
True,36,943,pv_greedy_lookahead,4,main,3,0.002085,AB46
True,36,943,pv_mcts,4,main,3,0.004426,AB46
True,36,944,sshr_h,4,main,30,0.000134,B225
True,36,944,sshr_h_literal,4,main,19,0.000065,B225
True,36,944,beam,4,main,19,0.001398,B225
True,36,944,mcts_rollout,4,main,19,0.003841,B225
True,36,944,xor_beam_rule,4,main,19,0.005356,B225
True,32,944,xor_beam_v2,4,main,26,0.004174,B225
True,36,944,xor_beam_best,4,main,19,0.010952,B225
True,36,944,pv_greedy,4,main,3,0.001456,B225
True,36,944,pv_greedy_lookahead,4,main,3,0.001876,B225
True,36,944,pv_mcts,4,main,3,0.003800,B225
True,18,945,sshr_h,4,main,10,0.000069,1014
True,26,945,sshr_h_literal,4,main,12,0.000014,1014
True,24,945,beam,4,main,12,0.001374,1014
True,24,945,mcts_rollout,4,main,12,0.001949,1014
True,18,945,xor_beam_rule,4,main,10,0.000338,1014
True,18,945,xor_beam_v2,4,main,10,0.000770,1014
True,18,945,xor_beam_best,4,main,10,0.001306,1014
True,24,945,pv_greedy,4,main,2,0.001410,1014
True,24,945,pv_greedy_lookahead,4,main,2,0.001422,1014
True,24,945,pv_mcts,4,main,2,0.001863,1014
True,34,946,sshr_h,4,main,15,0.000099,1A90
True,40,946,sshr_h_literal,4,main,15,0.000036,1A90
True,38,946,beam,4,main,11,0.002067,1A90
True,38,946,mcts_rollout,4,main,11,0.002909,1A90
True,24,946,xor_beam_rule,4,main,9,0.001889,1A90
True,24,946,xor_beam_v2,4,main,9,0.002115,1A90
True,24,946,xor_beam_best,4,main,9,0.004494,1A90
True,38,946,pv_greedy,4,main,3,0.001409,1A90
True,38,946,pv_greedy_lookahead,4,main,3,0.001626,1A90
True,38,946,pv_mcts,4,main,3,0.002911,1A90
True,18,947,sshr_h,4,main,6,0.000059,400C
True,24,947,sshr_h_literal,4,main,8,0.000013,400C
True,24,947,beam,4,main,8,0.001397,400C
True,24,947,mcts_rollout,4,main,8,0.001956,400C
True,18,947,xor_beam_rule,4,main,6,0.000336,400C
True,18,947,xor_beam_v2,4,main,6,0.000752,400C
True,18,947,xor_beam_best,4,main,6,0.001336,400C
True,24,947,pv_greedy,4,main,2,0.001379,400C
True,24,947,pv_greedy_lookahead,4,main,2,0.001401,400C
True,24,947,pv_mcts,4,main,2,0.001837,400C
True,20,948,sshr_h,4,main,10,0.000063,1211
True,30,948,sshr_h_literal,4,main,14,0.000022,1211
True,30,948,beam,4,main,12,0.001413,1211
True,30,948,mcts_rollout,4,main,12,0.002279,1211
True,20,948,xor_beam_rule,4,main,10,0.000547,1211
True,20,948,xor_beam_v2,4,main,10,0.001203,1211
True,20,948,xor_beam_best,4,main,10,0.001852,1211
True,30,948,pv_greedy,4,main,2,0.001434,1211
True,30,948,pv_greedy_lookahead,4,main,2,0.001473,1211
True,30,948,pv_mcts,4,main,2,0.002124,1211
True,21,949,sshr_h,4,main,14,0.000075,9B89
True,38,949,sshr_h_literal,4,main,13,0.000108,9B89
True,36,949,beam,4,main,13,0.002086,9B89
True,36,949,mcts_rollout,4,main,13,0.004478,9B89
True,21,949,xor_beam_rule,4,main,14,0.001997,9B89
True,21,949,xor_beam_v2,4,main,14,0.003772,9B89
True,21,949,xor_beam_best,4,main,14,0.005505,9B89
True,36,949,pv_greedy,4,main,3,0.001495,9B89
True,36,949,pv_greedy_lookahead,4,main,3,0.002017,9B89
True,36,949,pv_mcts,4,main,3,0.004776,9B89
True,31,950,sshr_h,4,main,25,0.000113,4ACB
True,40,950,sshr_h_literal,4,main,15,0.000091,4ACB
True,38,950,beam,4,main,17,0.001890,4ACB
True,38,950,mcts_rollout,4,main,17,0.004266,4ACB
True,29,950,xor_beam_rule,4,main,17,0.003702,4ACB
True,29,950,xor_beam_v2,4,main,17,0.004528,4ACB
True,29,950,xor_beam_best,4,main,17,0.008839,4ACB
True,38,950,pv_greedy,4,main,3,0.001436,4ACB
True,38,950,pv_greedy_lookahead,4,main,3,0.002122,4ACB
True,38,950,pv_mcts,4,main,3,0.004761,4ACB
True,32,951,sshr_h,4,main,15,0.000102,6045
True,40,951,sshr_h_literal,4,main,15,0.000034,6045
True,38,951,beam,4,main,13,0.001938,6045
True,38,951,mcts_rollout,4,main,13,0.002715,6045
True,26,951,xor_beam_rule,4,main,13,0.001838,6045
True,26,951,xor_beam_v2,4,main,13,0.001989,6045
True,26,951,xor_beam_best,4,main,13,0.004441,6045
True,38,951,pv_greedy,4,main,3,0.001375,6045
True,38,951,pv_greedy_lookahead,4,main,3,0.001541,6045
True,38,951,pv_mcts,4,main,3,0.002817,6045
True,32,952,sshr_h,4,main,15,0.000101,2607
True,26,952,sshr_h_literal,4,main,16,0.000041,2607
True,26,952,beam,4,main,16,0.001283,2607
True,26,952,mcts_rollout,4,main,16,0.002966,2607
True,26,952,xor_beam_rule,4,main,16,0.001538,2607
True,26,952,xor_beam_v2,4,main,16,0.003030,2607
True,26,952,xor_beam_best,4,main,16,0.003810,2607
True,26,952,pv_greedy,4,main,2,0.001375,2607
True,26,952,pv_greedy_lookahead,4,main,2,0.001641,2607
True,26,952,pv_mcts,4,main,2,0.003140,2607
True,34,953,sshr_h,4,main,13,0.000094,6403
True,42,953,sshr_h_literal,4,main,17,0.000035,6403
True,38,953,beam,4,main,13,0.004047,6403
True,38,953,mcts_rollout,4,main,13,0.002917,6403
True,24,953,xor_beam_rule,4,main,17,0.001876,6403
True,24,953,xor_beam_v2,4,main,17,0.002039,6403
True,24,953,xor_beam_best,4,main,17,0.004423,6403
True,38,953,pv_greedy,4,main,3,0.001447,6403
True,38,953,pv_greedy_lookahead,4,main,3,0.001636,6403
True,38,953,pv_mcts,4,main,3,0.002872,6403
True,23,954,sshr_h,4,main,13,0.000104,2E34
True,36,954,sshr_h_literal,4,main,17,0.000072,2E34
True,34,954,beam,4,main,17,0.001547,2E34
True,34,954,mcts_rollout,4,main,17,0.003632,2E34
True,23,954,xor_beam_rule,4,main,13,0.003412,2E34
True,23,954,xor_beam_v2,4,main,13,0.003720,2E34
True,23,954,xor_beam_best,4,main,13,0.008194,2E34
True,36,954,pv_greedy,4,main,3,0.001438,2E34
True,34,954,pv_greedy_lookahead,4,main,3,0.001829,2E34
True,34,954,pv_mcts,4,main,3,0.003626,2E34
True,18,955,sshr_h,4,main,8,0.000056,4A00
True,24,955,sshr_h_literal,4,main,6,0.000013,4A00
True,24,955,beam,4,main,6,0.001398,4A00
True,24,955,mcts_rollout,4,main,6,0.001917,4A00
True,18,955,xor_beam_rule,4,main,8,0.000342,4A00
True,18,955,xor_beam_v2,4,main,8,0.000783,4A00
True,18,955,xor_beam_best,4,main,8,0.001308,4A00
True,24,955,pv_greedy,4,main,2,0.001365,4A00
True,24,955,pv_greedy_lookahead,4,main,2,0.001388,4A00
True,24,955,pv_mcts,4,main,2,0.001808,4A00
True,30,956,sshr_h,4,main,17,0.000109,9832
True,22,956,sshr_h_literal,4,main,10,0.000044,9832
True,22,956,beam,4,main,10,0.001285,9832
True,22,956,mcts_rollout,4,main,10,0.002977,9832
True,22,956,xor_beam_rule,4,main,10,0.001591,9832
True,22,956,xor_beam_v2,4,main,10,0.002577,9832
True,22,956,xor_beam_best,4,main,10,0.003862,9832
True,22,956,pv_greedy,4,main,2,0.001393,9832
True,22,956,pv_greedy_lookahead,4,main,2,0.001738,9832
True,22,956,pv_mcts,4,main,2,0.002833,9832
True,32,957,sshr_h,4,main,24,0.000139,11D6
True,34,957,sshr_h_literal,4,main,15,0.000058,11D6
True,34,957,beam,4,main,15,0.001372,11D6
True,34,957,mcts_rollout,4,main,15,0.003683,11D6
True,24,957,xor_beam_rule,4,main,19,0.004615,11D6
True,24,957,xor_beam_v2,4,main,19,0.004171,11D6
True,24,957,xor_beam_best,4,main,19,0.010125,11D6
True,34,957,pv_greedy,4,main,3,0.001442,11D6
True,34,957,pv_greedy_lookahead,4,main,3,0.001814,11D6
True,34,957,pv_mcts,4,main,3,0.003900,11D6
True,34,958,sshr_h,4,main,21,0.000102,4548
True,40,958,sshr_h_literal,4,main,13,0.000032,4548
True,38,958,beam,4,main,13,0.002360,4548
True,38,958,mcts_rollout,4,main,13,0.002898,4548
True,24,958,xor_beam_rule,4,main,13,0.001966,4548
True,24,958,xor_beam_v2,4,main,13,0.002458,4548
True,24,958,xor_beam_best,4,main,13,0.004380,4548
True,38,958,pv_greedy,4,main,3,0.001437,4548
True,38,958,pv_greedy_lookahead,4,main,3,0.001626,4548
True,38,958,pv_mcts,4,main,3,0.002896,4548
True,22,959,sshr_h,4,main,8,0.000068,8A02
True,32,959,sshr_h_literal,4,main,12,0.000024,8A02
True,28,959,beam,4,main,6,0.001459,8A02
True,28,959,mcts_rollout,4,main,6,0.002305,8A02
True,22,959,xor_beam_rule,4,main,8,0.000588,8A02
True,22,959,xor_beam_v2,4,main,8,0.001259,8A02
True,22,959,xor_beam_best,4,main,8,0.001863,8A02
True,28,959,pv_greedy,4,main,2,0.001408,8A02
True,28,959,pv_greedy_lookahead,4,main,2,0.001476,8A02
True,28,959,pv_mcts,4,main,2,0.002097,8A02
True,14,960,sshr_h,4,main,1,0.000031,8800
True,14,960,sshr_h_literal,4,main,1,0.000007,8800
True,14,960,beam,4,main,1,0.001288,8800
True,14,960,mcts_rollout,4,main,1,0.001615,8800
True,14,960,xor_beam_rule,4,main,1,0.000092,8800
